train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,train/critic_loss,rollout/ep_len_mean,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/episodes,time/time_elapsed
699,800,24.349687576293945,-0.3319433331489563,61,0.2750508189201355,200.0,0.8129156231880188,-1387.0422355,0.0003,4,12
1499,1600,47.83314895629883,-0.5708510875701904,54,0.286834716796875,200.0,0.6480103135108948,-1426.645645375,0.0003,8,29
2299,2400,66.5174560546875,-0.7511541843414307,53,0.503214955329895,200.0,0.5315150618553162,-1321.9910050833334,0.0003,12,45
3099,3200,83.48474884033203,-0.6048799157142639,52,0.9283666610717773,200.0,0.44723260402679443,-1206.1379952500001,0.0003,16,60
3899,4000,87.89999389648438,-0.6759802103042603,52,0.841264009475708,200.0,0.38523465394973755,-1051.6287021,0.0003,20,76
4699,4800,79.64930725097656,-0.5724200010299683,51,1.0577969551086426,200.0,0.33160021901130676,-901.3418322083335,0.0003,24,93
5499,5600,76.31539154052734,-0.3989078998565674,51,2.963280200958252,200.0,0.282213032245636,-790.2589586428574,0.0003,28,109
6299,6400,76.80238342285156,-0.7855637073516846,51,1.1522276401519775,200.0,0.24072538316249847,-702.79637296875,0.0003,32,125
7099,7200,83.40866088867188,-0.7876521348953247,50,1.580368995666504,200.0,0.20665980875492096,-638.4577786388888,0.0003,36,141
7899,8000,81.66791534423828,-0.25729602575302124,50,2.1298301219940186,200.0,0.17984411120414734,-592.3664987750001,0.0003,40,157
8699,8800,78.82963562011719,-1.3198570013046265,50,1.7328990697860718,200.0,0.15802247822284698,-544.0420078409092,0.0003,44,173
9499,9600,51.95011520385742,-1.0864343643188477,50,1.4803954362869263,200.0,0.13695189356803894,-506.269172375,0.0003,48,189
10299,10400,52.882381439208984,-0.8222224116325378,50,2.400883197784424,200.0,0.11971874535083771,-482.8789328461538,0.0003,52,205
11099,11200,58.4073371887207,-0.5201327204704285,50,4.399792671203613,200.0,0.10643281787633896,-455.0183195892857,0.0003,56,221
11899,12000,54.43356704711914,0.03770554065704346,50,4.77099609375,200.0,0.09730637818574905,-436.8617603666666,0.0003,60,237
12699,12800,51.50459671020508,-0.39009666442871094,50,1.9620492458343506,200.0,0.09110384434461594,-423.82770906250005,0.0003,64,253
13499,13600,66.94456481933594,-0.6356211304664612,50,2.6003804206848145,200.0,0.083539679646492,-408.24809495588244,0.0003,68,269
14299,14400,49.33951950073242,-0.18310251832008362,50,0.8162209987640381,200.0,0.0776507630944252,-390.6638388472222,0.0003,72,285
15099,15200,57.00790786743164,0.7407151460647583,50,1.83636474609375,200.0,0.07140738517045975,-380.79725319736843,0.0003,76,301
15899,16000,57.809391021728516,0.04479106515645981,50,1.127254843711853,200.0,0.06605785340070724,-367.83632936250007,0.0003,80,317
16699,16800,51.53879928588867,0.17793618142604828,50,1.1413854360580444,200.0,0.05885002762079239,-356.8920140952381,0.0003,84,333
17499,17600,42.105743408203125,-0.5788007378578186,50,0.5587791800498962,200.0,0.05358506739139557,-344.82239975000005,0.0003,88,349
18299,18400,43.818115234375,0.12826043367385864,50,2.5947587490081787,200.0,0.04857458174228668,-336.3612964565218,0.0003,92,365
19099,19200,36.69779968261719,-0.0702652633190155,50,1.5640051364898682,200.0,0.0429709330201149,-326.0730716354167,0.0003,96,381
19899,20000,38.768192291259766,0.3702879548072815,50,2.1089730262756348,200.0,0.03824029490351677,-319.15750184,0.0003,100,396
20699,20800,37.2374382019043,-1.4932923316955566,50,0.4362192153930664,200.0,0.03461012989282608,-269.57197376,0.0003,104,412
21499,21600,43.55436325073242,0.08770674467086792,50,2.309365749359131,200.0,0.03166394308209419,-215.81236839000005,0.0003,108,428
22299,22400,41.823081970214844,0.5307701826095581,50,0.9162037372589111,200.0,0.02826748415827751,-176.11689399000005,0.0003,112,444
23099,23200,33.680362701416016,-1.682671070098877,50,1.6447705030441284,200.0,0.02573106251657009,-146.75020947000002,0.0003,116,460
23899,24000,37.86835861206055,-0.5514021515846252,50,1.3256407976150513,200.0,0.02375769428908825,-135.27559279999997,0.0003,120,476
24699,24800,32.8996467590332,0.09288030862808228,50,1.7065455913543701,200.0,0.022251246497035027,-135.32198720000002,0.0003,124,492
25499,25600,39.850074768066406,0.4876485764980316,50,0.724694013595581,200.0,0.019969865679740906,-136.28202513999997,0.0003,128,508
26299,26400,39.581661224365234,1.2492517232894897,50,1.0467326641082764,200.0,0.018882740288972855,-137.44966145,0.0003,132,524
27099,27200,33.612586975097656,0.415199339389801,50,2.0296921730041504,200.0,0.01722012460231781,-138.72526931000002,0.0003,136,540
27899,28000,22.471214294433594,-2.271909475326538,50,0.8601106405258179,200.0,0.01646246574819088,-139.02506792999998,0.0003,140,555
28699,28800,44.083717346191406,0.0348324179649353,50,0.6934760212898254,200.0,0.015609532594680786,-140.16637243999998,0.0003,144,572
29499,29600,31.767711639404297,1.359279751777649,50,0.5174711346626282,200.0,0.017233218997716904,-141.36415297000002,0.0003,148,588
