rollout/ep_len_mean,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/ent_coef_loss,train/actor_loss,time/time_elapsed,train/critic_loss,train/ent_coef,train/learning_rate,time/episodes
50.0,99,-43.345014750000004,200,104,-0.09723278135061264,-1.6524577140808105,1,0.17712289094924927,0.9709953665733337,0.0003,4
50.0,299,-43.096518,400,71,-0.29896286129951477,-2.0532870292663574,5,0.23323005437850952,0.9144418835639954,0.0003,8
50.0,499,-42.820019083333335,600,64,-0.4999045431613922,-2.054534673690796,9,0.11110314726829529,0.8611675500869751,0.0003,12
50.0,699,-42.965902,800,60,-0.701054573059082,-2.250640630722046,13,0.15623560547828674,0.8109483122825623,0.0003,16
50.0,899,-42.520648900000005,1000,59,-0.8881924152374268,-2.330994129180908,16,0.10665690898895264,0.7639642953872681,0.0003,20
50.0,1099,-41.12621416666667,1200,58,-1.0632038116455078,-2.4157536029815674,20,0.09052013605833054,0.7200400233268738,0.0003,24
50.0,1299,-40.297558821428574,1400,57,-1.1969830989837646,-2.4497876167297363,24,0.10210676491260529,0.6788656711578369,0.0003,28
50.0,1499,-39.7002626875,1600,57,-1.4523801803588867,-2.5064120292663574,27,0.07274845242500305,0.6401937007904053,0.0003,32
50.0,1699,-39.24535105555556,1800,56,-1.5885556936264038,-2.2798655033111572,31,0.056182801723480225,0.6038011312484741,0.0003,36
50.0,1899,-38.294803625,2000,56,-1.7565115690231323,-2.2428371906280518,35,0.029518119990825653,0.5695083737373352,0.0003,40
50.0,2099,-37.52002081818183,2200,55,-1.8640036582946777,-2.167405128479004,39,0.047209326177835464,0.5373014211654663,0.0003,44
50.0,2299,-37.167866624999995,2400,55,-2.096676826477051,-1.9414379596710205,43,0.04689016938209534,0.5069414973258972,0.0003,48
50.0,2499,-36.39315896153846,2600,55,-2.175262928009033,-1.8913403749465942,47,0.02516717091202736,0.47843125462532043,0.0003,52
50.0,2699,-35.744524017857145,2800,54,-2.2848057746887207,-1.687893271446228,51,0.03365415707230568,0.4516514241695404,0.0003,56
50.0,2899,-35.02298498333334,3000,54,-2.5152082443237305,-1.5014251470565796,55,0.03784356266260147,0.42639485001564026,0.0003,60
50.0,3099,-34.4778373125,3200,54,-2.8405792713165283,-1.3441044092178345,58,0.029289646074175835,0.4026329517364502,0.0003,64
50.0,3299,-33.910964529411764,3400,54,-2.892218828201294,-1.0434372425079346,62,0.01672392711043358,0.38030382990837097,0.0003,68
50.0,3499,-33.54488961111111,3600,53,-2.951766014099121,-0.8471001982688904,66,0.019668303430080414,0.35927051305770874,0.0003,72
50.0,3699,-33.07842831578947,3800,53,-3.0229251384735107,-0.6168044805526733,70,0.014645823277533054,0.33947518467903137,0.0003,76
50.0,3899,-32.445415525,4000,53,-3.1187100410461426,-0.45484355092048645,74,0.018252361565828323,0.3208761215209961,0.0003,80
50.0,4099,-31.923200714285706,4200,53,-3.268012762069702,-0.21808676421642303,78,0.01891661062836647,0.3033781945705414,0.0003,84
50.0,4299,-31.506590647727272,4400,53,-3.2574901580810547,0.1269083172082901,82,0.016127295792102814,0.28687429428100586,0.0003,88
50.0,4499,-31.019061336956522,4600,53,-3.6845221519470215,0.3739781379699707,86,0.016657257452607155,0.27136653661727905,0.0003,92
50.0,4699,-30.574640458333334,4800,52,-3.6478633880615234,0.4966164827346802,90,0.04853052273392677,0.25669747591018677,0.0003,96
50.0,4899,-30.114662080000002,5000,52,-3.503824472427368,0.9934723973274231,94,0.016096385195851326,0.24284538626670837,0.0003,100
50.0,5099,-29.146259579999995,5200,52,-3.857666492462158,1.1822941303253174,98,0.019044551998376846,0.2297966629266739,0.0003,104
50.0,5299,-28.199328109999996,5400,52,-3.9480743408203125,1.304969310760498,102,0.0175465140491724,0.21748676896095276,0.0003,108
50.0,5499,-27.216716169999994,5600,52,-3.5096209049224854,1.5207487344741821,105,0.01344010978937149,0.20591188967227936,0.0003,112
50.0,5699,-26.19597855,5800,52,-3.686506509780884,1.9560550451278687,109,0.009329099208116531,0.19496935606002808,0.0003,116
50.0,5899,-25.276680829999997,6000,52,-4.061842918395996,2.0630218982696533,114,0.01585797592997551,0.18460266292095184,0.0003,120
50.0,6099,-24.574037099999995,6200,52,-4.0916948318481445,2.451493978500366,118,0.015948476269841194,0.17481982707977295,0.0003,124
50.0,6299,-23.832689970000004,6400,52,-3.731541633605957,2.6381733417510986,121,0.014611490070819855,0.16560359299182892,0.0003,128
50.0,6499,-23.052331790000004,6600,52,-3.8125758171081543,2.878415107727051,125,0.01110364031046629,0.15689890086650848,0.0003,132
50.0,6699,-22.24875935,6800,52,-4.147769451141357,3.1621341705322266,129,0.014501907862722874,0.14867371320724487,0.0003,136
50.0,6899,-21.74922059,7000,52,-4.052382946014404,3.1813085079193115,133,0.0071290829218924046,0.14089365303516388,0.0003,140
50.0,7099,-21.07836835,7200,52,-3.995149612426758,3.5959599018096924,137,0.015241525135934353,0.1335422247648239,0.0003,144
50.0,7299,-20.28189075,7400,52,-3.9197211265563965,3.6946892738342285,141,0.021285530179739,0.1266251653432846,0.0003,148
50.0,7499,-19.79697062,7600,52,-3.8673291206359863,4.087321758270264,145,0.018081583082675934,0.12006180733442307,0.0003,152
50.0,7699,-19.31548343,7800,52,-4.155446529388428,4.208527088165283,149,0.028259925544261932,0.11386959999799728,0.0003,156
50.0,7899,-18.87532249,8000,52,-4.316655158996582,4.370493412017822,152,0.020647499710321426,0.10802347958087921,0.0003,160
50.0,8099,-18.391144039999997,8200,52,-4.143433570861816,4.851161956787109,156,0.015186110511422157,0.10250778496265411,0.0003,164
50.0,8299,-17.88046802,8400,52,-3.934493064880371,4.70754337310791,160,0.014540260657668114,0.09730248153209686,0.0003,168
50.0,8499,-17.35927222,8600,52,-4.172649383544922,5.1631975173950195,164,0.01293460838496685,0.09240500628948212,0.0003,172
50.0,8699,-16.863130630000004,8800,52,-3.9327335357666016,5.236120223999023,168,0.012970412150025368,0.08777783811092377,0.0003,176
50.0,8899,-16.556593440000004,9000,52,-3.4430768489837646,5.485453128814697,172,0.020466260612010956,0.08338730782270432,0.0003,180
50.0,9099,-16.22935202,9200,52,-4.018122673034668,5.916479110717773,175,0.014455204829573631,0.07924585789442062,0.0003,184
50.0,9299,-15.761358610000002,9400,52,-3.6994566917419434,5.892967224121094,179,0.022666603326797485,0.07536228746175766,0.0003,188
50.0,9499,-15.35377851,9600,52,-3.3715338706970215,5.947494983673096,183,0.015275923535227776,0.07165096700191498,0.0003,192
50.0,9699,-15.029518640000001,9800,52,-3.520493984222412,5.875637531280518,187,0.013028781861066818,0.06818896532058716,0.0003,196
50.0,9899,-14.764685499999999,10000,52,-3.9983246326446533,6.399055004119873,191,0.01475651003420353,0.06492132693529129,0.0003,200
50.0,10099,-14.513845920000001,10200,52,-2.6923129558563232,6.57112455368042,195,0.012127990834414959,0.061791177839040756,0.0003,204
50.0,10299,-14.169131740000003,10400,52,-3.1631290912628174,6.671499729156494,199,0.013296635821461678,0.05885637179017067,0.0003,208
