train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,train/critic_loss,rollout/ep_len_mean,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/episodes,time/time_elapsed
699,800,24.041526794433594,-0.33050522208213806,59,0.2924576997756958,200.0,0.8125832080841064,-1482.9533312500002,0.0003,4,13
1499,1600,48.019874572753906,-0.5665417909622192,53,0.2693271338939667,200.0,0.6441940665245056,-1546.726075875,0.0003,8,29
2299,2400,72.18594360351562,-0.718491792678833,51,0.3532809615135193,200.0,0.5264898538589478,-1380.0133390833334,0.0003,12,46
3099,3200,82.480224609375,-0.35742640495300293,50,0.7738574743270874,200.0,0.44439250230789185,-1268.8874001875001,0.0003,16,62
3899,4000,92.16416931152344,-0.5565793514251709,50,1.5493083000183105,200.0,0.3859593868255615,-1157.6400749,0.0003,20,79
4699,4800,91.41256713867188,-0.22237062454223633,50,2.2642719745635986,200.0,0.3450463116168976,-1018.9201905,0.0003,24,95
5499,5600,90.33132934570312,-0.18497198820114136,49,3.3099899291992188,200.0,0.30875420570373535,-903.1147292857141,0.0003,28,113
6299,6400,92.68045806884766,-0.5459249019622803,49,1.4863924980163574,200.0,0.2734757363796234,-798.12035309375,0.0003,32,129
7099,7200,92.25003051757812,-0.6001542210578918,49,2.630429744720459,200.0,0.24883612990379333,-733.3235921944446,0.0003,36,145
7899,8000,100.88839721679688,-0.5146284103393555,49,4.2997941970825195,200.0,0.2281738519668579,-669.743334625,0.0003,40,161
8699,8800,87.99618530273438,-0.05153850093483925,49,3.2608561515808105,200.0,0.21059414744377136,-631.475245,0.0003,44,179
9499,9600,59.37538146972656,-0.4233185648918152,48,7.773475170135498,200.0,0.18785321712493896,-583.9581301875,0.0003,48,197
10299,10400,58.815521240234375,-0.4080235958099365,48,4.209272384643555,200.0,0.16799762845039368,-548.283233923077,0.0003,52,214
11099,11200,71.412841796875,-0.09416306018829346,48,2.3888676166534424,200.0,0.15037856996059418,-515.4327759464286,0.0003,56,232
11899,12000,69.07671356201172,-0.5379618406295776,47,1.9937752485275269,200.0,0.13423578441143036,-490.78581605000005,0.0003,60,250
12699,12800,64.26000213623047,0.1883443146944046,47,1.7208943367004395,200.0,0.1220807433128357,-473.01799709375,0.0003,64,267
13499,13600,85.54279327392578,0.8309610486030579,47,2.3754377365112305,200.0,0.11306583881378174,-446.9998106470589,0.0003,68,284
14299,14400,55.95921325683594,-0.17511217296123505,47,2.0369091033935547,200.0,0.1053643748164177,-432.1203948194445,0.0003,72,301
15099,15200,65.27848815917969,0.04196256399154663,47,3.1644229888916016,200.0,0.10057221353054047,-418.47825743421055,0.0003,76,317
15899,16000,72.50989532470703,-0.31972694396972656,47,1.9900037050247192,200.0,0.09856920689344406,-408.00428118750006,0.0003,80,334
16699,16800,47.682071685791016,0.2257099747657776,47,1.3732852935791016,200.0,0.09718342870473862,-395.8686627380953,0.0003,84,352
17499,17600,42.60330581665039,-0.908145546913147,47,1.1888439655303955,200.0,0.08780791610479355,-380.65490928409093,0.0003,88,368
18299,18400,54.38246154785156,0.6952468156814575,47,1.3198282718658447,200.0,0.07634715735912323,-370.60032641304355,0.0003,92,383
19099,19200,47.365421295166016,0.3363494873046875,48,0.7480659484863281,200.0,0.06697594374418259,-361.2630047395833,0.0003,96,399
19899,20000,34.8972282409668,-0.7267167568206787,47,2.1122567653656006,200.0,0.05841381847858429,-352.80877766000003,0.0003,100,417
20699,20800,47.739681243896484,-0.8196538686752319,48,1.9536685943603516,200.0,0.0499160960316658,-297.05496726000007,0.0003,104,432
21499,21600,43.74757766723633,-0.7868050932884216,48,1.8549425601959229,200.0,0.043229978531599045,-239.74591954000005,0.0003,108,448
22299,22400,38.06734848022461,-0.8836608529090881,48,0.9626587629318237,200.0,0.03923983499407768,-206.09730386000004,0.0003,112,463
23099,23200,33.9056282043457,0.15211132168769836,48,0.6799424290657043,200.0,0.03803214430809021,-177.13186291,0.0003,116,479
23899,24000,33.170684814453125,0.39823395013809204,48,5.195382118225098,200.0,0.037498656660318375,-153.35685441,0.0003,120,493
24699,24800,38.63728332519531,-0.1539670079946518,48,1.3149135112762451,200.0,0.036542050540447235,-146.32913767000002,0.0003,124,508
25499,25600,44.702720642089844,-0.2559620440006256,48,2.143916130065918,200.0,0.03281871974468231,-145.18442014,0.0003,128,523
26299,26400,43.31027603149414,-0.46322405338287354,49,1.0733625888824463,200.0,0.032097864896059036,-148.54438087,0.0003,132,538
27099,27200,35.93406295776367,0.4440838694572449,49,1.3704911470413208,200.0,0.028742102906107903,-144.82580481000002,0.0003,136,552
27899,28000,27.29594612121582,-0.06407228112220764,49,0.544401228427887,200.0,0.031569622457027435,-149.18493247,0.0003,140,567
28699,28800,46.9991340637207,2.2623965740203857,49,0.7468017339706421,200.0,0.03145631402730942,-146.56126544,0.0003,144,582
29499,29600,37.78055953979492,1.014654278755188,49,1.5500106811523438,200.0,0.03441830724477768,-151.12833678999996,0.0003,148,597
