rollout/ep_len_mean,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/ent_coef_loss,train/actor_loss,time/time_elapsed,train/critic_loss,train/ent_coef,train/learning_rate,time/episodes
50.0,99,-41.524873,200,119,-0.09861914813518524,-1.8159253597259521,1,0.2213159203529358,0.970930814743042,0.0003,4
50.0,299,-43.471281250000004,400,80,-0.3015042543411255,-2.135955572128296,4,0.21313756704330444,0.9143099188804626,0.0003,8
50.0,499,-43.071263666666674,600,73,-0.5053427815437317,-2.2866029739379883,8,0.19865798950195312,0.8610198497772217,0.0003,12
50.0,699,-43.355873249999995,800,70,-0.69846510887146,-2.473959445953369,11,0.13697117567062378,0.8107948899269104,0.0003,16
50.0,899,-43.53196225,1000,67,-0.9034513831138611,-2.5039925575256348,14,0.1069282740354538,0.7636755108833313,0.0003,20
50.0,1099,-42.21379325,1200,66,-1.0440773963928223,-2.5958590507507324,18,0.09772348403930664,0.7194855213165283,0.0003,24
50.0,1299,-41.659964071428575,1400,65,-1.2758089303970337,-2.5058200359344482,21,0.0844024270772934,0.6782756447792053,0.0003,28
50.0,1499,-40.750968093750004,1600,63,-1.445046067237854,-2.6064298152923584,25,0.09804396331310272,0.6396715044975281,0.0003,32
50.0,1699,-39.95918119444445,1800,63,-1.59784996509552,-2.461418628692627,28,0.05591151863336563,0.603365957736969,0.0003,36
50.0,1899,-38.840980025,2000,62,-1.7489330768585205,-2.2280166149139404,31,0.034712906926870346,0.5691918730735779,0.0003,40
50.0,2099,-37.63595602272727,2200,62,-1.9399769306182861,-2.3239569664001465,35,0.056768447160720825,0.5370792150497437,0.0003,44
50.0,2299,-37.05445745833333,2400,61,-1.9856351613998413,-2.280585765838623,38,0.059210412204265594,0.5068740844726562,0.0003,48
50.0,2499,-36.62308203846153,2600,61,-2.2540388107299805,-2.0411717891693115,42,0.04688364639878273,0.47841909527778625,0.0003,52
50.0,2699,-36.035020214285716,2800,61,-2.4414942264556885,-1.9687108993530273,45,0.04649259150028229,0.45165348052978516,0.0003,56
50.0,2899,-35.181632316666665,3000,61,-2.5663907527923584,-1.6099640130996704,48,0.025725752115249634,0.4264877140522003,0.0003,60
50.0,3099,-34.61955859375,3200,61,-2.5739197731018066,-1.4562727212905884,52,0.03069734200835228,0.4028360843658447,0.0003,64
50.0,3299,-34.06080352941177,3400,60,-2.6313843727111816,-1.2439260482788086,55,0.022895552217960358,0.38056376576423645,0.0003,68
50.0,3499,-33.455648069444436,3600,60,-2.8668410778045654,-0.9818998575210571,59,0.02231830731034279,0.3595871329307556,0.0003,72
50.0,3699,-32.951007052631574,3800,60,-3.126750946044922,-0.8365252614021301,62,0.02179679274559021,0.33988144993782043,0.0003,76
50.0,3899,-32.2396451125,4000,60,-3.2380504608154297,-0.5873792171478271,66,0.035961851477622986,0.3213135898113251,0.0003,80
50.0,4099,-31.772570226190478,4200,60,-3.1707382202148438,-0.31930142641067505,69,0.02441377192735672,0.303871214389801,0.0003,84
50.0,4299,-31.386682034090914,4400,60,-3.4246232509613037,0.23574677109718323,72,0.02155865728855133,0.28741464018821716,0.0003,88
50.0,4499,-30.881297043478263,4600,60,-3.310591697692871,0.3092890977859497,76,0.01897042617201805,0.2718735635280609,0.0003,92
50.0,4699,-30.414646364583334,4800,60,-3.354848623275757,0.5834620594978333,79,0.016773909330368042,0.25720810890197754,0.0003,96
50.0,4899,-29.97758782,5000,60,-3.4157209396362305,0.5820813179016113,83,0.014849362894892693,0.24338380992412567,0.0003,100
50.0,5099,-29.086900690000004,5200,59,-3.5415515899658203,1.0174630880355835,87,0.018332181498408318,0.23036733269691467,0.0003,104
50.0,5299,-28.015882859999998,5400,59,-3.476080894470215,1.0429377555847168,90,0.01972486823797226,0.2180698812007904,0.0003,108
50.0,5499,-27.006426929999996,5600,59,-3.8999338150024414,1.396560549736023,94,0.023960744962096214,0.2064584642648697,0.0003,112
50.0,5699,-25.909297340000002,5800,59,-3.3807380199432373,1.5103870630264282,97,0.011645736172795296,0.19551603496074677,0.0003,116
