train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,train/critic_loss,rollout/ep_len_mean,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/episodes,time/time_elapsed
699,800,23.871213912963867,-0.35387927293777466,48,0.23137471079826355,200.0,0.8124814033508301,-1526.0424337499999,0.0003,4,16
1499,1600,51.06110763549805,-0.5638605356216431,43,0.24752381443977356,200.0,0.6458823084831238,-1511.7337345,0.0003,8,37
2299,2400,70.19312286376953,-0.5477742552757263,41,0.37574559450149536,200.0,0.5302696228027344,-1403.9352572500002,0.0003,12,58
3099,3200,86.0118179321289,-0.6642163395881653,40,0.4630339741706848,200.0,0.4492088556289673,-1257.6940984375,0.0003,16,78
3899,4000,92.1224365234375,-0.625995934009552,40,1.7442727088928223,200.0,0.38542523980140686,-1227.1025376000002,0.0003,20,99
4699,4800,109.42453002929688,-0.07034042477607727,40,2.0475914478302,200.0,0.3379569947719574,-1123.4708559166666,0.0003,24,119
5499,5600,119.26937103271484,0.33275696635246277,40,2.762704849243164,200.0,0.3053966164588928,-985.7011234285713,0.0003,28,139
6299,6400,113.73445129394531,0.21745987236499786,40,2.19254207611084,200.0,0.2815968990325928,-874.0726616874999,0.0003,32,159
7099,7200,108.39718627929688,0.09869981557130814,40,1.84673011302948,200.0,0.25696253776550293,-791.0104052222221,0.0003,36,179
7899,8000,90.27700805664062,0.12889991700649261,39,1.6360297203063965,200.0,0.23567453026771545,-729.9530782749999,0.0003,40,200
8699,8800,98.14789581298828,-0.15953892469406128,39,4.829273223876953,200.0,0.21662236750125885,-669.2613836590908,0.0003,44,220
9499,9600,106.06671905517578,-0.4975086748600006,39,1.22896146774292,200.0,0.1913156360387802,-621.24761375,0.0003,48,240
10299,10400,92.08832550048828,-0.09285423904657364,39,6.055870056152344,200.0,0.17321547865867615,-590.1404618269231,0.0003,52,260
11099,11200,90.29131317138672,-0.3220611810684204,39,2.7953860759735107,200.0,0.15783821046352386,-554.7128927142857,0.0003,56,282
11899,12000,71.71135711669922,-0.8716968297958374,39,2.8421452045440674,200.0,0.14732933044433594,-530.0583467499999,0.0003,60,305
12699,12800,85.14602661132812,-0.3349232077598572,39,2.3018317222595215,200.0,0.1361331343650818,-511.23170170312505,0.0003,64,327
13499,13600,88.57622528076172,0.41015109419822693,38,2.044428825378418,200.0,0.1266888827085495,-490.5302064264707,0.0003,68,349
14299,14400,66.60828399658203,-0.744362473487854,38,2.1901702880859375,200.0,0.12246198952198029,-468.44282402777776,0.0003,72,370
15099,15200,78.31076049804688,0.4331895112991333,38,1.5916903018951416,200.0,0.1159774661064148,-454.5351460263158,0.0003,76,392
15899,16000,71.80680847167969,0.05061604827642441,38,1.4393693208694458,200.0,0.10853926837444305,-437.9162225375,0.0003,80,413
16699,16800,82.71035766601562,0.023556604981422424,38,1.4262993335723877,200.0,0.10249041020870209,-423.5817774285714,0.0003,84,433
17499,17600,59.410499572753906,-0.15753032267093658,38,2.565711498260498,200.0,0.09628601372241974,-408.4831319204546,0.0003,88,454
18299,18400,61.098541259765625,-0.20474494993686676,38,2.915426731109619,200.0,0.09006907790899277,-397.28644273913045,0.0003,92,475
19099,19200,61.8253059387207,-0.14941689372062683,38,3.1358590126037598,200.0,0.08432691544294357,-384.50885039583335,0.0003,96,498
19899,20000,66.51049041748047,0.7634026408195496,38,2.129868507385254,200.0,0.07876761257648468,-375.2667684999999,0.0003,100,521
20699,20800,38.24565887451172,-0.2951841354370117,38,0.9184210300445557,200.0,0.07301708310842514,-320.16643196,0.0003,104,542
21499,21600,48.93834686279297,-1.0483611822128296,38,2.9362971782684326,200.0,0.06855824589729309,-265.18222726,0.0003,108,562
22299,22400,46.72071838378906,-0.5432068109512329,38,0.6425085067749023,200.0,0.0658298060297966,-222.52146592999998,0.0003,112,583
23099,23200,44.520389556884766,-0.061101675033569336,38,1.8787564039230347,200.0,0.06085965409874916,-194.76805549,0.0003,116,603
23899,24000,45.33258056640625,-0.3950224220752716,38,0.7684920430183411,200.0,0.057377446442842484,-156.45141898999998,0.0003,120,625
24699,24800,37.81509017944336,-0.3112016022205353,38,1.1004639863967896,200.0,0.05286048352718353,-138.35100149000002,0.0003,124,646
25499,25600,42.532203674316406,-0.12575474381446838,38,1.9503508806228638,200.0,0.048889655619859695,-138.00946378,0.0003,128,669
26299,26400,36.29682922363281,-0.9460541009902954,38,1.8745694160461426,200.0,0.046135783195495605,-139.18090340999998,0.0003,132,690
27099,27200,27.02621841430664,-1.5306733846664429,38,0.5337816476821899,200.0,0.04293914511799812,-140.30126392,0.0003,136,710
27899,28000,40.55129623413086,-0.5281756520271301,38,1.814875841140747,200.0,0.0410149022936821,-140.45356703,0.0003,140,730
28699,28800,45.237083435058594,-0.23083893954753876,38,0.5540888905525208,200.0,0.03858018293976784,-141.59169941000002,0.0003,144,750
29499,29600,32.361820220947266,-1.1972682476043701,38,0.6933963894844055,200.0,0.03626300394535065,-142.7690126,0.0003,148,770
