train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,train/critic_loss,rollout/ep_len_mean,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/episodes,time/time_elapsed
699,800,20.795867919921875,-0.3166114091873169,64,0.2875142991542816,200.0,0.8134782314300537,-1326.8105985,0.0003,4,12
1499,1600,44.89173126220703,-0.5147705078125,59,0.37026411294937134,200.0,0.649009108543396,-1427.951052625,0.0003,8,26
2299,2400,67.15363311767578,-0.4115617871284485,58,0.571943998336792,200.0,0.5311861634254456,-1350.6089396666669,0.0003,12,41
3099,3200,79.72118377685547,-0.5039470195770264,57,1.3305163383483887,200.0,0.4477388858795166,-1244.0613266875,0.0003,16,55
3899,4000,88.27442169189453,-0.21157622337341309,56,1.3695305585861206,200.0,0.38612332940101624,-1088.7967291999998,0.0003,20,70
4699,4800,84.51993560791016,-0.20309585332870483,56,1.9607274532318115,200.0,0.3345367908477783,-938.391449625,0.0003,24,84
5499,5600,95.55188751220703,-0.08541390299797058,56,1.4890472888946533,200.0,0.28565821051597595,-836.9415884999999,0.0003,28,99
6299,6400,81.2020492553711,-0.46995508670806885,56,2.014712333679199,200.0,0.243625208735466,-749.1456076249999,0.0003,32,113
7099,7200,85.75532531738281,0.07616939395666122,56,3.0511538982391357,200.0,0.2106689214706421,-685.7744806944443,0.0003,36,128
7899,8000,90.43537902832031,-0.3842122554779053,56,2.5806684494018555,200.0,0.18646220862865448,-629.3550809999999,0.0003,40,142
8699,8800,75.20792388916016,-1.2061831951141357,56,2.5489001274108887,200.0,0.16445861756801605,-577.6601375681818,0.0003,44,156
9499,9600,74.90105438232422,0.26152944564819336,56,2.6455283164978027,200.0,0.14369076490402222,-539.691992375,0.0003,48,171
10299,10400,72.60063171386719,-0.37932100892066956,55,2.0767757892608643,200.0,0.1272396594285965,-510.305487326923,0.0003,52,185
11099,11200,72.46617889404297,-0.20849068462848663,55,1.0435888767242432,200.0,0.11546371877193451,-482.5800661428571,0.0003,56,200
11899,12000,74.17681884765625,-0.13558579981327057,55,2.966686964035034,200.0,0.10581674426794052,-462.3528145166667,0.0003,60,214
12699,12800,69.9153823852539,-0.2451758086681366,55,1.7564826011657715,200.0,0.09782788157463074,-444.576971078125,0.0003,64,229
13499,13600,61.8109016418457,-0.2454017996788025,55,1.727635145187378,200.0,0.09015114605426788,-432.3663214264705,0.0003,68,243
14299,14400,54.326087951660156,-0.2623055577278137,55,3.2123186588287354,200.0,0.08073674142360687,-414.9195242916667,0.0003,72,258
15099,15200,62.09877014160156,-0.04072747379541397,55,1.8826450109481812,200.0,0.07138869166374207,-400.87352200000004,0.0003,76,272
15899,16000,39.71784210205078,-0.6351615786552429,55,1.0115983486175537,200.0,0.06469885259866714,-390.9392392375,0.0003,80,286
16699,16800,42.18503189086914,-1.2818094491958618,55,0.40414178371429443,200.0,0.059566013514995575,-376.69075085714286,0.0003,84,301
17499,17600,42.330684661865234,0.18616944551467896,55,0.5450161695480347,200.0,0.05404739826917648,-366.3442627727273,0.0003,88,315
18299,18400,37.37956619262695,0.3504640460014343,55,1.3404324054718018,200.0,0.04959037899971008,-354.2563364565217,0.0003,92,329
19099,19200,31.31718635559082,-0.8627669215202332,55,1.0681626796722412,200.0,0.046025898307561874,-344.5066682916666,0.0003,96,344
19899,20000,45.05284118652344,-0.8807041645050049,55,1.0685596466064453,200.0,0.041801322251558304,-337.78507470999995,0.0003,100,358
20699,20800,13.01391887664795,-2.5635976791381836,55,0.5311253070831299,200.0,0.03651298210024834,-291.75968266999996,0.0003,104,373
21499,21600,45.230445861816406,1.5006684064865112,55,1.6317991018295288,200.0,0.033053528517484665,-235.39206328999998,0.0003,108,387
22299,22400,41.912235260009766,0.6388002634048462,55,1.9143078327178955,200.0,0.030000707134604454,-193.45457756,0.0003,112,401
23099,23200,32.20118713378906,-1.077423095703125,55,0.7265875339508057,200.0,0.026999613270163536,-162.32608025,0.0003,116,415
23899,24000,27.95082664489746,-1.5398695468902588,55,0.6735706329345703,200.0,0.025699390098452568,-148.21511106,0.0003,120,430
24699,24800,41.98335266113281,-1.0155227184295654,55,0.8390763998031616,200.0,0.025210034102201462,-145.57116867999997,0.0003,124,444
25499,25600,24.666065216064453,-0.6732658743858337,55,0.6213386058807373,200.0,0.025778546929359436,-138.90040689,0.0003,128,458
26299,26400,24.730396270751953,-0.46498942375183105,55,1.804748773574829,200.0,0.023678278550505638,-137.97377615,0.0003,132,473
27099,27200,38.39571762084961,0.9081631898880005,55,1.0964301824569702,200.0,0.021438954398036003,-137.73803106,0.0003,136,487
27899,28000,27.854394912719727,0.032477617263793945,55,1.4360520839691162,200.0,0.02012000046670437,-138.79692877,0.0003,140,502
28699,28800,30.031938552856445,0.07899367809295654,55,1.194310188293457,200.0,0.02036273665726185,-142.30842636,0.0003,144,516
29499,29600,29.106414794921875,-0.06286631524562836,55,1.42087984085083,200.0,0.022497553378343582,-144.59484571,0.0003,148,530
