train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,train/critic_loss,rollout/ep_len_mean,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/episodes,time/time_elapsed
699,800,26.135107040405273,-0.3197959065437317,52,0.23009967803955078,200.0,0.812481701374054,-1591.878499,0.0003,4,15
1499,1600,52.72256851196289,-0.6361271142959595,48,0.2157832533121109,200.0,0.6443470120429993,-1568.064813375,0.0003,8,32
2299,2400,78.26068115234375,-0.6307521462440491,47,0.31000715494155884,200.0,0.5243890285491943,-1466.6701355833336,0.0003,12,50
3099,3200,88.1527099609375,-0.5398603081703186,46,0.771871030330658,200.0,0.44244685769081116,-1348.720685,0.0003,16,68
3899,4000,105.81189727783203,-0.745524525642395,46,1.6246616840362549,200.0,0.3776514530181885,-1262.6078341999998,0.0003,20,86
4699,4800,110.15541076660156,-0.4590866267681122,46,0.8728271126747131,200.0,0.3257642388343811,-1093.4388202500002,0.0003,24,103
5499,5600,121.36624908447266,-0.24606958031654358,46,1.7807080745697021,200.0,0.2776550054550171,-959.4577438928573,0.0003,28,121
6299,6400,113.59111022949219,-0.19911643862724304,45,4.525094985961914,200.0,0.24019381403923035,-850.9507679999999,0.0003,32,139
7099,7200,119.78380584716797,-0.07873617112636566,45,1.8353276252746582,200.0,0.20949704945087433,-770.2777423055554,0.0003,36,157
7899,8000,114.43744659423828,-0.43259140849113464,45,2.326133966445923,200.0,0.18951985239982605,-711.32311,0.0003,40,175
8699,8800,105.75669860839844,-0.47364282608032227,45,4.293760299682617,200.0,0.17254860699176788,-652.1903965909091,0.0003,44,193
9499,9600,89.12450408935547,-0.24302101135253906,45,4.60852575302124,200.0,0.1569102704524994,-605.3464739583334,0.0003,48,210
10299,10400,93.19620513916016,-0.4108380377292633,45,1.8089454174041748,200.0,0.14352869987487793,-574.2758694038462,0.0003,52,227
11099,11200,88.14629364013672,-0.22518151998519897,45,5.165675163269043,200.0,0.13059133291244507,-539.8177185357143,0.0003,56,246
11899,12000,103.88326263427734,-0.07610903680324554,45,2.595432758331299,200.0,0.11859482526779175,-515.9598726500001,0.0003,60,264
12699,12800,61.88457107543945,-1.3987609148025513,45,4.860355377197266,200.0,0.11219862848520279,-497.695316421875,0.0003,64,281
13499,13600,64.31510925292969,-0.40663260221481323,45,2.2049639225006104,200.0,0.1045147180557251,-477.442623514706,0.0003,68,299
14299,14400,65.77741241455078,-1.2752987146377563,45,0.9566885828971863,200.0,0.09533414244651794,-455.9592079861111,0.0003,72,319
15099,15200,72.7546157836914,-0.039820536971092224,45,3.2321949005126953,200.0,0.08996577560901642,-442.6320710526316,0.0003,76,335
15899,16000,57.84251403808594,0.17421497404575348,45,2.748006582260132,200.0,0.08772369474172592,-426.51514050000003,0.0003,80,351
16699,16800,79.27179718017578,-0.01732689142227173,45,0.8219226598739624,200.0,0.08411785960197449,-412.6348914404762,0.0003,84,367
17499,17600,60.954959869384766,-0.12353581190109253,45,3.5468597412109375,200.0,0.07845619320869446,-398.002072875,0.0003,88,383
18299,18400,57.261234283447266,0.3064226508140564,46,2.849034070968628,200.0,0.07233689725399017,-387.2089034347827,0.0003,92,399
19099,19200,58.67854690551758,0.3517111539840698,46,1.803358793258667,200.0,0.06866424530744553,-374.7643788020834,0.0003,96,415
19899,20000,49.35544967651367,-0.5455851554870605,46,1.663130760192871,200.0,0.06524533778429031,-365.86639418,0.0003,100,431
20699,20800,44.544124603271484,-1.0225306749343872,46,0.7211748361587524,200.0,0.060271549969911575,-308.01556151,0.0003,104,447
21499,21600,56.08160400390625,0.07788611948490143,46,0.8963413834571838,200.0,0.05525654926896095,-251.09693467,0.0003,108,463
22299,22400,58.79060745239258,0.6146812438964844,46,1.1774911880493164,200.0,0.05069425702095032,-205.34238191999998,0.0003,112,479
23099,23200,50.972293853759766,-0.01154223084449768,46,1.9639344215393066,200.0,0.04927549883723259,-170.42964241,0.0003,116,495
23899,24000,43.68182373046875,-0.15809856355190277,46,2.051178455352783,200.0,0.044903263449668884,-139.47894684000002,0.0003,120,512
24699,24800,43.55332946777344,0.20911568403244019,46,1.3104019165039062,200.0,0.04240460321307182,-135.62061795,0.0003,124,528
25499,25600,48.39643478393555,-0.9997199773788452,47,0.7802597880363464,200.0,0.03949170559644699,-135.3019445,0.0003,128,544
26299,26400,35.13903045654297,-0.6598703861236572,47,0.4392106533050537,200.0,0.037791457027196884,-136.39103636,0.0003,132,561
27099,27200,41.5026741027832,-0.23724353313446045,47,2.73201847076416,200.0,0.03563958406448364,-137.47917716,0.0003,136,577
27899,28000,44.81492614746094,0.292628675699234,47,1.5418930053710938,200.0,0.03483094647526741,-137.62473182,0.0003,140,593
28699,28800,35.89232635498047,-0.38167455792427063,47,2.936803102493286,200.0,0.032421279698610306,-138.74438949,0.0003,144,609
29499,29600,42.08282470703125,-0.8046060800552368,47,1.2397431135177612,200.0,0.030652862042188644,-139.94105979,0.0003,148,625
