train/actor_loss,time/time_elapsed,train/critic_loss,train/ent_coef_loss,train/n_updates,train/learning_rate,time/fps,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/ent_coef,time/episodes
-7.13889217376709,80,0.31675174832344055,-1.8790982961654663,3893,0.0003,49,-16.772175,3994,998.5,0.31308504939079285,4
-6.4178900718688965,165,0.0121395792812109,-3.7664103507995605,7889,0.0003,48,-32.943722875,7990,998.75,0.09508854895830154,8
-6.11722469329834,250,0.05193901062011719,-4.889373302459717,11885,0.0003,47,-35.05368475,11986,998.8333333333334,0.03012002818286419,12
-4.37654447555542,332,0.10544498264789581,-0.7038646936416626,15631,0.0003,47,-32.1711574375,15732,983.25,0.011616376228630543,16
-3.590296983718872,412,1.1191141605377197,3.535287380218506,19169,0.0003,46,-27.308477999999997,19270,963.5,0.01456542033702135,20
-4.109803676605225,477,0.0745474323630333,2.3940703868865967,22238,0.0003,46,-20.066234374999997,22339,930.7916666666666,0.03387071192264557,24
-1.1240571737289429,546,0.15963400900363922,-2.6909782886505127,25438,0.0003,46,-14.106842428571428,25539,912.1071428571429,0.030203115195035934,28
-3.4344124794006348,578,0.42788609862327576,-0.1140676736831665,26906,0.0003,46,-1.811802062499999,27007,843.96875,0.0203696358948946,32
-4.196569919586182,614,0.19435514509677887,-0.7523843050003052,28578,0.0003,46,5.099291666666667,28679,796.6388888888889,0.017357949167490005,36
-2.804506301879883,636,0.2718183398246765,0.7390426397323608,29512,0.0003,46,13.739912475,29613,740.325,0.01887415163218975,40
-11.949745178222656,673,0.6365377902984619,2.5425405502319336,31226,0.0003,46,17.676083704545455,31327,711.9772727272727,0.024254487827420235,44
-11.967885971069336,692,0.5624971389770508,-0.050470612943172455,32096,0.0003,46,23.513116083333333,32197,670.7708333333334,0.027968380600214005,48
-7.797236442565918,703,0.5370030999183655,0.8608852624893188,32595,0.0003,46,28.78498440384616,32696,628.7692307692307,0.033204976469278336,52
-18.411663055419922,716,0.5569165349006653,0.7180659174919128,33178,0.0003,46,33.25795601785715,33279,594.2678571428571,0.039841242134571075,56
-10.321335792541504,725,0.4462559223175049,2.2219066619873047,33567,0.0003,46,37.241145483333334,33668,561.1333333333333,0.046175267547369,60
-14.049800872802734,735,0.8328091502189636,3.5101406574249268,34001,0.0003,46,40.750485734375,34102,532.84375,0.05293281003832817,64
-15.04552936553955,746,10.027471542358398,2.151270627975464,34426,0.0003,46,43.78322513235293,34527,507.75,0.061238016933202744,68
-13.559632301330566,753,0.5481172800064087,1.9228659868240356,34743,0.0003,46,46.644435208333334,34844,483.94444444444446,0.06868741661310196,72
-17.9588565826416,760,0.5387639999389648,3.5960729122161865,35048,0.0003,46,49.212844447368425,35149,462.4868421052632,0.07473040372133255,76
-15.717247009277344,766,0.7343500852584839,0.661829948425293,35339,0.0003,46,51.47518305000001,35440,443.0,0.08109243959188461,80
-17.254323959350586,773,0.34833472967147827,1.9314085245132446,35647,0.0003,46,53.539145488095244,35748,425.57142857142856,0.08827881515026093,84
-22.235321044921875,780,0.48768678307533264,1.5888365507125854,35993,0.0003,46,55.38409075,36094,410.15909090909093,0.09603879600763321,88
-19.586336135864258,788,1.1867984533309937,1.9696394205093384,36386,0.0003,46,57.02072095652174,36487,396.5978260869565,0.10581936687231064,92
-18.321521759033203,800,0.9931038022041321,0.9751436710357666,36918,0.0003,46,58.468934645833336,37019,385.6145833333333,0.12055002152919769,96
-25.25574493408203,809,0.46102648973464966,1.428251028060913,37298,0.0003,46,59.89628488,37399,373.99,0.13086853921413422,100
-24.79884147644043,816,0.4793640375137329,0.30623000860214233,37655,0.0003,46,64.34723985000001,37756,337.62,0.13937786221504211,104
-29.494029998779297,823,1.0780179500579834,1.4208239316940308,37976,0.0003,46,70.08729979,38077,300.87,0.1473166048526764,108
-20.149276733398438,830,1.3313968181610107,0.4726979732513428,38296,0.0003,46,75.42017068999999,38397,264.11,0.15595102310180664,112
-27.654958724975586,836,0.5467554330825806,0.8452540636062622,38617,0.0003,46,80.10991730999999,38718,229.86,0.16714832186698914,116
-26.628843307495117,845,0.7481240630149841,-0.39228948950767517,39051,0.0003,46,84.18139624,39152,198.82,0.17749173939228058,120
-28.30554962158203,861,0.9295205473899841,0.16104434430599213,39747,0.0003,46,87.11634371,39848,175.09,0.19513767957687378,124
-31.059526443481445,876,0.5436888933181763,0.09505970031023026,40457,0.0003,46,89.75336577999998,40558,150.19,0.21432384848594666,128
-35.26007080078125,889,1.102355718612671,-0.17380091547966003,41098,0.0003,46,89.97284856000002,41199,141.92,0.2217835634946823,132
-29.228586196899414,914,0.7066307067871094,-0.36574625968933105,42343,0.0003,46,89.58323402000002,42444,137.65,0.21354202926158905,136
-36.01624298095703,930,0.6555846929550171,-0.13824772834777832,43089,0.0003,46,89.49768770000003,43190,135.77,0.18918520212173462,140
-35.902137756347656,937,0.6083263158798218,-0.4925289750099182,43398,0.0003,46,90.99749600000001,43499,121.72,0.18374191224575043,144
-36.37206268310547,946,0.5518705248832703,0.3115590214729309,43838,0.0003,46,91.20308284000001,43939,117.42,0.17228741943836212,148
-35.640953063964844,953,0.6305242776870728,-0.11971865594387054,44202,0.0003,46,91.25170541,44303,116.07,0.15726982057094574,152
-41.1527214050293,968,0.36591997742652893,-0.2200859934091568,44889,0.0003,46,91.19335887000001,44990,117.11,0.13448968529701233,156
-36.26642608642578,975,0.5945760011672974,0.01980111002922058,45255,0.0003,46,91.22771993,45356,116.88,0.12186894565820694,160
-37.79012680053711,982,0.27687394618988037,-0.6878992319107056,45558,0.0003,46,91.2887355,45659,115.57,0.11271389573812485,164
-38.16781234741211,990,0.43791037797927856,-0.6126787662506104,45921,0.0003,46,91.36894289000003,46022,114.95,0.10194740444421768,168
-38.17989730834961,1001,0.42126601934432983,-1.310599684715271,46376,0.0003,46,91.28937654,46477,116.33,0.08994352072477341,172
-39.32012176513672,1008,0.34104257822036743,-0.5487785339355469,46749,0.0003,46,91.23819515999998,46850,117.01,0.08198055624961853,176
-35.13020324707031,1015,0.3860223889350891,-0.17874783277511597,47082,0.0003,46,91.27845129999997,47183,117.43,0.07640927284955978,180
-38.31391143798828,1025,0.44411444664001465,1.687852382659912,47555,0.0003,46,91.23668910000002,47656,119.08,0.07426220178604126,184
-35.679344177246094,1034,0.5054787993431091,-0.2965320348739624,47978,0.0003,46,91.22473184,48079,119.85,0.07682313770055771,188
-37.87858581542969,1045,0.8156117796897888,-0.37021201848983765,48454,0.0003,46,91.25851995,48555,120.68,0.08354417979717255,192
-39.19059371948242,1054,0.6191130876541138,-0.5367221832275391,48904,0.0003,46,91.31109414999999,49005,119.86,0.08991023898124695,196
-39.83864974975586,1063,0.5664538145065308,0.7919762134552002,49340,0.0003,46,91.29362955,49441,120.42,0.09655673056840897,200
-39.36583709716797,1072,0.5017646551132202,0.6920050382614136,49782,0.0003,46,91.27097464,49883,121.27,0.10119572281837463,204
-40.995853424072266,1080,0.47869816422462463,1.4164543151855469,50208,0.0003,46,91.21067617000003,50309,122.32,0.10521960258483887,208
-40.2271842956543,1090,0.39253824949264526,-0.2383507937192917,50665,0.0003,46,91.12635544000003,50766,123.69,0.10834597796201706,212
-36.330448150634766,1098,0.5816912651062012,-0.7932313084602356,51084,0.0003,46,91.09846855000002,51185,124.67,0.10795329511165619,216
-40.115116119384766,1120,0.6281499862670898,0.056808099150657654,52099,0.0003,46,90.81219116,52200,130.48,0.10373510420322418,220
-39.23227310180664,1128,0.49769270420074463,-0.08873382210731506,52524,0.0003,46,90.98945754,52625,127.77,0.1012721136212349,224
-39.74407958984375,1140,0.38562893867492676,0.2032446563243866,53106,0.0003,46,91.15996917000001,53207,126.49,0.09629710763692856,228
-37.575077056884766,1152,0.3489973843097687,-0.22139275074005127,53646,0.0003,46,91.30084532999999,53747,125.48,0.09021734446287155,232
-42.781463623046875,1161,0.626588761806488,-0.6302132606506348,54075,0.0003,46,93.0100696,54176,117.32,0.08698052912950516,236
-43.9503288269043,1182,0.7483386993408203,0.49880450963974,55013,0.0003,46,92.92191983999999,55114,119.24,0.0857006311416626,240
-44.56413650512695,1191,0.39974749088287354,0.2738794684410095,55450,0.0003,46,92.88260206999999,55551,120.52,0.08719289302825928,244
-42.230865478515625,1197,0.4578961730003357,0.2631208300590515,55742,0.0003,46,92.96780815,55843,119.04,0.08976776152849197,248
-42.76750564575195,1203,0.24433483183383942,0.8586782217025757,56039,0.0003,46,93.02055074999998,56140,118.37,0.09368040412664413,252
-41.675601959228516,1210,0.4858473539352417,0.35927677154541016,56350,0.0003,46,93.18564336000001,56451,114.61,0.09837092459201813,256
-47.18330764770508,1218,0.670665979385376,0.6447094082832336,56718,0.0003,46,93.18559376000002,56819,114.63,0.1017458364367485,260
-38.75556945800781,1227,0.35524052381515503,0.13751885294914246,57105,0.0003,46,93.16428479000002,57206,115.47,0.1017593964934349,264
-42.7010498046875,1233,0.5115247964859009,0.2998611629009247,57398,0.0003,46,93.16962378,57499,114.77,0.10196660459041595,268
-42.66658020019531,1240,0.563409686088562,-0.6889228224754333,57712,0.0003,46,93.23504568,57813,113.36,0.10200139880180359,272
-45.702911376953125,1246,0.1954272985458374,0.8637574911117554,58016,0.0003,46,93.27861669000002,58117,112.67,0.10204243659973145,276
-45.43621826171875,1252,0.6265585422515869,-1.0751094818115234,58325,0.0003,46,93.24329560999996,58426,112.43,0.10022032260894775,280
-45.22882843017578,1259,0.3792686462402344,-0.6307887434959412,58626,0.0003,46,93.27280143,58727,110.71,0.09967707842588425,284
-51.353431701660156,1265,0.26682624220848083,0.34691986441612244,58923,0.0003,46,93.28658080000001,59024,109.45,0.09557849913835526,288
-42.92664337158203,1275,0.4714544415473938,0.23217996954917908,59399,0.0003,46,93.25062082999999,59500,109.45,0.09122640639543533,292
-44.128971099853516,1281,0.21335667371749878,-0.16321688890457153,59689,0.0003,46,93.30259824,59790,107.85,0.08888933062553406,296
-52.5683479309082,1290,0.1531614363193512,0.29041099548339844,60066,0.0003,46,93.31581974999999,60167,107.26,0.08539539575576782,300
-46.46479797363281,1298,0.22652742266654968,-0.42004621028900146,60432,0.0003,46,93.31637361000001,60533,106.5,0.08269044756889343,304
-53.6236572265625,1308,0.5518990755081177,0.6884974837303162,60822,0.0003,46,93.38773418000002,60923,106.14,0.07933319360017776,308
-44.74980545043945,1317,0.2149648666381836,-0.3489924669265747,61106,0.0003,46,93.49525204000001,61207,104.41,0.07641872763633728,312
-54.59882354736328,1329,0.20356953144073486,-1.08065927028656,61632,0.0003,46,93.48468079,61733,105.48,0.07320251315832138,316
-46.46442413330078,1336,0.16245529055595398,-0.21058955788612366,61914,0.0003,46,93.78731088,62015,98.15,0.07219789922237396,320
-44.515869140625,1364,0.1787073016166687,-1.6078814268112183,63066,0.0003,46,93.42834244000001,63167,105.42,0.07032410055398941,324
-48.112003326416016,1387,0.5711593627929688,-0.6170879602432251,64079,0.0003,46,93.26492475999997,64180,109.73,0.06995752453804016,328
-50.221675872802734,1393,0.2668188214302063,-0.7459900975227356,64371,0.0003,46,93.32048633000001,64472,107.25,0.06970304250717163,332
-47.62538528442383,1399,0.29392749071121216,0.2791290283203125,64653,0.0003,46,93.35068170000001,64754,105.78,0.07104817777872086,336
-45.68560028076172,1406,0.13352225720882416,0.4248281717300415,64948,0.0003,46,93.66374034,65049,99.35,0.07253873348236084,340
-42.91942596435547,1415,0.187501922249794,-0.168965145945549,65325,0.0003,46,93.73627051999998,65426,98.75,0.07133068144321442,344
-48.94065475463867,1424,0.2590557336807251,-0.2763162851333618,65697,0.0003,46,93.71447183000002,65798,99.55,0.07214541733264923,348
-47.89270782470703,1450,0.2810080647468567,-0.5355152487754822,66802,0.0003,46,93.45250323999998,66903,107.63,0.0727141946554184,352
-43.393524169921875,1457,0.15352261066436768,0.1812145709991455,67083,0.0003,46,93.48728232999999,67184,107.33,0.07450050860643387,356
-49.810333251953125,1467,0.3240865468978882,-0.571995735168457,67445,0.0003,46,93.50750796999996,67546,107.27,0.07436612993478775,360
-46.406219482421875,1477,0.19487690925598145,0.15309041738510132,67841,0.0003,45,93.47491960999997,67942,107.36,0.07576391100883484,364
-51.65681457519531,1484,0.20308628678321838,-1.0638238191604614,68131,0.0003,45,93.48597126,68232,107.33,0.07320329546928406,368
-52.38936996459961,1495,0.31478965282440186,0.30168774724006653,68598,0.0003,45,93.46536704000002,68699,108.86,0.07568108290433884,372
-48.29991149902344,1505,0.12190420925617218,-0.3022446036338806,68985,0.0003,45,93.39823013000002,69086,109.69,0.07649565488100052,376
-49.00992202758789,1519,0.32169145345687866,0.06574621796607971,69554,0.0003,45,93.35904788000003,69655,112.29,0.07660619914531708,380
-52.705772399902344,1530,0.1516381800174713,-0.43912822008132935,69915,0.0003,45,93.3534699,70016,112.89,0.07592646032571793,384
-51.00942611694336,1540,0.2423124462366104,-0.1211417019367218,70302,0.0003,45,93.36682110000001,70403,113.79,0.07610100507736206,388
-50.061866760253906,1547,0.21088191866874695,-0.9947946071624756,70602,0.0003,45,93.43164331,70703,112.03,0.07727967947721481,392
-54.58924102783203,1554,0.18358340859413147,0.5595482587814331,70882,0.0003,45,93.42093475,70983,111.93,0.07579789310693741,396
-53.90333557128906,1564,0.15040715038776398,-0.16574040055274963,71262,0.0003,45,93.42951543999999,71363,111.96,0.07814955711364746,400
-53.35499954223633,1573,0.4202466309070587,-0.8910790085792542,71578,0.0003,45,93.46547398999999,71679,111.46,0.0785958543419838,404
-52.20712661743164,1580,0.2708064913749695,-0.020721353590488434,71871,0.0003,45,93.48306298,71972,110.49,0.07781962305307388,408
-56.939605712890625,1595,0.14393936097621918,0.49725934863090515,72397,0.0003,45,93.44137326999999,72498,112.91,0.0774824395775795,412
-54.982913970947266,1610,0.13889296352863312,0.7328463792800903,72964,0.0003,45,93.46735733000001,73065,113.32,0.07641945779323578,416
-56.53601837158203,1617,0.2530514597892761,0.2059982866048813,73245,0.0003,45,93.47677867000002,73346,113.31,0.07511048018932343,420
-58.08059310913086,1625,0.09095041453838348,0.7101411819458008,73542,0.0003,45,93.85243716000002,73643,104.76,0.07281465828418732,424
-52.36479949951172,1633,0.3419969081878662,0.10584485530853271,73827,0.0003,45,94.13903894,73928,97.48,0.07246661931276321,428
-55.644832611083984,1644,0.2443505823612213,-0.49375659227371216,74201,0.0003,45,94.11791047000001,74302,98.3,0.07347410917282104,432
-59.72482681274414,1660,0.13029064238071442,-0.25269007682800293,74809,0.0003,45,94.04004927,74910,101.56,0.07329390197992325,436
