rollout/ep_len_mean,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/ent_coef_loss,train/actor_loss,time/time_elapsed,train/critic_loss,train/ent_coef,train/learning_rate,time/episodes
50.0,99,-43.4202445,200,101,-0.09749072790145874,-1.7056587934494019,1,0.232069194316864,0.9709597229957581,0.0003,4
50.0,299,-42.59477825,400,68,-0.3003372550010681,-1.9595627784729004,5,0.1524660438299179,0.914393961429596,0.0003,8
50.0,499,-42.780982833333326,600,61,-0.4918733239173889,-2.2201194763183594,9,0.18676328659057617,0.8611404895782471,0.0003,12
50.0,699,-42.603324875,800,59,-0.7073511481285095,-2.3286893367767334,13,0.11894559860229492,0.8110155463218689,0.0003,16
50.0,899,-41.8327221,1000,57,-0.924841582775116,-2.5317201614379883,17,0.07327713072299957,0.7639981508255005,0.0003,20
50.0,1099,-40.935175208333334,1200,56,-1.0653966665267944,-2.521716594696045,21,0.05937449634075165,0.7199495434761047,0.0003,24
50.0,1299,-40.11969117857143,1400,54,-1.250972032546997,-2.73281192779541,25,0.07636909186840057,0.6788046956062317,0.0003,28
50.0,1499,-38.9501423125,1600,53,-1.430897831916809,-2.6372122764587402,29,0.07453964650630951,0.6401233673095703,0.0003,32
50.0,1699,-38.45874111111111,1800,53,-1.6279115676879883,-2.6350698471069336,33,0.054539404809474945,0.6037272214889526,0.0003,36
50.0,1899,-37.74440155,2000,52,-1.751888632774353,-2.244318962097168,38,0.05433128774166107,0.5694953203201294,0.0003,40
50.0,2099,-36.83199702272728,2200,51,-1.960004448890686,-2.3261873722076416,42,0.03347087651491165,0.537264883518219,0.0003,44
50.0,2299,-36.430338687500004,2400,50,-2.020555257797241,-2.2348856925964355,47,0.0628238394856453,0.5069613456726074,0.0003,48
50.0,2499,-36.104412153846155,2600,49,-2.230074405670166,-2.1735196113586426,52,0.058450520038604736,0.4784146547317505,0.0003,52
50.0,2699,-35.55189994642857,2800,49,-2.460033893585205,-1.840990424156189,56,0.04518190771341324,0.4515610933303833,0.0003,56
50.0,2899,-34.87335366666667,3000,48,-2.598222017288208,-1.7612286806106567,61,0.027880076318979263,0.42631658911705017,0.0003,60
50.0,3099,-34.308149734375,3200,48,-2.573425531387329,-1.4935401678085327,66,0.03500819951295853,0.40252822637557983,0.0003,64
50.0,3299,-33.677398720588236,3400,48,-2.697519302368164,-1.1848381757736206,70,0.030146531760692596,0.38019266724586487,0.0003,68
50.0,3499,-33.17778438888889,3600,47,-2.8484086990356445,-1.0566208362579346,75,0.0328882560133934,0.35917794704437256,0.0003,72
50.0,3699,-32.757040789473685,3800,47,-3.064267158508301,-0.7875760197639465,79,0.01746266707777977,0.33942729234695435,0.0003,76
50.0,3899,-32.367484375000004,4000,47,-3.2849292755126953,-0.5576744675636292,84,0.026492318138480186,0.3208657205104828,0.0003,80
