train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,train/critic_loss,rollout/ep_len_mean,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/episodes,time/time_elapsed
699,800,21.536693572998047,-0.3197205364704132,68,0.309352308511734,200.0,0.8136206269264221,-1448.8061415,0.0003,4,11
1499,1600,46.22589111328125,-0.5906363725662231,60,0.2636309266090393,200.0,0.647756040096283,-1431.134111375,0.0003,8,26
2299,2400,56.446685791015625,-0.6140354871749878,58,0.5775781869888306,200.0,0.5294227600097656,-1297.4406775833334,0.0003,12,40
3099,3200,77.60836791992188,-0.49415552616119385,57,0.7526282072067261,200.0,0.44795581698417664,-1193.179433625,0.0003,16,55
3899,4000,83.10433959960938,-0.6249831318855286,56,1.3241947889328003,200.0,0.3864020109176636,-1038.31011545,0.0003,20,70
4699,4800,83.99396514892578,-0.5540093779563904,56,1.5382559299468994,200.0,0.33539003133773804,-886.2104201249999,0.0003,24,84
5499,5600,99.58213806152344,-0.14199456572532654,56,2.443493366241455,200.0,0.2838115096092224,-783.4096548928571,0.0003,28,99
6299,6400,82.88983917236328,-0.4066852331161499,56,2.9587297439575195,200.0,0.24017079174518585,-708.573668625,0.0003,32,114
7099,7200,77.22688293457031,-0.33781698346138,55,2.862406015396118,200.0,0.20356832444667816,-646.9692208888889,0.0003,36,128
7899,8000,69.2440414428711,-0.06658953428268433,55,2.5682883262634277,200.0,0.17978182435035706,-600.4180141499999,0.0003,40,143
8699,8800,72.91057586669922,-0.832339346408844,55,1.9063231945037842,200.0,0.16072145104408264,-553.9203202727272,0.0003,44,158
9499,9600,74.50656127929688,-0.5690808296203613,55,3.0762875080108643,200.0,0.14179356396198273,-523.0396883125,0.0003,48,172
10299,10400,65.97364807128906,-0.1059100329875946,55,5.261354446411133,200.0,0.12954877316951752,-500.09248978846153,0.0003,52,187
11099,11200,67.22530364990234,0.37143853306770325,55,3.3529553413391113,200.0,0.11991079151630402,-475.15099112499996,0.0003,56,201
11899,12000,53.3896369934082,-0.31342431902885437,55,2.7473080158233643,200.0,0.1103118509054184,-454.2326517333333,0.0003,60,216
12699,12800,50.716583251953125,-0.20099622011184692,55,4.44362735748291,200.0,0.10327331721782684,-435.315345328125,0.0003,64,230
13499,13600,55.55316925048828,-0.23440439999103546,55,1.369586706161499,200.0,0.09811589121818542,-422.3391255294118,0.0003,68,245
14299,14400,46.9189567565918,-0.42636555433273315,55,3.5642457008361816,200.0,0.09153813868761063,-405.6135192361111,0.0003,72,260
15099,15200,55.37389373779297,0.19478997588157654,55,1.4178532361984253,200.0,0.08393977582454681,-387.4332488552631,0.0003,76,274
15899,16000,50.99677658081055,-0.13248375058174133,55,1.2799756526947021,200.0,0.07492216676473618,-369.6412794,0.0003,80,289
16699,16800,54.18904495239258,-0.3185086250305176,55,2.378753185272217,200.0,0.06705377995967865,-359.1098854642857,0.0003,84,303
17499,17600,43.14512252807617,-1.342566728591919,55,1.4595592021942139,200.0,0.0612867996096611,-348.2898649545454,0.0003,88,318
18299,18400,33.73849868774414,-0.4256129860877991,55,0.7862126231193542,200.0,0.055006254464387894,-338.282622347826,0.0003,92,333
19099,19200,39.75055694580078,-0.8025602102279663,55,1.1458985805511475,200.0,0.045958612114191055,-327.8115715208333,0.0003,96,347
19899,20000,55.451820373535156,1.3964617252349854,55,0.9907611608505249,200.0,0.03872166946530342,-319.33817379,0.0003,100,362
20699,20800,24.021465301513672,-0.43313801288604736,55,0.7905207872390747,200.0,0.03475506976246834,-268.38798023,0.0003,104,377
21499,21600,39.072837829589844,-0.4280731678009033,55,2.574852466583252,200.0,0.03125213086605072,-215.61386609999994,0.0003,108,391
22299,22400,34.049400329589844,-1.4086138010025024,55,2.0944247245788574,200.0,0.028455795720219612,-179.62801984999996,0.0003,112,406
23099,23200,27.489728927612305,-0.8266308903694153,55,0.697905957698822,200.0,0.02456003986299038,-150.39886358,0.0003,116,420
23899,24000,33.66981887817383,-0.437022864818573,55,1.760345220565796,200.0,0.022408299148082733,-139.53868051999999,0.0003,120,435
24699,24800,27.85017967224121,0.6106448173522949,55,1.2842812538146973,200.0,0.025116756558418274,-141.6920486,0.0003,124,449
25499,25600,31.370582580566406,-0.14750944077968597,55,1.3940151929855347,200.0,0.030389951542019844,-144.92722883,0.0003,128,464
26299,26400,31.25913429260254,-1.9597859382629395,55,0.47036266326904297,200.0,0.03058602847158909,-141.44546837,0.0003,132,478
27099,27200,24.172460556030273,-2.112093925476074,55,0.31907033920288086,200.0,0.027970140799880028,-143.55245376,0.0003,136,493
27899,28000,32.032352447509766,-0.17750155925750732,55,0.3595001697540283,200.0,0.026291076093912125,-143.38645161,0.0003,140,508
28699,28800,35.52219772338867,0.662335991859436,55,1.446030616760254,200.0,0.02698097750544548,-147.00073611999997,0.0003,144,522
29499,29600,18.168960571289062,0.13584984838962555,55,0.631075382232666,200.0,0.030249733477830887,-147.53702883,0.0003,148,536
