time/fps,train/ent_coef,train/n_updates,train/actor_loss,train/learning_rate,time/time_elapsed,rollout/ep_len_mean,train/ent_coef_loss,time/episodes,train/critic_loss,time/total_timesteps,rollout/ep_rew_mean
52,0.3587743043899536,3449,-7.257145404815674,0.0003,67,887.5,-1.6484344005584717,4,0.08904655277729034,3550,-14.294063999999999
50,0.11038201302289963,7445,-8.771138191223145,0.0003,149,943.25,-2.8782482147216797,8,0.18494722247123718,7546,-33.096371874999996
50,0.0571385994553566,9840,-8.123040199279785,0.0003,197,828.4166666666666,-3.7180662155151367,12,0.15132063627243042,9941,-3.660489249999994
49,0.039627984166145325,11317,-7.529350757598877,0.0003,228,713.625,-3.6607911586761475,16,0.12904559075832367,11418,17.468608000000003
49,0.035162512212991714,12011,-10.0728178024292,0.0003,242,605.6,-2.14534854888916,20,0.4860806465148926,12112,32.2739499
49,0.03325711563229561,12738,-10.972674369812012,0.0003,257,534.9583333333334,0.049775928258895874,24,0.6730989217758179,12839,42.0704395
49,0.03248588740825653,13556,-14.677953720092773,0.0003,275,487.75,0.3744679391384125,28,0.4840288758277893,13657,48.77701528571429
49,0.033936407417058945,14199,-17.049291610717773,0.0003,289,446.875,0.473876416683197,32,2.8769354820251465,14300,53.941882625
49,0.042598094791173935,15806,-20.799537658691406,0.0003,321,441.8611111111111,1.129613995552063,36,0.5975183248519897,15907,56.67991216666667
49,0.04620874673128128,16368,-18.592090606689453,0.0003,334,411.725,-0.5395837426185608,40,0.4741799533367157,16469,60.166562975
49,0.050747137516736984,16954,-20.618370056152344,0.0003,347,387.6136363636364,-0.27957913279533386,44,0.5307953953742981,17055,63.07939272727273
49,0.054307688027620316,17496,-18.040443420410156,0.0003,358,366.6041666666667,-0.10258205235004425,48,0.5522730946540833,17597,65.54875039583332
49,0.059002503752708435,17986,-23.284269332885742,0.0003,368,347.8269230769231,0.7617923617362976,52,0.883122980594635,18087,67.66248217307692
48,0.06456654518842697,18418,-19.74428367614746,0.0003,378,330.69642857142856,0.4009971618652344,56,0.45871099829673767,18519,69.48398401785714
48,0.0747537836432457,18947,-24.52618408203125,0.0003,390,317.46666666666664,0.7906148433685303,60,1.2702497243881226,19048,71.00231488333334
48,0.08927996456623077,19540,-28.785423278808594,0.0003,402,306.890625,2.2237701416015625,64,0.7166624665260315,19641,72.34659903125
48,0.10417001694440842,20071,-34.97744369506836,0.0003,413,296.6470588235294,1.6031638383865356,68,0.7596246004104614,20172,73.50961707352941
48,0.11371216177940369,20358,-30.083919525146484,0.0003,420,284.15277777777777,1.4335724115371704,72,0.5346666574478149,20459,74.69525036111112
48,0.12861111760139465,20809,-29.158798217773438,0.0003,429,275.13157894736844,1.0467991828918457,76,0.5748873353004456,20910,75.69062435526315
48,0.14090858399868011,21183,-37.87528991699219,0.0003,437,266.05,0.5539405345916748,80,1.0765844583511353,21284,76.6259924875
48,0.15689633786678314,21681,-26.196048736572266,0.0003,448,259.3095238095238,1.0187852382659912,84,0.4600522518157959,21782,77.3993936547619
48,0.16690388321876526,21993,-34.12645721435547,0.0003,455,251.0681818181818,0.4477377235889435,88,0.784540593624115,22094,78.18685302272728
48,0.17651669681072235,22293,-27.662410736083984,0.0003,462,243.41304347826087,-0.10100981593132019,92,0.5143383741378784,22394,78.91529970652174
48,0.20387624204158783,23580,-36.86933517456055,0.0003,488,246.67708333333334,-0.16096919775009155,96,0.49610790610313416,23681,77.88536083333334
48,0.20684900879859924,24056,-42.586978912353516,0.0003,498,241.57,0.3553068935871124,100,8.104883193969727,24157,78.47696481
48,0.20466184616088867,24541,-44.38934326171875,0.0003,509,210.92,-0.6258510947227478,104,1.2874622344970703,24642,82.78653607
48,0.20018908381462097,24849,-41.29048538208008,0.0003,516,174.04,0.7212860584259033,108,0.40244752168655396,24950,88.64749435999998
48,0.18728910386562347,25371,-42.8519172668457,0.0003,527,155.31,0.08824083209037781,112,0.46921151876449585,25472,90.12075410000001
48,0.17296624183654785,25938,-45.21601867675781,0.0003,539,146.21,0.5441999435424805,116,0.5987696051597595,26039,90.59052039000002
