rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/ent_coef,train/ent_coef_loss,train/learning_rate,train/actor_loss,train/critic_loss,time/episodes,time/fps,time/total_timesteps
999.0,-42.29758424999999,77,3895,0.31097090244293213,-1.9517887830734253,0.0003,-6.444585800170898,0.002028777962550521,4,51,3996
999.0,-46.463147625,159,7891,0.09423878788948059,-3.8690762519836426,0.0003,-6.614074230194092,0.00022699497640132904,8,50,7992
999.0,-43.81903308333333,242,11887,0.029468506574630737,-4.847283840179443,0.0003,-5.532437324523926,1.977913052542135e-05,12,49,11988
999.0,-45.697916,325,15883,0.009924715384840965,-4.352047443389893,0.0003,-4.4135661125183105,1.2271595551283099e-05,16,49,15984
996.65,-40.87355535,409,19832,0.003729227464646101,-1.9363505840301514,0.0003,-3.522207498550415,6.156571998872096e-06,20,48,19933
986.5416666666666,-34.84976275,487,23576,0.0038526214193552732,0.7705733776092529,0.0003,-3.2196030616760254,129.01251220703125,24,48,23677
962.3571428571429,-28.72952489285714,556,26845,0.003544350853189826,0.2637906074523926,0.0003,-2.3905115127563477,0.003027884289622307,28,48,26946
926.125,-18.9248020625,614,29535,0.004278874024748802,0.5993679761886597,0.0003,-1.981842279434204,0.02067548595368862,32,48,29636
887.3611111111111,-11.331052416666665,664,31844,0.006747717969119549,0.34414955973625183,0.0003,-3.0800468921661377,0.3590194582939148,36,48,31945
864.0,-7.518587149999999,720,34459,0.014859435148537159,1.9041450023651123,0.0003,-2.014979362487793,0.05234631896018982,40,47,34560
823.6363636363636,1.0934236590909097,756,36139,0.017447371035814285,-3.2794766426086426,0.0003,-2.565336227416992,0.24940410256385803,44,47,36240
777.125,8.360282770833335,780,37201,0.012412249110639095,-2.5510997772216797,0.0003,-2.6349098682403564,0.19074153900146484,48,47,37302
734.4230769230769,14.948208711538463,799,38089,0.009423647075891495,-2.234386920928955,0.0003,-4.500508785247803,0.6048710346221924,52,47,38190
694.8571428571429,20.51095619642857,814,38811,0.008119167760014534,-0.10818904638290405,0.0003,-1.5140689611434937,0.22111961245536804,56,47,38912
661.3833333333333,25.357734849999996,832,39582,0.007820632308721542,0.04015630483627319,0.0003,-3.1031205654144287,0.11853715777397156,60,47,39683
630.984375,29.614715515625,847,40282,0.008706027641892433,1.5143520832061768,0.0003,-6.694917678833008,0.07731550931930542,64,47,40383
601.8529411764706,33.4202214264706,859,40825,0.010031438432633877,1.162432312965393,0.0003,-3.103450298309326,0.26099342107772827,68,47,40926
575.0694444444445,36.73188730555556,869,41304,0.01156819798052311,1.5015243291854858,0.0003,-4.623419284820557,0.4801238179206848,72,47,41405
554.9605263157895,39.688161434210535,887,42076,0.014682920649647713,2.4033265113830566,0.0003,-8.026236534118652,0.5873250365257263,76,47,42177
534.075,42.3732446875,899,42625,0.017178716138005257,2.593557357788086,0.0003,-11.196571350097656,0.14685708284378052,80,47,42726
515.1309523809524,44.81710672619048,911,43170,0.020363062620162964,1.8910167217254639,0.0003,-8.763041496276855,0.36451107263565063,84,47,43271
497.03409090909093,47.034476636363635,921,43638,0.023028695955872536,3.576453447341919,0.0003,-16.235233306884766,1.5945892333984375,88,47,43739
480.67391304347825,48.98774454347826,932,44121,0.026298806071281433,0.5705792903900146,0.0003,-9.562315940856934,0.31058529019355774,92,47,44222
465.9479166666667,50.83156266666666,944,44630,0.0302968081086874,1.380698800086975,0.0003,-11.382475852966309,10.769355773925781,96,47,44731
452.04,52.46566412999999,954,45103,0.034696318209171295,1.7176947593688965,0.0003,-17.64124870300293,5.488795280456543,100,47,45204
416.32,57.85394825,963,45527,0.03863915055990219,2.3982772827148438,0.0003,-17.91044807434082,0.326438307762146,104,47,45628
