rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/ent_coef,train/ent_coef_loss,train/learning_rate,train/actor_loss,train/critic_loss,time/episodes,time/fps,time/total_timesteps
855.25,-12.405842000000003,70,3320,0.3705573081970215,-1.6649636030197144,0.0003,-6.2592034339904785,0.04852887988090515,4,48,3421
866.25,0.48055312500000014,149,6829,0.13028500974178314,-3.1692261695861816,0.0003,-7.3987932205200195,0.0264921635389328,8,46,6930
899.0,-6.609849583333333,237,10687,0.04304138571023941,-3.5913493633270264,0.0003,-6.147645950317383,0.05606392025947571,12,45,10788
914.375,-13.130828374999997,324,14529,0.018205048516392708,-1.651457667350769,0.0003,-6.090120792388916,0.40053993463516235,16,45,14630
868.0,0.0042460500000039755,385,17259,0.025179579854011536,0.28091809153556824,0.0003,-10.353758811950684,1.0401984453201294,20,45,17360
820.2083333333334,12.898809666666667,440,19584,0.03324069827795029,0.431230753660202,0.0003,-8.337944984436035,1.0229074954986572,24,44,19685
748.7857142857143,22.203235607142858,470,20865,0.03817997872829437,0.9433114528656006,0.0003,-5.580572605133057,0.34969979524612427,28,44,20966
681.875,30.836246968750004,489,21719,0.04361148178577423,-0.3457152247428894,0.0003,-7.767963409423828,38.95405578613281,32,44,21820
651.3333333333334,35.573097638888896,525,23347,0.05050739645957947,0.8355403542518616,0.0003,-7.668481349945068,0.4512718915939331,36,44,23448
609.8,40.471741975,548,24291,0.05243765190243721,-0.047609344124794006,0.0003,-9.887286186218262,0.3836837410926819,40,44,24392
576.9772727272727,45.13923788636363,572,25286,0.0563775897026062,0.3241167962551117,0.0003,-14.450587272644043,1.993830919265747,44,44,25387
561.2083333333334,45.62428972916666,612,26837,0.05762827768921852,-0.2379114031791687,0.0003,-10.419914245605469,1.1601231098175049,48,43,26938
531.0961538461538,49.18014211538461,629,27516,0.061217986047267914,-0.3868558406829834,0.0003,-15.076093673706055,0.7532032132148743,52,43,27617
505.73214285714283,52.34431608928571,648,28220,0.05828903988003731,-0.5669668912887573,0.0003,-14.95166015625,0.6368739008903503,56,43,28321
494.6,52.32535584999999,680,29575,0.05857045575976372,2.7812013626098633,0.0003,-17.672653198242188,0.9957211017608643,60,43,29676
469.328125,54.88834421875,690,29936,0.06914587318897247,0.9500219225883484,0.0003,-19.773181915283203,0.5269067883491516,64,43,30037
446.3235294117647,57.22723895588235,699,30249,0.07884615659713745,1.615527868270874,0.0003,-22.542438507080078,0.9472678899765015,68,43,30350
