rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/ent_coef,train/ent_coef_loss,train/learning_rate,train/actor_loss,train/critic_loss,time/episodes,time/fps,time/total_timesteps
929.25,-24.39263175,71,3616,0.3404357135295868,-1.6394840478897095,0.0003,-7.9501848220825195,0.36334675550460815,4,52,3717
962.75,-21.310722374999997,153,7601,0.10505544394254684,-3.3869471549987793,0.0003,-8.769665718078613,0.056284379214048386,8,50,7702
886.5833333333334,-7.272804,215,10538,0.04629772901535034,-4.366994857788086,0.0003,-7.442555904388428,0.08956944942474365,12,49,10639
854.4375,3.7699168125000018,278,13570,0.02552194893360138,-0.19848625361919403,0.0003,-7.027016639709473,0.12118791043758392,16,49,13671
776.2,16.0820207,318,15423,0.03877318277955055,2.845102548599243,0.0003,-7.360840320587158,1.2172067165374756,20,48,15524
709.1666666666666,20.688034208333335,349,16919,0.05203533545136452,1.0846915245056152,0.0003,-6.382021903991699,0.2751670777797699,24,48,17020
651.1428571428571,30.02494032142857,376,18131,0.05708000063896179,0.2873588800430298,0.0003,-8.628085136413574,0.8997433185577393,28,48,18232
592.375,37.59783953125,391,18855,0.05622528865933418,2.502617359161377,0.0003,-12.904874801635742,0.8712317943572998,32,48,18956
538.2222222222222,43.78245541666667,400,19275,0.057486481964588165,0.7488046884536743,0.0003,-13.157742500305176,1.4368921518325806,36,48,19376
498.875,48.704589175,412,19854,0.06507961452007294,2.1319260597229004,0.0003,-13.293682098388672,0.8357069492340088,40,48,19955
465.6363636363636,52.75999954545455,424,20387,0.07007617503404617,-0.6112290024757385,0.0003,-12.913063049316406,0.6162251234054565,44,48,20488
437.2708333333333,56.0941434375,435,20888,0.07501119375228882,-1.0568598508834839,0.0003,-10.417570114135742,0.36609405279159546,48,48,20989
412.96153846153845,58.88407923076922,445,21373,0.08103665709495544,0.8019770383834839,0.0003,-18.027008056640625,1.5050114393234253,52,48,21474
392.92857142857144,61.22936933928572,456,21903,0.08625466376543045,0.3201827108860016,0.0003,-16.08631706237793,0.712510883808136,56,48,22004
376.43333333333334,63.22152151666667,468,22485,0.0927794948220253,0.10735385864973068,0.0003,-12.771206855773926,0.4115144610404968,60,48,22586
360.0,65.11706923437501,479,22939,0.09607860445976257,-0.5436098575592041,0.0003,-18.869083404541016,1.027407169342041,64,48,23040
346.94117647058823,66.69896498529413,491,23491,0.09745903313159943,0.05642569065093994,0.0003,-15.706476211547852,0.39558306336402893,68,48,23592
333.68055555555554,68.14551240277778,500,23924,0.096925288438797,-0.610956072807312,0.0003,-15.431368827819824,0.4503164291381836,72,47,24025
