train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,train/critic_loss,rollout/ep_len_mean,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/episodes,time/time_elapsed
699,800,20.849611282348633,-0.3374101519584656,59,0.3150399923324585,200.0,0.8125075697898865,-1413.23003225,0.0003,4,13
1499,1600,48.287105560302734,-0.6362845301628113,53,0.2250685691833496,200.0,0.6460303068161011,-1456.479734125,0.0003,8,30
2299,2400,67.54961395263672,-0.6647805571556091,51,0.625852108001709,200.0,0.5285544395446777,-1362.1497938333334,0.0003,12,46
3099,3200,84.92767333984375,-0.5940050482749939,50,0.9851936101913452,200.0,0.4451935887336731,-1278.78604825,0.0003,16,63
3899,4000,88.55502319335938,-0.4647451937198639,50,1.1013855934143066,200.0,0.3820360600948334,-1157.39556905,0.0003,20,79
4699,4800,96.62763977050781,-0.25737297534942627,49,1.161808967590332,200.0,0.3330272138118744,-995.9863576666667,0.0003,24,96
5499,5600,108.8877182006836,-0.24842044711112976,49,2.05265474319458,200.0,0.2917138338088989,-885.4014793928571,0.0003,28,112
6299,6400,93.87374877929688,-0.12184620648622513,49,7.759762763977051,200.0,0.25736677646636963,-791.5207650625,0.0003,32,129
7099,7200,76.0198745727539,-0.2950400710105896,49,2.1557281017303467,200.0,0.2314826399087906,-723.4232299999999,0.0003,36,146
7899,8000,78.13706970214844,-0.6263250112533569,49,2.1341962814331055,200.0,0.21256059408187866,-663.224144775,0.0003,40,162
8699,8800,76.0245590209961,-0.025786548852920532,49,3.0489919185638428,200.0,0.19562295079231262,-608.4286089999999,0.0003,44,179
9499,9600,75.8056411743164,-0.14311374723911285,49,7.407723426818848,200.0,0.17735812067985535,-567.8792348124999,0.0003,48,194
10299,10400,73.88591766357422,-0.14436128735542297,49,4.121448516845703,200.0,0.16352440416812897,-536.3045442692307,0.0003,52,211
11099,11200,75.05316162109375,-0.1983146369457245,49,1.789244294166565,200.0,0.15143245458602905,-506.7643647142857,0.0003,56,227
11899,12000,59.210289001464844,-1.281203269958496,49,2.592379093170166,200.0,0.14059032499790192,-484.86784444999995,0.0003,60,244
12699,12800,54.234886169433594,-0.10023200511932373,49,3.1671643257141113,200.0,0.13324253261089325,-465.771211640625,0.0003,64,260
13499,13600,64.4000015258789,-0.2578809857368469,49,3.1450705528259277,200.0,0.12179476022720337,-451.7737163529411,0.0003,68,276
14299,14400,48.72949981689453,-0.5991236567497253,49,1.5901602506637573,200.0,0.11170555651187897,-433.2149523333334,0.0003,72,293
15099,15200,69.33092498779297,0.3661889433860779,49,2.1291556358337402,200.0,0.10171624273061752,-418.2287517763158,0.0003,76,310
15899,16000,60.4564208984375,-0.15625661611557007,48,1.506147861480713,200.0,0.09478747844696045,-407.343828175,0.0003,80,328
16699,16800,63.49837875366211,0.7369015216827393,48,4.34295654296875,200.0,0.08729910850524902,-392.3115748571429,0.0003,84,344
17499,17600,37.802337646484375,-0.8821485638618469,48,1.981484055519104,200.0,0.08067312836647034,-381.2540784318182,0.0003,88,361
18299,18400,49.18037033081055,0.0686362087726593,48,1.8756966590881348,200.0,0.07380422949790955,-368.51931134782615,0.0003,92,378
19099,19200,47.66413879394531,0.28930121660232544,48,1.657796025276184,200.0,0.0679590031504631,-358.19473507291667,0.0003,96,394
19899,20000,59.30677032470703,0.042481884360313416,48,1.3656120300292969,200.0,0.06120024248957634,-350.92410766,0.0003,100,410
20699,20800,37.30186080932617,-0.21982139348983765,48,1.3051402568817139,200.0,0.05698792636394501,-301.41798968,0.0003,104,427
21499,21600,52.3028564453125,0.3322528302669525,48,1.066108226776123,200.0,0.05182307958602905,-246.21056183000002,0.0003,108,443
22299,22400,43.729034423828125,0.24425920844078064,48,1.9926398992538452,200.0,0.04882769659161568,-205.1957243,0.0003,112,459
23099,23200,38.69867706298828,-0.7656303644180298,48,1.2422971725463867,200.0,0.04403085261583328,-169.93569667000003,0.0003,116,477
23899,24000,40.0196533203125,0.09799214452505112,48,1.3935060501098633,200.0,0.040823522955179214,-147.66882424,0.0003,120,495
24699,24800,28.920574188232422,-1.3236135244369507,48,0.8646215796470642,200.0,0.03771311417222023,-144.91846138,0.0003,124,511
25499,25600,37.240379333496094,-0.00953558087348938,48,0.5091370344161987,200.0,0.03427731618285179,-138.4685533,0.0003,128,528
26299,26400,27.939064025878906,-1.287750244140625,48,0.4933253824710846,200.0,0.03125496953725815,-137.54574516000002,0.0003,132,544
27099,27200,19.326383590698242,-0.9174607396125793,48,0.8348886966705322,200.0,0.02836655266582966,-137.35793881,0.0003,136,562
27899,28000,36.697078704833984,-0.025670677423477173,48,0.3866608440876007,200.0,0.025841904804110527,-138.43373651,0.0003,140,579
28699,28800,34.61020278930664,-0.49868810176849365,48,0.6627184152603149,200.0,0.025098396465182304,-141.96432782999997,0.0003,144,598
29499,29600,29.183944702148438,0.47872504591941833,48,1.4678370952606201,200.0,0.026589078828692436,-144.25190569,0.0003,148,614
