train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,train/critic_loss,rollout/ep_len_mean,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/episodes,time/time_elapsed
699,800,19.931549072265625,-0.3394335210323334,68,0.36219322681427,200.0,0.8117907643318176,-1180.4429504999998,0.0003,4,11
1499,1600,43.4216423034668,-0.569808840751648,61,0.4307991564273834,200.0,0.6489467620849609,-1316.573615625,0.0003,8,25
2299,2400,56.112693786621094,-0.6168656945228577,59,0.6488291025161743,200.0,0.5338559746742249,-1270.4260854166666,0.0003,12,40
3099,3200,74.38078308105469,-0.3555597960948944,58,1.7048873901367188,200.0,0.4542892575263977,-1151.1147603125,0.0003,16,54
3899,4000,78.04642486572266,-0.3407749533653259,57,1.4975699186325073,200.0,0.39665642380714417,-1034.82414665,0.0003,20,69
4699,4800,86.98667907714844,-0.11835254728794098,57,2.2899277210235596,200.0,0.34819597005844116,-888.6203914166666,0.0003,24,83
5499,5600,65.61316680908203,-0.4976763129234314,57,2.8717360496520996,200.0,0.3018389940261841,-788.3463907142857,0.0003,28,97
6299,6400,76.18939208984375,-0.21679556369781494,56,2.151355743408203,200.0,0.2612249255180359,-706.6168503125,0.0003,32,112
7099,7200,71.00006866455078,-0.6564462184906006,56,3.3504409790039062,200.0,0.2298261672258377,-651.3890387777777,0.0003,36,126
7899,8000,65.26020050048828,-0.006686419248580933,56,3.8816800117492676,200.0,0.20439402759075165,-598.496689025,0.0003,40,140
8699,8800,48.28045654296875,-0.769158124923706,56,1.170497179031372,200.0,0.17877106368541718,-552.5743118863636,0.0003,44,155
9499,9600,58.69013977050781,-0.40198421478271484,56,3.6308908462524414,200.0,0.1613340675830841,-533.8632655625,0.0003,48,169
10299,10400,51.48637390136719,-0.1771184653043747,56,4.907906532287598,200.0,0.1470772922039032,-510.23806126923074,0.0003,52,184
11099,11200,55.061012268066406,0.08259737491607666,56,7.646152496337891,200.0,0.1373916119337082,-482.62756301785714,0.0003,56,198
11899,12000,58.19966125488281,-0.9750198721885681,56,1.5126428604125977,200.0,0.13244010508060455,-462.55739105,0.0003,60,213
12699,12800,47.51943588256836,-0.17912150919437408,56,2.1302740573883057,200.0,0.12696455419063568,-444.948667015625,0.0003,64,227
13499,13600,43.01679229736328,-0.1655401587486267,56,3.336088180541992,200.0,0.12426953762769699,-432.52358320588235,0.0003,68,241
14299,14400,55.062095642089844,0.757001519203186,56,3.7334611415863037,200.0,0.1167961061000824,-415.1179818888889,0.0003,72,255
15099,15200,40.79795837402344,-0.7066119313240051,56,2.461024761199951,200.0,0.11124136298894882,-401.1150912763158,0.0003,76,270
15899,16000,28.500383377075195,-0.6398339867591858,56,1.67307448387146,200.0,0.10139871388673782,-391.20535846250004,0.0003,80,284
16699,16800,38.682640075683594,-0.5296094417572021,56,2.0500705242156982,200.0,0.09275589883327484,-376.9397545714286,0.0003,84,298
17499,17600,50.628456115722656,-0.03838050365447998,56,1.52674400806427,200.0,0.08501197397708893,-366.63801411363636,0.0003,88,312
18299,18400,43.445533752441406,0.47524866461753845,56,3.0113534927368164,200.0,0.07342061400413513,-354.55007985869565,0.0003,92,327
19099,19200,28.33138084411621,-0.55460524559021,56,5.068272113800049,200.0,0.0657176598906517,-344.79702890625,0.0003,96,341
19899,20000,29.819164276123047,-0.04070040583610535,56,1.2221155166625977,200.0,0.05911392346024513,-338.15677637999994,0.0003,100,355
20699,20800,31.776012420654297,-0.6884973049163818,56,0.447933554649353,200.0,0.05361831933259964,-297.97443074999995,0.0003,104,370
21499,21600,34.95388412475586,0.5141927599906921,56,2.0092711448669434,200.0,0.04890340194106102,-244.64813025000004,0.0003,108,384
22299,22400,24.785213470458984,-0.5160834193229675,56,1.4121229648590088,200.0,0.044019147753715515,-203.44958837000001,0.0003,112,398
23099,23200,28.301082611083984,-1.0127112865447998,56,1.6037890911102295,200.0,0.0408707931637764,-177.60356446000003,0.0003,116,412
23899,24000,31.754987716674805,0.30375736951828003,56,1.1386144161224365,200.0,0.0375576950609684,-159.42520039,0.0003,120,427
24699,24800,14.233550071716309,-1.0517101287841797,56,4.95127010345459,200.0,0.03444215655326843,-157.94698145,0.0003,124,441
25499,25600,37.36351776123047,2.382803201675415,56,3.078866958618164,200.0,0.03459905833005905,-152.91963356,0.0003,128,456
26299,26400,34.35737991333008,1.292779564857483,56,1.192497730255127,200.0,0.0480998232960701,-152.06681703,0.0003,132,470
27099,27200,28.720993041992188,0.3868737816810608,56,1.0479686260223389,200.0,0.058414261788129807,-150.64050297,0.0003,136,484
27899,28000,23.307910919189453,-0.5032497644424438,56,1.044980525970459,200.0,0.0649566575884819,-151.73203801,0.0003,140,498
28699,28800,21.95211410522461,-0.07974039018154144,56,0.9305028915405273,200.0,0.07009813189506531,-154.04708925,0.0003,144,513
29499,29600,40.757625579833984,1.597712755203247,56,2.073662281036377,200.0,0.07345694303512573,-148.09185978999997,0.0003,148,527
