rollout/ep_len_mean,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/ent_coef_loss,train/actor_loss,time/time_elapsed,train/critic_loss,train/ent_coef,train/learning_rate,time/episodes
50.0,99,-39.12780325,200,76,-0.09987416863441467,-1.8743488788604736,2,0.20771178603172302,0.9708607196807861,0.0003,4
50.0,299,-41.986088875,400,55,-0.3042454421520233,-1.9549152851104736,7,0.2749783396720886,0.9142318964004517,0.0003,8
50.0,499,-41.899060999999996,600,51,-0.5024474859237671,-2.1428723335266113,11,0.17826306819915771,0.860822856426239,0.0003,12
50.0,699,-42.347638625,800,48,-0.6990950107574463,-2.4478399753570557,16,0.1378103494644165,0.8106745481491089,0.0003,16
50.0,899,-42.053043200000005,1000,47,-0.8838852047920227,-2.2473816871643066,21,0.09682989120483398,0.7636721134185791,0.0003,20
50.0,1099,-40.87297216666666,1200,45,-1.053368330001831,-2.2791035175323486,26,0.10631833970546722,0.7197433114051819,0.0003,24
50.0,1299,-40.45851714285714,1400,46,-1.2486518621444702,-2.280686378479004,30,0.07343592494726181,0.6785524487495422,0.0003,28
50.0,1499,-40.308548,1600,46,-1.4516358375549316,-2.329355478286743,34,0.09623143076896667,0.6398581862449646,0.0003,32
50.0,1699,-39.67062258333333,1800,47,-1.6074364185333252,-2.3056681156158447,37,0.05299153923988342,0.603507936000824,0.0003,36
50.0,1899,-38.871226875000005,2000,47,-1.7772581577301025,-2.2899110317230225,41,0.04759390652179718,0.5692371129989624,0.0003,40
50.0,2099,-38.12958988636364,2200,48,-2.00241756439209,-2.0692367553710938,45,0.05731627717614174,0.5370074510574341,0.0003,44
50.0,2299,-37.69795583333333,2400,48,-2.1183218955993652,-1.984270453453064,49,0.023003263399004936,0.5066892504692078,0.0003,48
50.0,2499,-37.106015846153845,2600,49,-2.180147647857666,-1.7170116901397705,52,0.02595275081694126,0.4781450629234314,0.0003,52
50.0,2699,-36.54299183928571,2800,49,-2.404153347015381,-1.5758111476898193,57,0.03000279888510704,0.45135802030563354,0.0003,56
50.0,2899,-35.9180913,3000,49,-2.4712514877319336,-1.5079922676086426,60,0.04831957444548607,0.42614832520484924,0.0003,60
50.0,3099,-35.4826061875,3200,49,-2.7084760665893555,-1.259578824043274,64,0.0462469644844532,0.4023878574371338,0.0003,64
50.0,3299,-34.94206782352941,3400,49,-2.7157442569732666,-1.1239476203918457,68,0.019695565104484558,0.38006362318992615,0.0003,68
50.0,3499,-34.37032877777777,3600,49,-2.840527057647705,-0.6219106316566467,72,0.020132094621658325,0.3591237962245941,0.0003,72
50.0,3699,-33.838583921052624,3800,48,-2.9730641841888428,-0.5968369841575623,77,0.03054962307214737,0.3394063413143158,0.0003,76
50.0,3899,-33.1945372,4000,48,-3.1640982627868652,-0.4466676712036133,82,0.022507011890411377,0.3208499252796173,0.0003,80
50.0,4099,-32.72960629761904,4200,47,-3.3704404830932617,-0.008231455460190773,88,0.022720549255609512,0.303372323513031,0.0003,84
50.0,4299,-32.375779375,4400,47,-3.381554365158081,0.1486966758966446,93,0.017649728804826736,0.2869270443916321,0.0003,88
50.0,4499,-31.922814141304347,4600,47,-3.371285915374756,0.2759152948856354,97,0.018455754965543747,0.27138519287109375,0.0003,92
50.0,4699,-31.518404041666667,4800,47,-3.4298768043518066,0.6105032563209534,101,0.022439435124397278,0.25675126910209656,0.0003,96
50.0,4899,-31.07046604,5000,46,-3.399153232574463,0.9919683337211609,106,0.014191237278282642,0.2429492026567459,0.0003,100
50.0,5099,-30.31125032,5200,46,-3.568747043609619,1.2700541019439697,111,0.011713933199644089,0.22992974519729614,0.0003,104
50.0,5299,-29.200422179999997,5400,46,-3.7693257331848145,1.4392166137695312,115,0.013430304825305939,0.2176504284143448,0.0003,108
50.0,5499,-28.21488718,5600,46,-3.763439416885376,1.817137598991394,120,0.015194514766335487,0.2060471624135971,0.0003,112
50.0,5699,-27.20883519,5800,46,-3.8106985092163086,1.9546711444854736,125,0.02018311433494091,0.19509504735469818,0.0003,116
50.0,5899,-26.329951969999996,6000,45,-3.5895652770996094,2.309591293334961,130,0.01511391531676054,0.1847410649061203,0.0003,120
50.0,6099,-25.60603663,6200,45,-3.588606595993042,2.3905887603759766,135,0.01721927709877491,0.17499758303165436,0.0003,124
50.0,6299,-24.72186445,6400,45,-4.428280353546143,2.7212648391723633,140,0.015495657920837402,0.16580919921398163,0.0003,128
50.0,6499,-23.741103969999994,6600,45,-3.715831756591797,2.9592621326446533,144,0.014386661350727081,0.157106414437294,0.0003,132
50.0,6699,-23.0133754,6800,45,-3.934812545776367,3.429873466491699,148,0.0151811633259058,0.14889118075370789,0.0003,136
50.0,6899,-22.41642297,7000,45,-4.358456611633301,3.379415273666382,153,0.016196731477975845,0.14111961424350739,0.0003,140
50.0,7099,-21.80756215,7200,45,-3.9154484272003174,3.552492141723633,156,0.021441686898469925,0.13377200067043304,0.0003,144
50.0,7299,-21.091884070000006,7400,45,-3.9348363876342773,3.770350933074951,161,0.017628131434321404,0.12681564688682556,0.0003,148
50.0,7499,-20.47813817,7600,45,-3.8523409366607666,4.180154323577881,166,0.02096567675471306,0.12024810165166855,0.0003,152
50.0,7699,-19.958999730000002,7800,45,-3.6432383060455322,4.151106834411621,170,0.01164991594851017,0.11407116800546646,0.0003,156
50.0,7899,-19.47881846,8000,45,-4.296477317810059,4.560699462890625,174,0.030747152864933014,0.10824359953403473,0.0003,160
50.0,8099,-18.898921259999998,8200,45,-3.8588876724243164,4.7157793045043945,179,0.022850150242447853,0.10275058448314667,0.0003,164
50.0,8299,-18.349334860000003,8400,45,-3.6791574954986572,4.922582626342773,183,0.013508612290024757,0.09755958616733551,0.0003,168
50.0,8499,-17.91643249,8600,45,-3.79836368560791,5.334329128265381,187,0.02492246776819229,0.09264658391475677,0.0003,172
50.0,8699,-17.379462679999996,8800,46,-3.8284289836883545,5.488592147827148,191,0.02803713083267212,0.08801577985286713,0.0003,176
50.0,8899,-16.996738460000003,9000,46,-3.936527729034424,5.504619598388672,195,0.01791282743215561,0.0836249515414238,0.0003,180
50.0,9099,-16.56566663,9200,46,-3.6049723625183105,5.78238582611084,199,0.018419358879327774,0.0795215591788292,0.0003,184
