rollout/ep_len_mean,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/ent_coef_loss,train/actor_loss,time/time_elapsed,train/critic_loss,train/ent_coef,train/learning_rate,time/episodes
50.0,99,-40.85855575,200,109,-0.0991043895483017,-1.8186699151992798,1,0.24761644005775452,0.970851719379425,0.0003,4
50.0,299,-42.624594625,400,74,-0.30338844656944275,-1.970083475112915,5,0.13159173727035522,0.91419917345047,0.0003,8
50.0,499,-42.62339791666667,600,68,-0.5080971717834473,-2.1207125186920166,8,0.161484032869339,0.8608756065368652,0.0003,12
50.0,699,-42.322236249999996,800,63,-0.6946219205856323,-2.2643771171569824,12,0.0771385133266449,0.8107129335403442,0.0003,16
50.0,899,-41.75774144999999,1000,62,-0.8871307373046875,-2.299776077270508,16,0.12880614399909973,0.7637513875961304,0.0003,20
50.0,1099,-40.62549966666666,1200,61,-1.0601472854614258,-2.4647040367126465,19,0.09703870117664337,0.7198264002799988,0.0003,24
50.0,1299,-40.004117464285706,1400,60,-1.2549989223480225,-2.359090805053711,23,0.08675163239240646,0.6786988377571106,0.0003,28
50.0,1499,-39.35027728125,1600,60,-1.4446667432785034,-2.3918228149414062,26,0.08668875694274902,0.6400175094604492,0.0003,32
50.0,1699,-38.65040705555556,1800,59,-1.614155888557434,-2.338094472885132,30,0.056378670036792755,0.6036778688430786,0.0003,36
50.0,1899,-37.95483800000001,2000,59,-1.7773137092590332,-2.329817771911621,33,0.05446704477071762,0.5693674683570862,0.0003,40
50.0,2099,-37.37293345454546,2200,59,-2.007862091064453,-2.161952257156372,37,0.033685848116874695,0.5371134281158447,0.0003,44
50.0,2299,-36.87532458333333,2400,58,-2.113443374633789,-1.9196498394012451,40,0.027378983795642853,0.5067859292030334,0.0003,48
50.0,2499,-36.24332346153846,2600,58,-2.181901454925537,-1.7296366691589355,44,0.03408777341246605,0.4782058000564575,0.0003,52
50.0,2699,-35.475734089285716,2800,58,-2.3927690982818604,-1.716110110282898,47,0.044090330600738525,0.45140647888183594,0.0003,56
50.0,2899,-35.027924250000005,3000,58,-2.5001041889190674,-1.5189902782440186,51,0.029288893565535545,0.42619040608406067,0.0003,60
50.0,3099,-34.6713530625,3200,58,-2.7070083618164062,-1.1956124305725098,54,0.02860194258391857,0.40244296193122864,0.0003,64
50.0,3299,-34.09994811764707,3400,58,-2.703157901763916,-1.1327497959136963,58,0.018074341118335724,0.3801271617412567,0.0003,68
50.0,3499,-33.52240197222222,3600,58,-2.8920199871063232,-0.7343030571937561,61,0.025770850479602814,0.3591669499874115,0.0003,72
50.0,3699,-32.93205303947368,3800,58,-2.9361610412597656,-0.7295283675193787,65,0.023038621991872787,0.3393779695034027,0.0003,76
50.0,3899,-32.450013424999995,4000,57,-3.10534930229187,-0.4745882749557495,69,0.015953777357935905,0.32083365321159363,0.0003,80
50.0,4099,-32.05506091666667,4200,57,-3.3920440673828125,-0.10617244988679886,72,0.02226976305246353,0.3033798933029175,0.0003,84
50.0,4299,-31.668520920454544,4400,57,-3.372025966644287,0.12601181864738464,76,0.019153550267219543,0.28688472509384155,0.0003,88
50.0,4499,-31.10775322826087,4600,57,-3.3970468044281006,0.36662647128105164,79,0.01534915342926979,0.2713678181171417,0.0003,92
50.0,4699,-30.62626016666667,4800,57,-3.4239370822906494,0.531346321105957,83,0.01742398552596569,0.2567705810070038,0.0003,96
50.0,4899,-30.201077759999997,5000,57,-3.4309134483337402,0.7582038640975952,87,0.019049417227506638,0.24300648272037506,0.0003,100
50.0,5099,-29.33262044,5200,57,-3.5551910400390625,1.1054506301879883,90,0.01183599978685379,0.230019673705101,0.0003,104
50.0,5299,-28.33111536,5400,57,-3.683462381362915,1.3497546911239624,94,0.020773552358150482,0.21776904165744781,0.0003,108
50.0,5499,-27.34923434,5600,57,-3.740032196044922,1.5842173099517822,97,0.015182971023023129,0.20620116591453552,0.0003,112
50.0,5699,-26.364679369999998,5800,57,-3.7438483238220215,1.9559942483901978,101,0.019545473158359528,0.19525223970413208,0.0003,116
50.0,5899,-25.47164902,6000,57,-3.6398916244506836,2.2414798736572266,104,0.021234773099422455,0.18492594361305237,0.0003,120
