train/actor_loss,time/time_elapsed,train/critic_loss,train/ent_coef_loss,train/n_updates,train/learning_rate,time/fps,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/ent_coef,time/episodes
-6.228155612945557,66,0.01210438460111618,-1.683071494102478,3508,0.0003,53,1.7226180000000024,3609,902.25,0.3518725037574768,4
-6.52801513671875,143,0.04073602706193924,-3.574491500854492,7364,0.0003,51,-10.650455124999997,7465,933.125,0.11241648346185684,8
-7.113828659057617,223,0.11864890158176422,-3.528852939605713,11360,0.0003,51,-21.07828483333333,11461,955.0833333333334,0.03664248436689377,12
-4.483409881591797,296,0.5778878927230835,-3.074808359146118,14991,0.0003,50,-21.441066,15092,943.25,0.01587178371846676,16
-4.98423957824707,358,0.3577853739261627,-1.9918620586395264,18062,0.0003,50,-16.094436899999998,18163,908.15,0.007656356319785118,20
-5.548584938049316,408,0.5902659893035889,3.7068066596984863,20563,0.0003,50,-0.7687464999999989,20664,861.0,0.011030216701328754,24
-6.090806484222412,455,0.4290754795074463,1.005913257598877,22936,0.0003,50,5.298458071428572,23037,822.75,0.021114807575941086,28
-6.407772064208984,513,0.27348360419273376,0.7715825438499451,25792,0.0003,50,7.888073375000002,25893,809.15625,0.04005729779601097,32
-12.245888710021973,563,0.480587363243103,0.5824060440063477,28281,0.0003,50,10.88741813888889,28382,788.3888888888889,0.026093406602740288,36
-9.693685531616211,583,0.34418371319770813,1.3114874362945557,29297,0.0003,50,18.216137675000002,29398,734.95,0.036023806780576706,40
-14.25256633758545,590,0.797005832195282,4.22839879989624,29609,0.0003,50,25.198063977272728,29710,675.2272727272727,0.04137714207172394,44
-16.00649642944336,596,0.4267228841781616,3.3335959911346436,29918,0.0003,50,30.999926750000004,30019,625.3958333333334,0.047081850469112396,48
-18.444965362548828,604,0.3008195459842682,3.748659372329712,30301,0.0003,50,35.79675390384616,30402,584.6538461538462,0.053632933646440506,52
-14.54880142211914,611,0.7728509902954102,1.0801796913146973,30611,0.0003,50,39.97530071428571,30712,548.4285714285714,0.058866798877716064,56
-20.933570861816406,617,12.129844665527344,1.1236004829406738,30922,0.0003,50,43.595031783333326,31023,517.05,0.06389336287975311,60
