train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,train/critic_loss,rollout/ep_len_mean,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/episodes,time/time_elapsed
699,800,23.82953453063965,-0.3238256275653839,64,0.48151636123657227,200.0,0.8130988478660583,-1520.71467725,0.0003,4,12
1499,1600,48.567569732666016,-0.6340051293373108,59,0.26492899656295776,200.0,0.6467038989067078,-1475.4426196250001,0.0003,8,26
2299,2400,68.18490600585938,-0.5765791535377502,57,0.2603035867214203,200.0,0.5261523723602295,-1358.2915120833334,0.0003,12,41
3099,3200,75.26476287841797,-0.3846595883369446,57,1.627388834953308,200.0,0.4443850815296173,-1209.8629847500001,0.0003,16,55
3899,4000,91.48361206054688,-0.25081366300582886,56,1.559157371520996,200.0,0.385025292634964,-1077.2963609500002,0.0003,20,70
4699,4800,90.15926361083984,-0.43165814876556396,56,1.1776427030563354,200.0,0.3320044279098511,-924.49547325,0.0003,24,85
5499,5600,94.2171630859375,-0.36628109216690063,55,1.7465167045593262,200.0,0.2845057249069214,-815.7815573214285,0.0003,28,100
6299,6400,82.11241912841797,-0.26974308490753174,55,1.946732759475708,200.0,0.25020983815193176,-737.4788599999999,0.0003,32,114
7099,7200,89.65507507324219,-0.47029829025268555,55,1.4736430644989014,200.0,0.22719936072826385,-673.2001714444444,0.0003,36,129
7899,8000,84.86134338378906,-0.09915325045585632,55,4.005119323730469,200.0,0.2064148336648941,-624.135445575,0.0003,40,144
8699,8800,76.5165786743164,-0.8721128106117249,55,3.9869327545166016,200.0,0.18649373948574066,-575.6561838636363,0.0003,44,158
9499,9600,72.33706665039062,-0.7569519877433777,55,2.161917209625244,200.0,0.1673373430967331,-542.7576629791666,0.0003,48,172
10299,10400,68.9889144897461,-0.5048339366912842,55,2.301175355911255,200.0,0.14552496373653412,-518.6052881538461,0.0003,52,187
11099,11200,73.82495880126953,0.39523541927337646,55,2.8621878623962402,200.0,0.12963448464870453,-492.4689914285714,0.0003,56,202
11899,12000,74.78003692626953,0.6023951172828674,55,4.129498481750488,200.0,0.11765684932470322,-470.46549704999995,0.0003,60,216
12699,12800,67.92636108398438,-0.3836721181869507,55,1.9447195529937744,200.0,0.10607878863811493,-450.43262007812496,0.0003,64,231
13499,13600,55.003074645996094,0.033635977655649185,55,2.1290693283081055,200.0,0.1001991555094719,-436.7347799558823,0.0003,68,246
14299,14400,45.83232498168945,-0.06349751353263855,55,3.4849207401275635,200.0,0.09266604483127594,-419.28062275,0.0003,72,260
15099,15200,64.44573211669922,0.9296232461929321,55,1.7607059478759766,200.0,0.08654230833053589,-400.3452868552632,0.0003,76,275
15899,16000,33.50599670410156,-0.7966970801353455,55,0.8967242240905762,200.0,0.08125977218151093,-381.895288875,0.0003,80,289
16699,16800,32.79436492919922,-0.8773393034934998,55,0.8964601159095764,200.0,0.0760684385895729,-370.7765470714286,0.0003,84,304
17499,17600,38.62289810180664,0.5508469939231873,55,2.007216215133667,200.0,0.0711444765329361,-359.3908666477273,0.0003,88,319
18299,18400,34.81693649291992,-0.3540748953819275,55,1.4112491607666016,200.0,0.06619501858949661,-348.888446326087,0.0003,92,333
19099,19200,27.273910522460938,-0.33274686336517334,55,0.4685511291027069,200.0,0.06289971619844437,-339.2452950625,0.0003,96,348
19899,20000,41.12660598754883,-0.3928414285182953,55,1.6122382879257202,200.0,0.05815491825342178,-330.32533983,0.0003,100,362
20699,20800,21.284643173217773,-1.0797635316848755,55,0.8893728852272034,200.0,0.05480881780385971,-276.49404755,0.0003,104,377
21499,21600,40.92221450805664,0.3339989185333252,55,3.226654529571533,200.0,0.05234155058860779,-223.02320751,0.0003,108,392
22299,22400,39.80706787109375,-0.021852567791938782,55,1.082949161529541,200.0,0.04874477535486221,-183.34125598999998,0.0003,112,406
23099,23200,26.82797622680664,-1.4980425834655762,55,0.5293115377426147,200.0,0.04686284437775612,-158.72549279,0.0003,116,421
23899,24000,21.44925880432129,-0.9068086743354797,55,0.8766671419143677,200.0,0.043607860803604126,-142.73422707,0.0003,120,435
24699,24800,34.93968963623047,-0.45750972628593445,55,1.003006100654602,200.0,0.041140105575323105,-143.44094396999998,0.0003,124,450
25499,25600,24.99640655517578,-0.7434402108192444,55,1.5701470375061035,200.0,0.03830795735120773,-146.79993126999997,0.0003,128,464
26299,26400,28.87666130065918,-0.38094913959503174,55,1.2898633480072021,200.0,0.036717746406793594,-142.9846286,0.0003,132,479
27099,27200,37.45808410644531,1.4709423780441284,55,1.888737440109253,200.0,0.03528277575969696,-144.57886267,0.0003,136,494
27899,28000,30.979042053222656,1.3011195659637451,55,1.958862066268921,200.0,0.034477878361940384,-144.27026742,0.0003,140,508
28699,28800,26.21770668029785,-0.9560180902481079,55,1.8582196235656738,200.0,0.0345444455742836,-147.82134792,0.0003,144,522
29499,29600,29.64626121520996,0.0010879077017307281,55,0.5160103440284729,200.0,0.03716656193137169,-147.74349336,0.0003,148,537
