train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,train/critic_loss,rollout/ep_len_mean,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/episodes,time/time_elapsed
699,800,23.151159286499023,-0.3366577923297882,67,0.29323750734329224,200.0,0.8130630254745483,-1410.8985465,0.0003,4,11
1499,1600,51.53343200683594,-0.625830888748169,59,0.34532782435417175,200.0,0.6454044580459595,-1566.028833875,0.0003,8,26
2299,2400,71.64169311523438,-0.5491157174110413,58,0.3246467709541321,200.0,0.5256324410438538,-1444.2537761666665,0.0003,12,41
3099,3200,90.10787200927734,-0.6037779450416565,57,0.8526579141616821,200.0,0.44634783267974854,-1349.2578136875,0.0003,16,55
3899,4000,98.73316955566406,-0.9406770467758179,57,1.1090983152389526,200.0,0.3797924816608429,-1256.18417885,0.0003,20,70
4699,4800,114.30439758300781,-0.4032057821750641,56,0.9954947233200073,200.0,0.33098065853118896,-1096.5716930416668,0.0003,24,84
5499,5600,108.21469116210938,0.4033638834953308,56,3.2895288467407227,200.0,0.29517364501953125,-1060.46080275,0.0003,28,99
6299,6400,107.23870086669922,-0.35562679171562195,56,2.684884786605835,200.0,0.2647120952606201,-935.8040304374999,0.0003,32,114
7099,7200,114.97605895996094,0.00552552193403244,55,7.103220462799072,200.0,0.24209797382354736,-855.6654487222221,0.0003,36,128
7899,8000,118.41421508789062,-0.12025768309831619,55,3.293893814086914,200.0,0.2336764633655548,-779.8517427749999,0.0003,40,143
8699,8800,99.47846221923828,-0.5134150385856628,55,2.6416029930114746,200.0,0.22310273349285126,-731.5129202500001,0.0003,44,158
9499,9600,100.6004867553711,-0.020514190196990967,55,4.217045783996582,200.0,0.20776909589767456,-675.6812725208333,0.0003,48,172
10299,10400,78.82830810546875,0.1068868339061737,55,4.8767852783203125,200.0,0.18429170548915863,-633.1362872884615,0.0003,52,187
11099,11200,96.47054290771484,0.5016526579856873,55,5.1331939697265625,200.0,0.16566789150238037,-594.2513851428572,0.0003,56,202
11899,12000,86.3039779663086,0.27428537607192993,55,4.988658428192139,200.0,0.15292860567569733,-564.3997998000001,0.0003,60,217
12699,12800,87.98197174072266,-0.6086112260818481,55,2.9090535640716553,200.0,0.14047375321388245,-541.99856528125,0.0003,64,231
13499,13600,80.80622863769531,-0.20546919107437134,55,2.1760945320129395,200.0,0.1315886527299881,-511.92995760294116,0.0003,68,245
14299,14400,82.10768127441406,-0.1273549199104309,55,2.6813504695892334,200.0,0.12226829677820206,-493.3705400277777,0.0003,72,260
15099,15200,70.25458526611328,-0.4203799366950989,55,3.2894363403320312,200.0,0.11384563148021698,-476.6333559736841,0.0003,76,274
15899,16000,69.04347229003906,0.036699190735816956,55,3.7094528675079346,200.0,0.10996009409427643,-463.26511951249995,0.0003,80,289
16699,16800,52.928138732910156,-0.22555997967720032,55,3.880343198776245,200.0,0.10580965131521225,-448.4989013928571,0.0003,84,303
17499,17600,65.02995300292969,-0.6727668046951294,55,4.025441646575928,200.0,0.10755373537540436,-430.9185866704545,0.0003,88,318
18299,18400,69.23423767089844,0.5498795509338379,55,4.974684238433838,200.0,0.10549885779619217,-418.72325794565205,0.0003,92,332
19099,19200,50.990028381347656,-0.028234750032424927,55,1.8807580471038818,200.0,0.1017438992857933,-407.43307446874996,0.0003,96,346
19899,20000,57.232154846191406,-0.11749301850795746,55,2.7942848205566406,200.0,0.09210377931594849,-397.1622131899999,0.0003,100,361
20699,20800,55.38512420654297,-0.1409602016210556,55,0.8838346600532532,200.0,0.08189038187265396,-344.31571811000003,0.0003,104,375
21499,21600,50.755123138427734,-0.7348688244819641,55,0.8920677900314331,200.0,0.07225069403648376,-283.13530515,0.0003,108,390
22299,22400,51.53276824951172,-0.9429603815078735,55,1.4734569787979126,200.0,0.06318655610084534,-243.43384339,0.0003,112,404
23099,23200,51.15095138549805,-0.44898802042007446,55,1.0965931415557861,200.0,0.058286845684051514,-209.32969576,0.0003,116,418
23899,24000,38.20165252685547,-0.9662908315658569,55,1.0316011905670166,200.0,0.054959312081336975,-178.74159547000002,0.0003,120,432
24699,24800,45.753440856933594,-0.6396999955177307,55,1.060872197151184,200.0,0.05253543704748154,-171.57895764000006,0.0003,124,446
25499,25600,58.377986907958984,0.7976908087730408,55,0.8628548383712769,200.0,0.05211746692657471,-145.09538743000002,0.0003,128,461
26299,26400,47.625911712646484,-0.7159385681152344,55,1.9322731494903564,200.0,0.05064728483557701,-149.85792222,0.0003,132,475
27099,27200,44.30690383911133,-0.541801929473877,55,1.8640848398208618,200.0,0.05155908316373825,-146.26083895,0.0003,136,489
27899,28000,38.2053337097168,-0.7923787832260132,55,0.9477600455284119,200.0,0.05675701051950455,-150.87780293,0.0003,140,503
28699,28800,47.388763427734375,1.0481936931610107,55,2.067279100418091,200.0,0.06270758807659149,-148.40230666,0.0003,144,517
29499,29600,47.13103485107422,-0.19121654331684113,55,1.0962939262390137,200.0,0.05779044330120087,-153.06718055000002,0.0003,148,531
