train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,train/critic_loss,rollout/ep_len_mean,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/episodes,time/time_elapsed
699,800,22.133747100830078,-0.3378000855445862,53,0.41854602098464966,200.0,0.8126755952835083,-1393.22533775,0.0003,4,14
1499,1600,43.99431228637695,-0.5045452117919922,47,0.3146325945854187,200.0,0.646446168422699,-1415.0420760000002,0.0003,8,33
2299,2400,69.33193969726562,-0.6015713214874268,46,0.3934608995914459,200.0,0.5307870507240295,-1323.031896166667,0.0003,12,51
3099,3200,77.9989242553711,-0.5646371841430664,45,1.8816767930984497,200.0,0.4470047950744629,-1234.470497625,0.0003,16,70
3899,4000,97.32728576660156,-0.5329314470291138,44,1.1667487621307373,200.0,0.3831663727760315,-1104.10649465,0.0003,20,89
4699,4800,88.85965728759766,-0.6205408573150635,44,1.5801807641983032,200.0,0.3322746455669403,-951.0853838333334,0.0003,24,107
5499,5600,96.12488555908203,-0.6279608011245728,44,2.248962879180908,200.0,0.28633350133895874,-842.7527859642859,0.0003,28,126
6299,6400,84.21985626220703,-0.7262079119682312,44,2.236419677734375,200.0,0.250326931476593,-757.5569753125001,0.0003,32,143
7099,7200,98.59913635253906,0.1441316157579422,44,3.174170732498169,200.0,0.22139564156532288,-696.5002279722223,0.0003,36,161
7899,8000,93.52494812011719,0.2110343873500824,44,2.1479172706604004,200.0,0.19238319993019104,-638.925072075,0.0003,40,178
8699,8800,77.41783905029297,-0.006008833646774292,44,2.5779900550842285,200.0,0.17048555612564087,-586.3286995,0.0003,44,195
9499,9600,72.69672393798828,-0.5454379916191101,45,1.1701030731201172,200.0,0.15052437782287598,-547.6467967499999,0.0003,48,212
10299,10400,74.25520324707031,-0.1994476616382599,45,1.6869728565216064,200.0,0.13292242586612701,-517.6638663846153,0.0003,52,229
11099,11200,68.43524169921875,-0.398546040058136,45,1.9081518650054932,200.0,0.11700455844402313,-489.40518425,0.0003,56,246
11899,12000,72.27507019042969,-0.3638444244861603,45,1.6194764375686646,200.0,0.10305505245923996,-468.7361245833334,0.0003,60,263
12699,12800,73.38665771484375,-0.028998032212257385,45,1.9869413375854492,200.0,0.09141018986701965,-450.46565996874995,0.0003,64,281
13499,13600,59.91872787475586,-0.17597375810146332,45,3.196526050567627,200.0,0.08260399848222733,-437.45978957352935,0.0003,68,298
14299,14400,52.54799270629883,-0.14056845009326935,45,1.915166974067688,200.0,0.07578884065151215,-419.69441438888884,0.0003,72,315
15099,15200,64.09585571289062,0.23604969680309296,45,1.641129493713379,200.0,0.06896096467971802,-405.4011125921053,0.0003,76,332
15899,16000,43.82548141479492,-1.740509033203125,45,1.7542109489440918,200.0,0.06424977630376816,-395.19172734999995,0.0003,80,349
16699,16800,46.22442626953125,-1.7711459398269653,45,1.547924518585205,200.0,0.0582847036421299,-380.7349134642857,0.0003,84,367
17499,17600,46.465721130371094,-0.4719623923301697,45,0.9164571762084961,200.0,0.0525968074798584,-370.20217101136365,0.0003,88,383
18299,18400,41.9060173034668,-0.2534329891204834,45,0.9320666790008545,200.0,0.05099477991461754,-357.94791917391314,0.0003,92,402
19099,19200,33.32026672363281,-0.010532960295677185,45,1.5437066555023193,200.0,0.04729669541120529,-348.0499757083333,0.0003,96,420
19899,20000,44.104713439941406,-0.5648253560066223,45,1.0088675022125244,200.0,0.04252367466688156,-341.1845206400001,0.0003,100,438
20699,20800,15.91908073425293,-1.565889835357666,45,1.148935079574585,200.0,0.03991071879863739,-292.49133992,0.0003,104,456
21499,21600,48.652828216552734,0.05224229395389557,45,1.9200785160064697,200.0,0.03676764294505119,-239.79473892999994,0.0003,108,475
22299,22400,42.218353271484375,0.44955965876579285,45,1.5331552028656006,200.0,0.034368764609098434,-200.13114602000002,0.0003,112,493
23099,23200,33.15645217895508,-0.26565462350845337,45,1.6834917068481445,200.0,0.03221579268574715,-167.22629055,0.0003,116,511
23899,24000,27.780345916748047,-0.7517244219779968,45,0.5037628412246704,200.0,0.0293127428740263,-148.51809436000002,0.0003,120,530
24699,24800,43.52355194091797,0.6189218759536743,45,1.2411662340164185,200.0,0.027395453304052353,-145.90698445,0.0003,124,549
25499,25600,28.75902557373047,-1.232377290725708,45,0.5774648785591125,200.0,0.02620074152946472,-140.62960015000002,0.0003,128,568
26299,26400,27.419740676879883,-0.5163980722427368,44,1.469801902770996,200.0,0.023795748129487038,-138.68083435,0.0003,132,587
27099,27200,40.384822845458984,0.9300470352172852,44,0.6591931581497192,200.0,0.021837778389453888,-137.28811022,0.0003,136,606
27899,28000,29.53925132751465,0.40370404720306396,44,1.5257751941680908,200.0,0.02085321955382824,-138.38750343,0.0003,140,625
28699,28800,31.03289222717285,-1.400909185409546,44,0.9528019428253174,200.0,0.019587531685829163,-141.90167631,0.0003,144,644
29499,29600,29.265827178955078,1.1225001811981201,44,1.6491460800170898,200.0,0.017756527289748192,-144.10910701,0.0003,148,663
