train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,train/critic_loss,rollout/ep_len_mean,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/episodes,time/time_elapsed
699,800,22.370986938476562,-0.3229409456253052,55,0.2695617377758026,200.0,0.812716007232666,-1411.06048075,0.0003,4,14
1499,1600,45.01565933227539,-0.5379059910774231,48,0.2603687644004822,200.0,0.6480005979537964,-1438.4235147499999,0.0003,8,33
2299,2400,68.68580627441406,-0.6143943667411804,46,0.26130619645118713,200.0,0.5318291187286377,-1344.8423022499999,0.0003,12,52
3099,3200,80.99129486083984,-0.7697064280509949,45,1.5371730327606201,200.0,0.45171502232551575,-1230.844558,0.0003,16,70
3899,4000,94.60574340820312,-0.4293982982635498,44,0.8003373146057129,200.0,0.38490214943885803,-1154.12072955,0.0003,20,89
4699,4800,90.98278045654297,-0.31651023030281067,44,2.3248817920684814,200.0,0.3339115381240845,-1003.6204515,0.0003,24,107
5499,5600,100.2814712524414,-0.607194185256958,44,1.3470189571380615,200.0,0.28850552439689636,-888.0741249285713,0.0003,28,125
6299,6400,90.0867919921875,-0.37139803171157837,44,2.2885241508483887,200.0,0.2502381503582001,-793.92811290625,0.0003,32,143
7099,7200,97.31388854980469,-0.23978060483932495,44,2.4396328926086426,200.0,0.22195680439472198,-725.4956848333334,0.0003,36,161
7899,8000,91.93190002441406,-0.02400435507297516,44,1.5315778255462646,200.0,0.2002912163734436,-665.166091375,0.0003,40,179
8699,8800,77.96757507324219,-0.5045867562294006,44,2.5825321674346924,200.0,0.18119756877422333,-610.21150825,0.0003,44,197
9499,9600,74.62996673583984,-0.7421104311943054,44,1.0327084064483643,200.0,0.16222751140594482,-569.4842502916666,0.0003,48,215
10299,10400,78.28504943847656,-0.07000628113746643,44,3.6163415908813477,200.0,0.14741039276123047,-537.8334768076923,0.0003,52,233
11099,11200,71.17858123779297,-0.5769410729408264,44,1.7729361057281494,200.0,0.13424739241600037,-508.11486028571426,0.0003,56,252
11899,12000,73.92044830322266,0.15768271684646606,44,3.3203439712524414,200.0,0.12405060231685638,-486.14493673333334,0.0003,60,270
12699,12800,69.96147918701172,-0.00498613715171814,44,2.0992586612701416,200.0,0.11477670073509216,-466.92942006249996,0.0003,64,288
13499,13600,64.30199432373047,-0.17295241355895996,44,2.9124672412872314,200.0,0.10821261256933212,-452.9573522794118,0.0003,68,307
14299,14400,52.22010803222656,-0.04132584482431412,44,2.8101067543029785,200.0,0.09929592907428741,-434.35720545833334,0.0003,72,325
15099,15200,60.53617858886719,0.30904728174209595,44,1.37018883228302,200.0,0.09093336760997772,-419.29971965789474,0.0003,76,344
15899,16000,39.84990692138672,-1.232675552368164,44,1.302904725074768,200.0,0.08111916482448578,-408.40404886249996,0.0003,80,362
16699,16800,41.39588165283203,-1.4295510053634644,44,1.6592364311218262,200.0,0.06990563869476318,-393.31845103571425,0.0003,84,380
17499,17600,44.18317794799805,-0.49842673540115356,44,1.579241394996643,200.0,0.06198986619710922,-382.24364415909093,0.0003,88,398
18299,18400,38.10740661621094,-0.6181946396827698,44,1.1512086391448975,200.0,0.05474402755498886,-369.4644844782609,0.0003,92,414
19099,19200,35.2371826171875,-0.9879308938980103,44,1.3433867692947388,200.0,0.04919956997036934,-359.09465534375,0.0003,96,432
19899,20000,45.47163391113281,-0.6651821732521057,44,0.5832397937774658,200.0,0.043854665011167526,-351.8442767599999,0.0003,100,450
20699,20800,17.214025497436523,-1.9505500793457031,44,0.6404925584793091,200.0,0.040201134979724884,-302.4724009899999,0.0003,104,468
21499,21600,48.79727554321289,1.1183419227600098,44,1.1306462287902832,200.0,0.0371219664812088,-248.66166709,0.0003,108,486
22299,22400,42.938758850097656,0.63914954662323,44,2.132113218307495,200.0,0.03700924664735794,-208.26330484000002,0.0003,112,503
23099,23200,30.74703598022461,-0.033195771276950836,44,0.6820487976074219,200.0,0.03566639497876167,-178.57308318999995,0.0003,116,521
23899,24000,29.247650146484375,-1.0685715675354004,44,0.4725685119628906,200.0,0.031718648970127106,-149.30338551,0.0003,120,539
24699,24800,42.67274475097656,-0.6016460657119751,44,0.443084716796875,200.0,0.028394341468811035,-144.06527918,0.0003,124,557
25499,25600,27.29245948791504,-0.667250394821167,44,0.9589008092880249,200.0,0.025987792760133743,-138.69667090999997,0.0003,128,576
26299,26400,28.817955017089844,-0.545589804649353,44,0.8372207880020142,200.0,0.02489657886326313,-137.79479616999998,0.0003,132,595
27099,27200,35.847862243652344,-0.061081841588020325,44,1.0392286777496338,200.0,0.02266501635313034,-137.59545107,0.0003,136,614
27899,28000,29.088956832885742,0.03588634729385376,44,1.2155344486236572,200.0,0.022282755002379417,-138.61823121,0.0003,140,632
28699,28800,27.900348663330078,-1.1085491180419922,44,1.083566665649414,200.0,0.021071970462799072,-142.16979705,0.0003,144,650
29499,29600,29.955398559570312,0.10093569755554199,44,0.9871532320976257,200.0,0.020613251253962517,-144.44828099000003,0.0003,148,669
