train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,train/critic_loss,rollout/ep_len_mean,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/episodes,time/time_elapsed
699,800,24.375900268554688,-0.30975279211997986,45,0.30883926153182983,200.0,0.8139668703079224,-1370.224621,0.0003,4,17
1499,1600,48.173221588134766,-0.5595686435699463,42,0.2802489399909973,200.0,0.6476900577545166,-1457.584236,0.0003,8,37
2299,2400,66.85000610351562,-0.5241686701774597,41,0.2710765302181244,200.0,0.5279765129089355,-1352.0445713333334,0.0003,12,57
3099,3200,83.51296997070312,-0.4096551835536957,40,0.8837145566940308,200.0,0.44723737239837646,-1207.8920573125001,0.0003,16,78
3899,4000,97.5855712890625,-0.5131043195724487,39,0.8830634355545044,200.0,0.38829365372657776,-1043.0981731000002,0.0003,20,100
4699,4800,88.69300842285156,-0.4708525538444519,39,2.3581619262695312,200.0,0.33646780252456665,-921.06466575,0.0003,24,121
5499,5600,98.45234680175781,-0.4157717525959015,39,1.2042347192764282,200.0,0.28640201687812805,-815.7218408571429,0.0003,28,143
6299,6400,86.15049743652344,-0.5191052556037903,38,1.5014806985855103,200.0,0.24612857401371002,-736.7799934375,0.0003,32,164
7099,7200,83.33272552490234,-0.3611840605735779,38,5.0255126953125,200.0,0.2144014835357666,-668.7137116944446,0.0003,36,185
7899,8000,84.12945556640625,-0.07781826704740524,38,2.1071062088012695,200.0,0.18844321370124817,-617.2151885999999,0.0003,40,206
8699,8800,72.05245971679688,-0.14720416069030762,38,4.100780010223389,200.0,0.1660972386598587,-564.1884817272727,0.0003,44,227
9499,9600,70.44206237792969,-0.5148317813873291,38,0.7406346797943115,200.0,0.1469205617904663,-527.4350353541666,0.0003,48,248
10299,10400,80.01069641113281,-0.45799678564071655,38,2.7489795684814453,200.0,0.13467858731746674,-502.06819973076927,0.0003,52,270
11099,11200,71.17147064208984,0.2142559289932251,38,1.5808545351028442,200.0,0.12424948811531067,-476.97957496428575,0.0003,56,290
11899,12000,73.76258850097656,0.11265680938959122,38,3.5597853660583496,200.0,0.11835498362779617,-453.46435670000005,0.0003,60,310
12699,12800,69.5816650390625,0.11419549584388733,38,1.6775728464126587,200.0,0.11173994839191437,-434.254887546875,0.0003,64,331
13499,13600,59.42598342895508,0.1739252805709839,38,1.8791345357894897,200.0,0.10445208847522736,-416.5841829411765,0.0003,68,351
14299,14400,57.91117858886719,-0.40528586506843567,38,0.6746164560317993,200.0,0.09518483281135559,-400.1565945138889,0.0003,72,371
15099,15200,55.253211975097656,0.7738553881645203,38,2.195316791534424,200.0,0.08858177810907364,-389.84714161842106,0.0003,76,390
15899,16000,47.58265686035156,-1.2335164546966553,38,1.0809094905853271,200.0,0.08160627633333206,-379.3483711875,0.0003,80,410
16699,16800,43.691898345947266,-0.644129753112793,39,0.4418509602546692,200.0,0.0747627317905426,-365.7153651428572,0.0003,84,429
17499,17600,38.940704345703125,-1.0760445594787598,39,0.8400043249130249,200.0,0.06937175989151001,-353.3868348522728,0.0003,88,449
18299,18400,33.6821174621582,-0.21126803755760193,39,1.5721651315689087,200.0,0.06620915979146957,-343.36845310869563,0.0003,92,469
19099,19200,39.08888244628906,0.12357914447784424,39,0.7750310897827148,200.0,0.0632423385977745,-335.1296654583333,0.0003,96,489
19899,20000,37.4830436706543,-0.29851803183555603,39,0.5287293195724487,200.0,0.05871055647730827,-327.65306023999995,0.0003,100,509
20699,20800,20.32355499267578,-1.0134974718093872,39,3.025224208831787,200.0,0.05512214079499245,-281.15958792,0.0003,104,529
21499,21600,55.141536712646484,-0.015660174190998077,39,4.267937660217285,200.0,0.05059198662638664,-228.60696753,0.0003,108,549
22299,22400,43.60426712036133,0.613590657711029,39,1.3502216339111328,200.0,0.047357019037008286,-190.10943365,0.0003,112,569
23099,23200,32.82719802856445,-0.3293902575969696,39,1.4080698490142822,200.0,0.04504311829805374,-162.80110136,0.0003,116,589
23899,24000,32.20362854003906,0.06525300443172455,39,1.7711246013641357,200.0,0.04241079092025757,-155.31753863,0.0003,120,609
24699,24800,44.1933708190918,0.6713052988052368,39,0.8265135288238525,200.0,0.04155384749174118,-147.60284773,0.0003,124,629
25499,25600,27.99169921875,-0.6200115084648132,39,1.4317752122879028,200.0,0.040045563131570816,-146.38477515,0.0003,128,649
26299,26400,29.217851638793945,0.11202939599752426,39,1.0033153295516968,200.0,0.039182182401418686,-142.68208121,0.0003,132,669
27099,27200,30.2601375579834,-0.183393657207489,39,2.9312775135040283,200.0,0.0378841757774353,-144.96800356999998,0.0003,136,688
27899,28000,28.61698341369629,-0.34215351939201355,39,1.5340776443481445,200.0,0.03366406634449959,-146.14246686,0.0003,140,708
28699,28800,26.392864227294922,-0.1961754560470581,39,1.3600937128067017,200.0,0.031546514481306076,-149.61609881999996,0.0003,144,728
29499,29600,36.5716667175293,1.364772915840149,39,1.500575065612793,200.0,0.029735149815678596,-151.98534980999997,0.0003,148,746
