rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/ent_coef,train/ent_coef_loss,train/learning_rate,train/actor_loss,train/critic_loss,time/episodes,time/fps,time/total_timesteps
999.0,-54.583874,77,3895,0.31091204285621643,-1.9893075227737427,0.0003,-6.533332347869873,0.0008814657339826226,4,51,3996
927.5,-34.509645000000006,149,7319,0.11295431852340698,-3.450568675994873,0.0003,-6.809389591217041,0.00577104277908802,8,49,7420
907.0833333333334,-18.62333608333334,222,10784,0.04184190183877945,-4.077201843261719,0.0003,-6.770185470581055,0.05474796146154404,12,48,10885
876.0,-9.670365,288,13915,0.02348063327372074,-0.14269378781318665,0.0003,-6.891666412353516,0.13420143723487854,16,48,14016
803.5,8.8541801,332,15969,0.020200081169605255,-1.1293293237686157,0.0003,-13.012263298034668,1.54030442237854,20,48,16070
779.875,13.773888875000003,388,18616,0.034263771027326584,0.390273779630661,0.0003,-12.767138481140137,1.8423619270324707,24,48,18717
713.1785714285714,24.47295342857143,414,19868,0.03639448434114456,0.25700539350509644,0.0003,-20.172319412231445,84.80068969726562,28,48,19969
646.1875,33.01830871875,429,20577,0.03002019040286541,-0.47571852803230286,0.0003,-21.758377075195312,2.0902347564697266,32,48,20678
593.4166666666666,39.2020275,444,21262,0.026925455778837204,0.18400102853775024,0.0003,-13.081348419189453,0.9470497369766235,36,48,21363
546.375,44.393473975,456,21754,0.031413301825523376,1.1942226886749268,0.0003,-17.24797248840332,2.800321578979492,40,47,21855
507.3863636363636,48.81345484090909,466,22224,0.039120350033044815,1.6083234548568726,0.0003,-14.138689041137695,1.8903861045837402,44,47,22325
475.2708333333333,52.4937555,476,22712,0.04660800099372864,2.2564544677734375,0.0003,-25.680620193481445,46.150779724121094,48,47,22813
447.21153846153845,55.669941038461545,485,23154,0.053279809653759,0.5872518420219421,0.0003,-18.16396713256836,0.9528272151947021,52,47,23255
422.0357142857143,58.436949267857145,493,23533,0.05867963284254074,1.0478709936141968,0.0003,-21.25343132019043,1.52968168258667,56,47,23634
401.65,60.68143036666667,503,23998,0.06472049653530121,0.40687209367752075,0.0003,-21.90817642211914,2.422921895980835,60,47,24099
384.78125,62.6747585,515,24525,0.07087881863117218,1.1573171615600586,0.0003,-25.305999755859375,1.5575196743011475,64,47,24626
369.45588235294116,64.45119773529412,526,25022,0.07518366724252701,0.8642820119857788,0.0003,-27.959693908691406,1.6914784908294678,68,47,25123
356.0,65.97018693055556,537,25531,0.07935217022895813,0.24255137145519257,0.0003,-27.322128295898438,12.34405517578125,72,47,25632
346.7105263157895,67.31916114473684,552,26249,0.08782372623682022,0.25033703446388245,0.0003,-29.86351203918457,1.6748201847076416,76,47,26350
335.675,68.5758217375,563,26753,0.09343425929546356,0.9133864641189575,0.0003,-23.810638427734375,0.7385351061820984,80,47,26854
325.9761904761905,69.74609578571427,575,27281,0.10117893666028976,-0.023601412773132324,0.0003,-35.55883026123047,1.43003249168396,84,47,27382
333.47727272727275,68.56050772727272,616,29245,0.12844543159008026,0.2079344093799591,0.0003,-30.704084396362305,0.9395060539245605,88,47,29346
325.4782608695652,69.62681113043477,630,29843,0.12817011773586273,-0.15987937152385712,0.0003,-34.162620544433594,0.8844566345214844,92,47,29944
316.21875,70.64928141666667,639,30256,0.12665867805480957,0.17678803205490112,0.0003,-42.86207580566406,12.586575508117676,96,47,30357
306.65,71.60945278999999,646,30564,0.12771201133728027,0.049251556396484375,0.0003,-44.0741081237793,4.013309955596924,100,47,30665
