train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,train/critic_loss,rollout/ep_len_mean,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/episodes,time/time_elapsed
699,800,26.087188720703125,-0.3238721489906311,67,0.21797624230384827,200.0,0.8130394816398621,-1565.5395497499999,0.0003,4,11
1499,1600,51.613380432128906,-0.5916154384613037,60,0.2861185371875763,200.0,0.6464635729789734,-1513.0667133749998,0.0003,8,26
2299,2400,70.11717224121094,-0.720232367515564,58,0.4204719066619873,200.0,0.5270195603370667,-1406.5121055,0.0003,12,40
3099,3200,81.91973876953125,-0.3623087406158447,57,0.568597674369812,200.0,0.4449787437915802,-1262.869679,0.0003,16,55
3899,4000,100.61983489990234,-0.5623591542243958,56,1.0340089797973633,200.0,0.38601812720298767,-1184.72802495,0.0003,20,70
4699,4800,99.74539947509766,-0.29859721660614014,56,2.048563003540039,200.0,0.33756113052368164,-1013.8360559583333,0.0003,24,85
5499,5600,87.2248764038086,-0.47954100370407104,56,1.204399585723877,200.0,0.28770291805267334,-891.9355783571428,0.0003,28,99
6299,6400,94.71380615234375,-0.474098265171051,55,2.5987606048583984,200.0,0.2442205399274826,-803.8102104375,0.0003,32,114
7099,7200,96.17984008789062,-0.38337987661361694,55,2.8911099433898926,200.0,0.21086014807224274,-731.84642675,0.0003,36,129
7899,8000,101.355224609375,0.1721005141735077,55,3.9139046669006348,200.0,0.192592054605484,-676.945936225,0.0003,40,144
8699,8800,76.92224884033203,-1.0525439977645874,55,1.9934182167053223,200.0,0.1744512915611267,-623.6098692727273,0.0003,44,158
9499,9600,79.44339752197266,0.234032541513443,55,3.7224411964416504,200.0,0.1570815145969391,-586.5744179166667,0.0003,48,173
10299,10400,69.44246673583984,-0.2619556486606598,55,5.909021377563477,200.0,0.13711367547512054,-558.7742907884615,0.0003,52,188
11099,11200,72.3247299194336,-0.28200283646583557,55,2.82068133354187,200.0,0.12440682202577591,-529.7156217321428,0.0003,56,202
11899,12000,67.48530578613281,-0.8100390434265137,55,2.916698455810547,200.0,0.11438225954771042,-505.12444428333333,0.0003,60,217
12699,12800,69.80900573730469,-0.4807603359222412,55,2.9246020317077637,200.0,0.1023828536272049,-482.94748810937494,0.0003,64,232
13499,13600,64.03369140625,-0.043233513832092285,55,2.203702449798584,200.0,0.09523429721593857,-465.60121285294116,0.0003,68,247
14299,14400,64.45726013183594,-0.27650728821754456,55,1.829530954360962,200.0,0.08760341256856918,-446.42856236111106,0.0003,72,261
15099,15200,54.681068420410156,-0.9085153937339783,55,1.394025444984436,200.0,0.07882355898618698,-426.0655738552631,0.0003,76,276
15899,16000,59.52865219116211,0.9160356521606445,54,2.4161198139190674,200.0,0.07455660402774811,-406.3324730999999,0.0003,80,291
16699,16800,43.509361267089844,-1.0395195484161377,54,2.866715908050537,200.0,0.06866525858640671,-394.0789063095238,0.0003,84,306
17499,17600,62.2579460144043,0.14581987261772156,54,2.147474765777588,200.0,0.06446156650781631,-381.65518652272726,0.0003,88,320
18299,18400,57.083831787109375,1.0829404592514038,54,1.8810949325561523,200.0,0.05919702351093292,-370.17727746739126,0.0003,92,335
19099,19200,40.67921447753906,-0.3220127522945404,54,1.8443288803100586,200.0,0.0572485476732254,-358.35518758333325,0.0003,96,350
19899,20000,42.554107666015625,0.08721086382865906,54,1.2027080059051514,200.0,0.05373922362923622,-348.6427557899999,0.0003,100,364
20699,20800,35.32805633544922,-0.8901681900024414,54,0.7703015804290771,200.0,0.05078668147325516,-293.01286235,0.0003,104,379
21499,21600,43.33222961425781,0.6516323089599609,54,1.9272102117538452,200.0,0.04607808217406273,-238.32303618000003,0.0003,108,394
22299,22400,37.75209045410156,0.34259700775146484,54,1.281318187713623,200.0,0.04263303428888321,-195.8693293,0.0003,112,409
23099,23200,37.18772888183594,0.021937847137451172,54,0.6897004842758179,200.0,0.040535442531108856,-168.58970630000005,0.0003,116,423
23899,24000,34.62295150756836,-0.027214035391807556,54,1.6930431127548218,200.0,0.03767889738082886,-139.60314065,0.0003,120,439
24699,24800,32.712806701660156,-0.8733221292495728,54,0.5989406704902649,200.0,0.03617018088698387,-140.43648857999997,0.0003,124,453
25499,25600,47.96308517456055,1.7384679317474365,54,1.8361105918884277,200.0,0.03837766498327255,-143.90341922,0.0003,128,468
26299,26400,31.395904541015625,-1.0800280570983887,54,1.7971453666687012,200.0,0.040853794664144516,-140.22021883,0.0003,132,483
27099,27200,32.28814697265625,-0.1600387990474701,54,1.6148239374160767,200.0,0.03841947391629219,-141.92373924,0.0003,136,497
27899,28000,32.71830368041992,-1.2908298969268799,54,0.4533126950263977,200.0,0.038617830723524094,-141.68627511,0.0003,140,512
28699,28800,43.21492004394531,0.7543175220489502,54,1.8609365224838257,200.0,0.0391991026699543,-145.24599342999997,0.0003,144,527
29499,29600,48.02513122558594,0.06799137592315674,54,1.261051058769226,200.0,0.03218183293938637,-145.26904275999996,0.0003,148,542
