time/fps,train/ent_coef,train/n_updates,train/actor_loss,train/learning_rate,time/time_elapsed,rollout/ep_len_mean,train/ent_coef_loss,time/episodes,train/critic_loss,time/total_timesteps,rollout/ep_rew_mean
51,0.32885485887527466,3737,-6.790295600891113,0.0003,75,959.5,-1.7722512483596802,4,0.0936845913529396,3838,-12.469396000000001
49,0.10369507223367691,7616,-7.822174072265625,0.0003,156,964.625,-3.2631163597106934,8,0.10990582406520844,7717,-18.100353875000003
48,0.03795173764228821,11151,-9.389265060424805,0.0003,230,937.6666666666666,-4.054158687591553,12,0.2870689928531647,11252,-8.639964000000004
48,0.025705566629767418,12689,-8.39739990234375,0.0003,262,799.375,-2.7202234268188477,16,0.8861405253410339,12790,15.3633936875
48,0.02133190631866455,13798,-9.184544563293457,0.0003,286,694.95,-0.18469758331775665,20,0.7657243609428406,13899,29.734536300000002
48,0.01953599601984024,14493,-9.365347862243652,0.0003,301,608.0833333333334,-2.263031482696533,24,0.4676704406738281,14594,39.87303075
48,0.020904667675495148,14940,-6.834305763244629,0.0003,311,537.1785714285714,2.3295159339904785,28,0.806355357170105,15041,47.44725964285714
48,0.02539544180035591,15550,-12.877625465393066,0.0003,324,489.09375,1.9226422309875488,32,1.0358092784881592,15651,52.91620571875
48,0.031083589419722557,16237,-12.242971420288086,0.0003,339,453.8333333333333,0.2287960946559906,36,0.5719578266143799,16338,57.06785963888889
48,0.037022627890110016,16930,-11.280390739440918,0.0003,354,425.775,0.7689952850341797,40,0.5187052488327026,17031,60.49995325
47,0.04191015288233757,17405,-16.909244537353516,0.0003,364,397.8636363636364,0.5693258047103882,44,0.3172612190246582,17506,63.41366904545453
47,0.04736318439245224,18094,-17.10724449157715,0.0003,379,379.0625,1.1543651819229126,48,0.6379251480102539,18195,65.55487481249999
47,0.05113110691308975,18517,-21.991252899169922,0.0003,388,358.03846153846155,1.5551704168319702,52,0.45423853397369385,18618,67.64034951923077
47,0.057444434612989426,19276,-16.558176040649414,0.0003,406,346.01785714285717,1.823290467262268,56,23.79612159729004,19377,69.16499041071428
47,0.0621974803507328,19866,-21.250028610229492,0.0003,418,332.78333333333336,0.8225924372673035,60,0.8944252133369446,19967,70.6776043
47,0.0657394751906395,20307,-23.304821014404297,0.0003,428,318.875,0.6867283582687378,64,0.5433114767074585,20408,72.014990890625
47,0.07146640121936798,20868,-16.044296264648438,0.0003,440,308.36764705882354,0.11228230595588684,68,12.108171463012695,20969,73.20605098529411
47,0.07888829708099365,21324,-21.954301834106445,0.0003,450,297.56944444444446,0.7057504057884216,72,0.39318931102752686,21425,74.28818890277779
47,0.09113816916942596,22040,-22.02039909362793,0.0003,466,291.32894736842104,0.6383901238441467,76,0.724959135055542,22141,75.18237369736843
47,0.108077272772789,23454,-25.383501052856445,0.0003,495,294.4375,-0.016054004430770874,80,1.1978118419647217,23555,74.1343218375
47,0.11565200239419937,24024,-29.521547317504883,0.0003,508,287.20238095238096,-0.2688775062561035,84,0.5584224462509155,24125,75.01855035714286
47,0.12671081721782684,24572,-29.569948196411133,0.0003,521,280.375,0.21112072467803955,88,0.5209785103797913,24673,75.83515000000001
47,0.13296210765838623,24962,-29.7934627532959,0.0003,529,272.42391304347825,-0.032620616257190704,92,0.4308638274669647,25063,76.62170740217393
47,0.1366977095603943,25328,-30.453659057617188,0.0003,537,264.8854166666667,0.19764095544815063,96,0.6587634086608887,25429,77.38549247916667
47,0.14071272313594818,25680,-33.50949478149414,0.0003,545,257.81,0.7275599241256714,100,0.6968151330947876,25781,78.0397284
47,0.14541809260845184,26069,-28.76087760925293,0.0003,553,223.32,1.086503028869629,104,0.29836058616638184,26170,82.28346699
47,0.15098537504673004,26386,-31.777191162109375,0.0003,560,187.7,-0.4161068797111511,108,0.570820152759552,26487,87.02191887000001
47,0.15644465386867523,26711,-32.17734146118164,0.0003,567,155.6,0.01808065176010132,112,0.7674990296363831,26812,90.38822639999998
47,0.16701047122478485,27257,-35.13056182861328,0.0003,580,145.68,0.09004880487918854,116,0.9495894312858582,27358,90.60572156999999
47,0.17309929430484772,27657,-32.745914459228516,0.0003,589,138.59,-0.5397994518280029,120,0.5090809464454651,27758,90.86505286999999
47,0.17189408838748932,28024,-39.83073425292969,0.0003,597,135.31,0.20926180481910706,124,0.8649583458900452,28125,91.00128831
47,0.17237788438796997,28338,-37.92300796508789,0.0003,604,133.98,-0.47823774814605713,128,0.5845783948898315,28439,91.06975468000002
47,0.18009687960147858,28787,-37.62124252319336,0.0003,613,132.37,0.3941762447357178,132,6.882070064544678,28888,91.14752197
47,0.18277382850646973,29340,-40.23783874511719,0.0003,625,131.03,-0.27593564987182617,136,1.3308298587799072,29441,91.25200137
47,0.1845102161169052,29647,-36.75091552734375,0.0003,632,127.17,-0.06932556629180908,140,1.6088895797729492,29748,91.38843205
46,0.17208410799503326,30507,-43.674034118652344,0.0003,651,131.02,0.04557983577251434,144,1.152851939201355,30608,91.21426044999998
46,0.16828474402427673,30802,-36.77708053588867,0.0003,658,127.08,-0.5258387923240662,148,0.6612805128097534,30903,91.44424029
46,0.1603451371192932,31248,-44.98497009277344,0.0003,668,127.31,0.4870876669883728,152,1.5008821487426758,31349,91.49298956000001
46,0.1616836041212082,31553,-39.093814849853516,0.0003,674,122.77,-0.4177866578102112,156,0.7434898614883423,31654,91.73083507999998
46,0.15681833028793335,31987,-44.69434356689453,0.0003,684,121.21,-0.08416974544525146,160,0.6319601535797119,32088,91.77744733999998
46,0.14605337381362915,32378,-43.365257263183594,0.0003,692,120.71,-0.20345905423164368,164,1.0631089210510254,32479,91.85543938999999
46,0.1359889805316925,33227,-45.3474006652832,0.0003,711,123.59,-0.36407166719436646,168,0.5932139158248901,33328,91.74994894000001
46,0.12500450015068054,33686,-47.783164978027344,0.0003,721,123.62,-0.2365265041589737,172,0.548297107219696,33787,91.78451854000001
46,0.11522506922483444,34143,-43.062644958496094,0.0003,731,121.03,-0.5142465233802795,176,0.6827773451805115,34244,91.88718769000003
46,0.11551644653081894,34602,-48.090694427490234,0.0003,741,111.48,-0.03303629904985428,180,0.7017214894294739,34703,93.44022494999999
46,0.11089398711919785,34924,-46.561641693115234,0.0003,748,109.0,-0.5682591199874878,184,5.180654525756836,35025,93.52043431999999
46,0.10648221522569656,35395,-42.006317138671875,0.0003,759,108.23,0.09200046956539154,188,0.4865366220474243,35496,93.54051211999999
46,0.1058414950966835,35693,-43.50777816772461,0.0003,766,107.31,0.024497218430042267,192,0.6107137203216553,35794,93.57295211
46,0.10957201570272446,36241,-44.8521842956543,0.0003,778,109.13,-0.3288439214229584,196,0.45299869775772095,36342,93.47259938
46,0.11427668482065201,36585,-43.93468475341797,0.0003,785,109.05,-0.12853991985321045,200,0.2769498825073242,36686,93.51539639999999
46,0.1147196814417839,36951,-47.94522476196289,0.0003,793,108.82,0.31530070304870605,204,0.47096800804138184,37052,93.543977
46,0.11770280450582504,37376,-49.999473571777344,0.0003,803,109.9,0.2377176284790039,208,0.4885517656803131,37477,93.50175451
46,0.1188918873667717,37752,-41.48823928833008,0.0003,811,110.41,0.4304348826408386,212,0.4711850583553314,37853,93.48746754000001
46,0.11675810813903809,38076,-41.99300765991211,0.0003,819,108.19,-0.7470511794090271,216,0.2677435874938965,38177,93.54256471
46,0.11450140923261642,39301,-41.870155334472656,0.0003,845,116.44,0.1488805115222931,220,0.4508831202983856,39402,92.01372579000001
46,0.11087043583393097,39667,-52.663700103759766,0.0003,853,116.43,-0.863999605178833,224,0.25156983733177185,39768,92.02612515000001
46,0.10898104310035706,39973,-50.268821716308594,0.0003,860,116.35,-0.04787769913673401,228,0.2993238866329193,40074,92.04355346999999
46,0.10625457763671875,40353,-55.20846939086914,0.0003,868,115.66,-0.5431786775588989,232,0.4162101745605469,40454,92.08634680000002
46,0.10459249466657639,40719,-44.4859733581543,0.0003,877,113.79,0.10476166009902954,236,0.42747509479522705,40820,92.14436319999999
46,0.10481706261634827,41089,-52.00485610961914,0.0003,885,114.42,-0.34021878242492676,240,0.29887741804122925,41190,92.10563729999998
46,0.10199916362762451,41401,-49.40782928466797,0.0003,892,108.94,0.6755163073539734,244,0.8152808547019958,41502,92.37807823000001
46,0.09808102250099182,41838,-57.00102996826172,0.0003,901,110.36,0.7547707557678223,248,0.6431070566177368,41939,92.31143868
46,0.09621992707252502,42221,-51.510860443115234,0.0003,910,109.73,0.9297611713409424,252,0.2236778736114502,42322,92.34047201
46,0.09562953561544418,42527,-52.39863204956055,0.0003,917,109.74,0.3770143687725067,256,0.2962213456630707,42628,92.33791164
46,0.09711727499961853,43144,-53.059959411621094,0.0003,930,111.57,-0.01218489557504654,260,0.2745200991630554,43245,92.26096513
46,0.09879964590072632,43425,-56.129337310791016,0.0003,937,110.47,0.32486599683761597,264,0.7124762535095215,43526,92.28721570999998
46,0.09808889776468277,43716,-54.12392044067383,0.0003,944,104.89,0.09421384334564209,268,0.28719282150268555,43817,92.50199674
46,0.09782331436872482,44067,-54.21397399902344,0.0003,952,103.81,-0.25208455324172974,272,0.24232888221740723,44168,92.52619524000002
46,0.09779556095600128,44552,-49.61279296875,0.0003,962,104.09,0.3602411150932312,276,0.2211712896823883,44653,92.51541611
46,0.10032307356595993,44869,-54.829803466796875,0.0003,969,102.67,0.358304500579834,280,0.30550897121429443,44970,92.60528548
46,0.0990532636642456,45174,-55.13072204589844,0.0003,976,102.5,-0.31994789838790894,284,0.29872775077819824,45275,92.60871356999998
46,0.09859026968479156,45474,-52.15265655517578,0.0003,983,100.79,0.14036661386489868,288,0.31512320041656494,45575,92.66448187
46,0.0966269001364708,45779,-55.410003662109375,0.0003,990,100.86,0.6420270204544067,292,0.3842301368713379,45880,92.6685557
46,0.09492335468530655,46075,-56.46632766723633,0.0003,997,98.34,-0.6588191986083984,296,0.2420700192451477,46176,92.75628309
46,0.09371071308851242,46364,-55.4307861328125,0.0003,1004,97.79,0.183551624417305,300,0.694606602191925,46465,92.75549811
46,0.0919228345155716,46659,-55.327491760253906,0.0003,1010,97.08,-0.6887472867965698,304,0.44139569997787476,46760,92.7667943
46,0.09049133956432343,47485,-56.144126892089844,0.0003,1028,101.09,0.42951974272727966,308,0.20084697008132935,47586,92.61535830000001
46,0.08947353810071945,47773,-54.83618927001953,0.0003,1035,100.21,-0.29495683312416077,312,0.23399515450000763,47874,92.64242956000002
46,0.08941883593797684,48075,-57.10057830810547,0.0003,1042,99.99,0.058917611837387085,316,0.21011391282081604,48176,92.69409161000002
46,0.08793502300977707,48386,-54.77157974243164,0.0003,1049,90.85,-0.7470582127571106,320,0.29523324966430664,48487,94.27670766
46,0.08728308230638504,48679,-57.66546630859375,0.0003,1056,90.12,0.4035564363002777,324,0.3952885568141937,48780,94.30629818999999
46,0.08445562422275543,49067,-59.541194915771484,0.0003,1065,90.94,-0.9364716410636902,328,0.2072822004556656,49168,94.28748793999998
46,0.08334356546401978,49355,-54.48291015625,0.0003,1071,90.02,0.5885916352272034,332,0.17039534449577332,49456,94.31108408
46,0.08226646482944489,49814,-56.52228927612305,0.0003,1081,90.95,-0.4910893142223358,336,0.16480880975723267,49915,94.27611064000001
46,0.07986680418252945,50186,-55.014404296875,0.0003,1090,90.97,-0.08955976366996765,340,0.10222351551055908,50287,94.29389661
46,0.078641876578331,50553,-56.98600769042969,0.0003,1098,91.52,0.30773112177848816,344,0.16819217801094055,50654,94.26146929000001
46,0.07581842690706253,51039,-54.20892333984375,0.0003,1108,92.01,1.307382583618164,348,0.14926576614379883,51140,94.29835217
46,0.07506734877824783,51408,-51.37633514404297,0.0003,1118,91.87,0.40392494201660156,352,0.26024287939071655,51509,94.28272809
46,0.07261340320110321,52341,-53.15924835205078,0.0003,1138,98.14,0.1109146997332573,356,0.17439454793930054,52442,94.00613243999999
46,0.0730331689119339,52717,-57.62111282348633,0.0003,1147,95.73,0.05835659056901932,360,0.28839585185050964,52818,94.12471386000001
46,0.0730806514620781,53268,-59.14611053466797,0.0003,1159,98.43,-0.46755921840667725,364,0.12644389271736145,53369,94.06464039999999
46,0.0721263438463211,53551,-59.473533630371094,0.0003,1165,98.35,-0.49332255125045776,368,0.12027494609355927,53652,94.06138704000001
46,0.0718880370259285,53866,-57.767112731933594,0.0003,1173,97.99,-0.6791134476661682,372,0.14998331665992737,53967,94.09489705
45,0.07103066891431808,54168,-55.33779525756836,0.0003,1180,96.16,-1.3227545022964478,376,0.1783743053674698,54269,94.15711453999998
45,0.06979341059923172,54478,-60.91389846801758,0.0003,1188,96.09,0.7896743416786194,380,0.17513567209243774,54579,94.14548572999998
45,0.0698276087641716,54768,-57.484405517578125,0.0003,1194,95.94,0.17719434201717377,384,0.11110398918390274,54869,94.1472337
45,0.06928939372301102,55077,-55.81996536254883,0.0003,1201,96.03,-0.5385258197784424,388,0.12094679474830627,55178,94.15969199
45,0.0700058564543724,55358,-57.66682434082031,0.0003,1207,95.79,0.050369784235954285,392,0.12592975795269012,55459,94.15973083000003
45,0.0709402933716774,56588,-59.120277404785156,0.0003,1234,105.13,-0.937513530254364,396,0.2505432367324829,56689,92.50786921999999
45,0.0703464075922966,56950,-59.75457763671875,0.0003,1244,105.86,0.03004588559269905,400,0.12323395162820816,57051,92.48775971
45,0.07001310586929321,57244,-54.668983459472656,0.0003,1250,105.85,0.23108930885791779,404,0.191621333360672,57345,92.49091714999999
45,0.06955874711275101,57543,-53.35370635986328,0.0003,1257,100.58,-0.358187735080719,408,0.15018105506896973,57644,92.70207287000001
45,0.06746417284011841,57834,-58.63606643676758,0.0003,1264,100.61,0.7564643025398254,412,0.12233457714319229,57935,92.71640953
45,0.06912095099687576,58141,-59.43539047241211,0.0003,1271,100.66,-0.36249294877052307,416,0.10945823788642883,58242,92.70298908000001
45,0.06845545768737793,58456,-61.11534118652344,0.0003,1278,100.7,0.5107083320617676,420,0.1806553155183792,58557,92.71092197999998
45,0.06801547855138779,58774,-55.86329650878906,0.0003,1285,100.95,-0.07306727766990662,424,0.2907729148864746,58875,92.72266543000002
45,0.06782285869121552,59991,-58.63675308227539,0.0003,1313,109.24,0.7453218102455139,428,0.18009346723556519,60092,91.25087507
45,0.06780362129211426,60429,-60.51570129394531,0.0003,1323,110.74,0.047044385224580765,432,0.21717499196529388,60530,91.20018285999998
