train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,train/critic_loss,rollout/ep_len_mean,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/episodes,time/time_elapsed
699,800,18.5827693939209,-0.34345418214797974,67,0.3240288197994232,200.0,0.8119782209396362,-1244.70284425,0.0003,4,11
1499,1600,42.82291793823242,-0.5043081045150757,60,0.580071210861206,200.0,0.6491633057594299,-1349.942869125,0.0003,8,26
2299,2400,62.51778030395508,-0.6155081391334534,58,0.4907384216785431,200.0,0.5327793955802917,-1283.9179915000002,0.0003,12,40
3099,3200,82.1499252319336,-0.5489022135734558,57,0.40405958890914917,200.0,0.4521785378456116,-1149.9177685625,0.0003,16,55
3899,4000,80.34506225585938,-0.28295400738716125,57,1.1235215663909912,200.0,0.3906486928462982,-1005.2296953000001,0.0003,20,69
4699,4800,85.07018280029297,-0.5071646571159363,56,1.393196940422058,200.0,0.3378477990627289,-863.8808666666667,0.0003,24,84
5499,5600,97.44529724121094,-0.4624149203300476,56,1.2899633646011353,200.0,0.2900913655757904,-767.2316298214288,0.0003,28,98
6299,6400,73.24632263183594,-0.3677118718624115,56,2.9302430152893066,200.0,0.24963638186454773,-688.1141839375,0.0003,32,112
7099,7200,68.56077575683594,-0.41643980145454407,56,2.5818793773651123,200.0,0.21545778214931488,-631.5336950833333,0.0003,36,127
7899,8000,59.540523529052734,-0.7324502468109131,56,2.2704782485961914,200.0,0.18738314509391785,-580.6216867,0.0003,40,141
8699,8800,64.83032989501953,-0.5739536285400391,56,4.485787391662598,200.0,0.16065457463264465,-533.426539568182,0.0003,44,155
9499,9600,58.82603454589844,-0.5065815448760986,56,2.8794031143188477,200.0,0.139424666762352,-499.26517562500004,0.0003,48,169
10299,10400,59.445255279541016,-0.10540961474180222,56,2.7889740467071533,200.0,0.12422990798950195,-473.1503287115386,0.0003,52,184
11099,11200,60.343204498291016,-0.9446779489517212,56,0.8948962688446045,200.0,0.10875200480222702,-448.19380439285715,0.0003,56,198
11899,12000,42.64015197753906,-0.11064989119768143,56,1.6208109855651855,200.0,0.0985972061753273,-430.40595001666674,0.0003,60,212
12699,12800,44.21665954589844,-1.0933934450149536,56,0.7661516070365906,200.0,0.08810023963451385,-414.828371609375,0.0003,64,226
13499,13600,49.92597961425781,-0.5490337610244751,56,1.528685450553894,200.0,0.07756637036800385,-404.0922921470588,0.0003,68,241
14299,14400,40.6043815612793,-1.408547282218933,56,0.92992103099823,200.0,0.0696687325835228,-388.27885200000003,0.0003,72,255
15099,15200,58.19710922241211,-0.2612287104129791,56,1.0320360660552979,200.0,0.06342805922031403,-375.6940669605263,0.0003,76,270
15899,16000,47.466529846191406,1.501889944076538,56,1.686789870262146,200.0,0.059775613248348236,-367.00551541249996,0.0003,80,284
16699,16800,54.620018005371094,0.7254538536071777,56,1.1509199142456055,200.0,0.05719202756881714,-353.8981394642857,0.0003,84,299
17499,17600,29.35331916809082,-1.119615077972412,56,0.6429518461227417,200.0,0.05320044979453087,-344.65380877272725,0.0003,88,313
18299,18400,35.80549621582031,0.16635823249816895,56,2.3653693199157715,200.0,0.04926642030477524,-333.5620537826087,0.0003,92,327
19099,19200,35.48192596435547,-0.23602469265460968,56,0.8846769332885742,200.0,0.047489576041698456,-324.68888132291664,0.0003,96,341
19899,20000,47.37315368652344,1.792550802230835,56,3.4404420852661133,200.0,0.046509139239788055,-318.89232172,0.0003,100,356
20699,20800,24.595094680786133,-1.7282007932662964,56,0.6813238859176636,200.0,0.044399693608284,-276.16833135999997,0.0003,104,370
21499,21600,45.091522216796875,0.08800065517425537,56,0.7260332107543945,200.0,0.04235177859663963,-222.78222722,0.0003,108,384
22299,22400,39.53535079956055,0.626955509185791,56,2.016948699951172,200.0,0.03956548869609833,-182.7100821,0.0003,112,398
23099,23200,33.30514907836914,0.45673805475234985,56,0.8592470288276672,200.0,0.03686683252453804,-158.63998239000003,0.0003,116,413
23899,24000,34.80561828613281,-0.192496657371521,56,1.0308868885040283,200.0,0.03715723380446434,-146.20155476,0.0003,120,427
24699,24800,25.156213760375977,-1.0481407642364502,56,0.7804651260375977,200.0,0.03586503490805626,-144.73723166999997,0.0003,124,441
25499,25600,35.984439849853516,0.005011312663555145,56,0.7028800249099731,200.0,0.03417788818478584,-139.66589369,0.0003,128,456
26299,26400,21.605350494384766,-2.4456610679626465,56,0.37958818674087524,200.0,0.031123751774430275,-138.85995031,0.0003,132,470
27099,27200,18.250320434570312,-2.427487850189209,56,0.7580505013465881,200.0,0.028074968606233597,-138.67199628,0.0003,136,484
27899,28000,32.14889907836914,-1.32002854347229,56,0.8212878108024597,200.0,0.024853337556123734,-139.78456106,0.0003,140,498
28699,28800,34.13483810424805,-0.12603974342346191,56,0.9697211980819702,200.0,0.02405110001564026,-143.29862291999999,0.0003,144,512
29499,29600,27.5632266998291,0.2521141767501831,56,0.6438108086585999,200.0,0.023799266666173935,-145.46966425,0.0003,148,526
