time/fps,train/ent_coef,train/n_updates,train/actor_loss,train/learning_rate,time/time_elapsed,rollout/ep_len_mean,train/ent_coef_loss,time/episodes,train/critic_loss,time/total_timesteps,rollout/ep_rew_mean
45,0.35613489151000977,3447,-6.243065357208252,0.0003,77,887.0,-1.7357075214385986,4,0.004292686004191637,3548,-18.17629875
43,0.11411569267511368,7295,-6.987917900085449,0.0003,170,924.5,-3.333179473876953,8,0.09112563729286194,7396,-17.0516705
42,0.037399016320705414,11249,-8.114303588867188,0.0003,265,945.8333333333334,-2.719505548477173,12,17.084211349487305,11350,-18.078724249999997
42,0.014083007350564003,15020,-4.371884346008301,0.0003,355,945.0625,-2.181997299194336,16,0.14130955934524536,15121,-18.217091250000003
42,0.012663536705076694,19016,-5.43896484375,0.0003,453,955.85,-0.5315032005310059,20,0.24559766054153442,19117,-22.26631335
42,0.010684584267437458,21936,-4.124999046325684,0.0003,523,918.2083333333334,-0.3661934435367584,24,0.179135262966156,22037,-8.259295750000001
42,0.013018746860325336,23838,-2.433053731918335,0.0003,569,854.9642857142857,0.5083935260772705,28,0.07204876840114594,23939,3.7980016428571415
41,0.015647180378437042,24667,-3.2895307540893555,0.0003,590,774.0,1.3980436325073242,32,0.3475351929664612,24768,14.594315718749996
41,0.017629127949476242,25524,-4.925261497497559,0.0003,610,711.8055555555555,0.02546548843383789,36,0.4084692597389221,25625,23.174412833333335
41,0.01671815663576126,27082,-5.842267036437988,0.0003,649,679.575,2.9063334465026855,40,0.4268231987953186,27183,25.816542674999994
41,0.023661155253648758,27934,-8.211431503295898,0.0003,670,637.1590909090909,-0.06394123286008835,44,2.531765937805176,28035,31.716198022727273
41,0.036667075008153915,29621,-12.703474998474121,0.0003,711,619.2083333333334,2.2006406784057617,48,0.4405815005302429,29722,32.72937054166667
41,0.0418223962187767,30184,-10.14162826538086,0.0003,725,582.4038461538462,0.5819376111030579,52,0.7470443248748779,30285,37.28739819230769
41,0.0481666699051857,30856,-16.045652389526367,0.0003,743,552.8035714285714,1.4781309366226196,56,5.1648406982421875,30957,41.238743785714284
41,0.04942910000681877,31411,-16.3543758392334,0.0003,756,525.2,0.19101682305335999,60,0.5414278507232666,31512,44.47515721666666
41,0.04195457324385643,32145,-22.697246551513672,0.0003,775,503.84375,-0.159470334649086,64,1.5381817817687988,32246,47.51066110937499
41,0.036053236573934555,32724,-19.672992706298828,0.0003,790,482.72058823529414,-1.9416091442108154,68,0.396054744720459,32825,50.273951235294106
41,0.03310830518603325,33292,-30.110074996948242,0.0003,807,463.7916666666667,0.7292956113815308,72,13.337955474853516,33393,52.65964563888889
41,0.032187532633543015,33676,-20.065990447998047,0.0003,816,444.4342105263158,-0.26381707191467285,76,0.537102997303009,33777,54.84565953947369
41,0.03265201300382614,33959,-25.445632934570312,0.0003,823,425.75,0.9009831547737122,80,0.764531672000885,34060,56.84966655000001
