rollout/ep_len_mean,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/ent_coef_loss,train/actor_loss,time/time_elapsed,train/critic_loss,train/ent_coef,train/learning_rate,time/episodes
50.0,99,-41.28516225,200,86,-0.09942973405122757,-1.559169054031372,2,0.24290522933006287,0.9708271026611328,0.0003,4
50.0,299,-43.57619625,400,60,-0.30311450362205505,-1.841513752937317,6,0.28069785237312317,0.914167582988739,0.0003,8
50.0,499,-43.54187983333333,600,55,-0.4945889115333557,-1.9524424076080322,10,0.17680463194847107,0.8608961701393127,0.0003,12
50.0,699,-43.528531625,800,51,-0.7005440592765808,-2.0755670070648193,15,0.11162862181663513,0.8106850385665894,0.0003,16
50.0,899,-42.656962500000006,1000,49,-0.8915009498596191,-2.286609649658203,20,0.14523078501224518,0.7636129260063171,0.0003,20
50.0,1099,-41.510235333333334,1200,49,-1.045657753944397,-2.2090375423431396,24,0.06888622045516968,0.7195644974708557,0.0003,24
50.0,1299,-40.495104821428576,1400,48,-1.2096750736236572,-2.2236995697021484,28,0.11498798429965973,0.6784210205078125,0.0003,28
50.0,1499,-39.83769459375,1600,47,-1.4480853080749512,-2.1438615322113037,33,0.06172666698694229,0.639851450920105,0.0003,32
50.0,1699,-39.09532611111111,1800,47,-1.6059595346450806,-2.0016086101531982,37,0.06324231624603271,0.6036142110824585,0.0003,36
50.0,1899,-37.97051875,2000,46,-1.759695291519165,-1.9692717790603638,43,0.05087494105100632,0.5694540143013,0.0003,40
50.0,2099,-37.52721447727272,2200,45,-1.8380922079086304,-1.8700056076049805,48,0.03649146482348442,0.5373857617378235,0.0003,44
50.0,2299,-36.929056708333334,2400,45,-2.0845813751220703,-1.923515796661377,52,0.030031895264983177,0.5071138739585876,0.0003,48
50.0,2499,-36.18001619230769,2600,45,-2.1630465984344482,-1.6603069305419922,56,0.03422187268733978,0.47866982221603394,0.0003,52
50.0,2699,-35.31453401785714,2800,45,-2.209233522415161,-1.5555983781814575,61,0.034343421459198,0.45193833112716675,0.0003,56
