rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/ent_coef,train/ent_coef_loss,train/learning_rate,train/actor_loss,train/critic_loss,time/episodes,time/fps,time/total_timesteps
887.5,-14.433190999999999,74,3449,0.3583560287952423,-1.6490488052368164,0.0003,-7.055905342102051,0.03967573866248131,4,47,3550
914.375,-17.5690015,155,7214,0.1176174134016037,-2.717371940612793,0.0003,-9.959136962890625,0.06404708325862885,8,47,7315
854.1666666666666,2.619608249999999,220,10149,0.052222784608602524,-3.0825653076171875,0.0003,-9.944445610046387,0.6677682399749756,12,46,10250
723.9375,22.0955628125,249,11482,0.038035064935684204,-2.468158721923828,0.0003,-8.978583335876465,0.25594085454940796,16,46,11583
619.55,36.654132600000004,268,12290,0.032487716525793076,-1.8023515939712524,0.0003,-9.824167251586914,0.2905123829841614,20,46,12391
550.4166666666666,45.694495749999994,285,13109,0.027793411165475845,-0.20517165958881378,0.0003,-12.651681900024414,6.763707160949707,24,46,13210
500.2142857142857,52.27127042857143,304,13905,0.025325387716293335,0.5929369330406189,0.0003,-10.747142791748047,0.3140133321285248,28,46,14006
456.46875,57.2611085,317,14506,0.028467467054724693,0.051285743713378906,0.0003,-12.69219970703125,0.5353491306304932,32,45,14607
440.1666666666667,60.362100305555565,344,15745,0.03830309212207794,1.9525041580200195,0.0003,-18.88616180419922,0.45234352350234985,36,45,15846
409.2,63.518116375,356,16267,0.043880537152290344,0.5419990420341492,0.0003,-17.12306022644043,0.42975080013275146,40,45,16368
386.4318181818182,66.12826725,371,16902,0.052389178425073624,0.640882134437561,0.0003,-21.515180587768555,1.3068037033081055,44,45,17003
362.5416666666667,68.4205145,380,17301,0.056984081864356995,0.9937671422958374,0.0003,-21.437461853027344,0.5105498433113098,48,45,17402
344.38461538461536,70.37854821153846,391,17807,0.06280338764190674,-0.1189238652586937,0.0003,-22.66799545288086,0.5573372840881348,52,45,17908
327.44642857142856,71.99582225,400,18236,0.06749488413333893,-0.12147116661071777,0.0003,-27.46729278564453,0.5751023888587952,56,45,18337
312.53333333333336,73.39494445,409,18651,0.0730043426156044,0.774338960647583,0.0003,-22.950307846069336,0.5287519693374634,60,45,18752
302.421875,74.614128265625,422,19254,0.08242566138505936,1.2228267192840576,0.0003,-23.510244369506836,0.5599028468132019,64,45,19355
290.6617647058824,75.74623252941176,432,19664,0.09038350731134415,0.5185062289237976,0.0003,-24.682262420654297,6.448460578918457,68,45,19765
279.2638888888889,76.77116243055555,440,20006,0.09822311252355576,0.34616872668266296,0.0003,-26.763320922851562,0.6999033689498901,72,45,20107
269.25,77.66872752631579,448,20362,0.1071627289056778,0.4855928421020508,0.0003,-29.215744018554688,0.6403206586837769,76,45,20463
261.425,78.432615175,458,20813,0.11721905320882797,1.066983699798584,0.0003,-34.125003814697266,0.3589516878128052,80,45,20914
252.78571428571428,79.2388875357143,465,21133,0.1247301921248436,-0.1451568752527237,0.0003,-31.298782348632812,0.8159968852996826,84,45,21234
244.63636363636363,79.92586853409091,471,21427,0.12968666851520538,1.0715082883834839,0.0003,-36.708553314208984,0.6394261121749878,88,45,21528
238.43478260869566,80.53471566304349,480,21835,0.13823114335536957,0.38456618785858154,0.0003,-37.714229583740234,0.2301221787929535,92,45,21936
233.27083333333334,81.0525918125,492,22293,0.14983344078063965,0.5954621434211731,0.0003,-31.63330078125,0.43989837169647217,96,45,22394
228.21,81.59675278,501,22720,0.15912872552871704,0.7432107925415039,0.0003,-40.223045349121094,0.9817588329315186,100,45,22821
202.12,85.60847976999999,522,23661,0.17273083329200745,-0.06832331418991089,0.0003,-41.58597183227539,0.42020049691200256,104,45,23762
167.75,90.23399804000002,529,23989,0.17267002165317535,-0.1717185378074646,0.0003,-41.48612594604492,0.8194498419761658,108,45,24090
142.35,92.26104058000001,537,24384,0.17104336619377136,0.08884169906377792,0.0003,-44.840396881103516,0.6315551996231079,112,45,24485
132.16,92.82365184,545,24698,0.17363905906677246,-0.11427676677703857,0.0003,-40.4778938293457,0.443612664937973,116,45,24799
128.88,92.75617679000001,556,25178,0.16905824840068817,-0.5335290431976318,0.0003,-41.46449661254883,0.4220963418483734,120,45,25279
123.94,92.90972274999999,563,25503,0.16426968574523926,-0.37354138493537903,0.0003,-37.06291580200195,0.47403401136398315,124,45,25604
118.97,93.02773142000002,569,25802,0.15895013511180878,0.1587333381175995,0.0003,-42.360008239746094,0.6080038547515869,128,45,25903
116.06,93.09916909000002,576,26112,0.15354923903942108,0.414002388715744,0.0003,-44.38899612426758,0.37420570850372314,132,45,26213
106.86,93.50074249,583,26431,0.15103356540203094,0.49721285700798035,0.0003,-41.209068298339844,0.6011687517166138,136,45,26532
104.93,93.60269406999998,590,26760,0.14634785056114197,-0.1284647285938263,0.0003,-49.70365524291992,0.3511011004447937,140,45,26861
101.82,93.71341045999998,597,27084,0.13895274698734283,-0.11061537265777588,0.0003,-46.94341278076172,1.001530408859253,144,45,27185
101.96,93.75643045999999,607,27497,0.13114143908023834,0.5928941965103149,0.0003,-47.7981071472168,0.4500342011451721,148,45,27598
99.89,93.78192364,614,27796,0.1307155340909958,-0.4924790561199188,0.0003,-45.09326171875,0.4834967255592346,152,45,27897
99.35,93.80848477999999,622,28171,0.1206456869840622,-1.2248632907867432,0.0003,-47.59260177612305,0.7016345858573914,156,45,28272
98.83,93.83638113,630,28534,0.11195693910121918,0.15395121276378632,0.0003,-51.742828369140625,0.33358335494995117,160,45,28635
95.86,93.89766755999999,637,28840,0.10695391148328781,-0.38199666142463684,0.0003,-44.77538299560547,0.23197129368782043,164,45,28941
96.05,93.89215911000001,647,29269,0.09541711211204529,-0.01662839949131012,0.0003,-49.772132873535156,0.2775461971759796,168,45,29370
97.89,93.87129370999999,658,29795,0.08400678634643555,-0.556183397769928,0.0003,-46.82096481323242,0.4169607162475586,172,45,29896
104.0,93.62228281000003,680,30762,0.0753331333398819,0.7854161858558655,0.0003,-50.163448333740234,0.39203599095344543,176,45,30863
109.16,93.35726455000002,701,31729,0.07437662780284882,-0.4474867582321167,0.0003,-51.16141128540039,0.36407679319381714,180,45,31830
110.92,93.26466096999998,713,32225,0.0727093368768692,0.9567589163780212,0.0003,-52.043643951416016,0.29459691047668457,184,45,32326
117.41,93.07552992000001,735,33168,0.07783658057451248,0.7676573991775513,0.0003,-48.35252380371094,0.3297024667263031,188,45,33269
116.37,93.10228663999999,742,33472,0.08158858865499496,0.8888751268386841,0.0003,-55.495201110839844,0.22792008519172668,192,45,33573
114.86,93.18715977,749,33779,0.0876886248588562,-0.200853168964386,0.0003,-48.692138671875,0.3015194535255432,196,45,33880
114.41,93.18995572000001,757,34161,0.09034167230129242,-0.39852428436279297,0.0003,-48.9559440612793,0.19223351776599884,200,45,34262
108.14,93.52674852000001,764,34475,0.09332801401615143,0.24808885157108307,0.0003,-52.959983825683594,0.2996954023838043,204,45,34576
109.42,93.46096297,774,34931,0.09541784226894379,0.7716902494430542,0.0003,-53.03912353515625,0.3231825828552246,208,45,35032
