rollout/ep_len_mean,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/ent_coef_loss,train/actor_loss,time/time_elapsed,train/critic_loss,train/ent_coef,train/learning_rate,time/episodes
50.0,99,-41.25278575,200,93,-0.09863258898258209,-1.7624263763427734,2,0.3210713863372803,0.9708782434463501,0.0003,4
50.0,299,-44.319964125,400,66,-0.3058033585548401,-1.840439796447754,6,0.21702831983566284,0.9141438007354736,0.0003,8
50.0,499,-43.92380183333333,600,60,-0.5018852949142456,-1.9244139194488525,9,0.21200193464756012,0.8607945442199707,0.0003,12
50.0,699,-43.9519700625,800,57,-0.6994439363479614,-2.082451581954956,13,0.15454158186912537,0.8105179071426392,0.0003,16
50.0,899,-43.426198600000006,1000,56,-0.8896239399909973,-2.1173415184020996,17,0.09287101030349731,0.7633733749389648,0.0003,20
50.0,1099,-41.49573770833333,1200,55,-1.0638651847839355,-2.225090503692627,21,0.14509116113185883,0.7193471193313599,0.0003,24
50.0,1299,-40.668112928571425,1400,54,-1.2406551837921143,-2.235818386077881,25,0.06926063448190689,0.678291916847229,0.0003,28
50.0,1499,-39.7322785625,1600,53,-1.423499584197998,-2.2163712978363037,29,0.10540783405303955,0.6397557854652405,0.0003,32
50.0,1699,-38.90185372222222,1800,52,-1.6169159412384033,-2.226747512817383,34,0.05017971619963646,0.6035115718841553,0.0003,36
50.0,1899,-37.9932891,2000,52,-1.786240816116333,-2.086202383041382,37,0.04854632169008255,0.569391131401062,0.0003,40
50.0,2099,-37.60427593181818,2200,52,-1.981606364250183,-2.003767251968384,42,0.050887271761894226,0.5372194051742554,0.0003,44
50.0,2299,-36.981361791666664,2400,52,-2.0990142822265625,-1.9293431043624878,46,0.030462581664323807,0.5069788098335266,0.0003,48
50.0,2499,-36.4015675576923,2600,51,-2.155360460281372,-1.6514883041381836,50,0.02619083598256111,0.4784823954105377,0.0003,52
50.0,2699,-35.585427821428574,2800,51,-2.377091884613037,-1.570469617843628,54,0.03886703774333,0.4517419934272766,0.0003,56
