rollout/ep_len_mean,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/ent_coef_loss,train/actor_loss,time/time_elapsed,train/critic_loss,train/ent_coef,train/learning_rate,time/episodes
50.0,99,-42.506460249999996,200,119,-0.09799041599035263,-1.804008960723877,1,0.17263326048851013,0.9710033535957336,0.0003,4
50.0,299,-42.146584,400,81,-0.3013531565666199,-2.1949429512023926,4,0.21303509175777435,0.9144641160964966,0.0003,8
50.0,499,-42.42105183333333,600,71,-0.5031960010528564,-2.5897023677825928,8,0.18265652656555176,0.8612306714057922,0.0003,12
50.0,699,-42.3762004375,800,68,-0.7040759325027466,-2.6886842250823975,11,0.13257215917110443,0.811083972454071,0.0003,16
50.0,899,-42.19096739999999,1000,66,-0.9206351041793823,-2.6521835327148438,14,0.08107858896255493,0.7640532851219177,0.0003,20
50.0,1099,-41.05254020833334,1200,65,-1.0648648738861084,-2.6891608238220215,18,0.06969262659549713,0.7199789881706238,0.0003,24
50.0,1299,-40.53181575000001,1400,64,-1.2546234130859375,-2.800766706466675,21,0.11369255185127258,0.6788352131843567,0.0003,28
50.0,1499,-39.406025875,1600,64,-1.4322001934051514,-2.755232572555542,24,0.07795790582895279,0.6402367949485779,0.0003,32
50.0,1699,-38.66885116666666,1800,63,-1.6202446222305298,-2.7952353954315186,28,0.050202496349811554,0.6038719415664673,0.0003,36
50.0,1899,-37.898676175000006,2000,63,-1.759813666343689,-2.6351561546325684,31,0.03382374718785286,0.5697108507156372,0.0003,40
50.0,2099,-36.789442,2200,62,-1.9753077030181885,-2.562056303024292,35,0.05305645987391472,0.5375702977180481,0.0003,44
50.0,2299,-36.29680572916667,2400,62,-2.0023887157440186,-2.5723414421081543,38,0.0670321062207222,0.5072859525680542,0.0003,48
50.0,2499,-35.80149965384616,2600,62,-2.190138339996338,-2.320371150970459,41,0.05753936618566513,0.4787895977497101,0.0003,52
50.0,2699,-35.153990892857145,2800,62,-2.422287940979004,-2.1220099925994873,45,0.04555939882993698,0.45199716091156006,0.0003,56
50.0,2899,-34.44045306666666,3000,61,-2.568955898284912,-1.9843685626983643,48,0.02299242839217186,0.4268151819705963,0.0003,60
50.0,3099,-33.752621140625,3200,61,-2.5286927223205566,-1.7409125566482544,51,0.032655972987413406,0.4031641483306885,0.0003,64
50.0,3299,-33.08526897058823,3400,61,-2.675016403198242,-1.5979522466659546,55,0.03542393445968628,0.3808145821094513,0.0003,68
50.0,3499,-32.602109000000006,3600,61,-2.850135326385498,-1.272363305091858,58,0.024943925440311432,0.35981178283691406,0.0003,72
50.0,3699,-32.10941063157895,3800,61,-3.050605535507202,-0.9432451128959656,62,0.03316381573677063,0.3400852680206299,0.0003,76
50.0,3899,-31.748016150000005,4000,61,-3.2468066215515137,-0.7302700281143188,65,0.01773390732705593,0.32149386405944824,0.0003,80
50.0,4099,-31.26265648809524,4200,60,-3.17423415184021,-0.588111400604248,68,0.018496200442314148,0.3039889335632324,0.0003,84
50.0,4299,-30.757728352272736,4400,60,-3.4168601036071777,-0.38409462571144104,72,0.018184814602136612,0.2874124050140381,0.0003,88
50.0,4499,-30.24128417391305,4600,60,-3.369279623031616,-0.12001809477806091,75,0.010784180834889412,0.27184993028640747,0.0003,92
50.0,4699,-29.897600437500003,4800,60,-3.387115240097046,0.1202477365732193,78,0.010275471955537796,0.2571810483932495,0.0003,96
50.0,4899,-29.463544310000003,5000,60,-3.3534774780273438,0.4417044520378113,82,0.014902777969837189,0.24336273968219757,0.0003,100
50.0,5099,-28.521088099999997,5200,60,-3.6838557720184326,0.9067793488502502,85,0.010688960552215576,0.23037245869636536,0.0003,104
50.0,5299,-27.822050289999996,5400,60,-3.5373337268829346,0.9819622039794922,88,0.013117499649524689,0.21803656220436096,0.0003,108
50.0,5499,-26.978273550000004,5600,60,-3.9010283946990967,1.4509010314941406,92,0.012448679655790329,0.20639285445213318,0.0003,112
50.0,5699,-25.861158400000004,5800,60,-3.4944539070129395,1.6097593307495117,95,0.013528900220990181,0.19543936848640442,0.0003,116
50.0,5899,-24.912712210000006,6000,60,-3.9087026119232178,1.7673839330673218,99,0.015610924921929836,0.18511950969696045,0.0003,120
50.0,6099,-24.18248771,6200,60,-3.7537307739257812,2.0385072231292725,102,0.014912182465195656,0.17541199922561646,0.0003,124
50.0,6299,-23.46805741,6400,60,-3.7571640014648438,2.7083518505096436,105,0.022653456777334213,0.1662239283323288,0.0003,128
50.0,6499,-22.817282090000003,6600,60,-4.525751113891602,2.921257257461548,109,0.016482941806316376,0.15747854113578796,0.0003,132
50.0,6699,-22.072196040000005,6800,60,-3.689497947692871,2.7908291816711426,112,0.012971948832273483,0.14925093948841095,0.0003,136
50.0,6899,-21.47297282,7000,60,-3.6822736263275146,3.3167219161987305,115,0.016932979226112366,0.14148849248886108,0.0003,140
50.0,7099,-21.01602081,7200,60,-3.9315547943115234,3.3166065216064453,119,0.015395956113934517,0.1341629922389984,0.0003,144
50.0,7299,-20.435706230000005,7400,60,-3.796651601791382,3.5218679904937744,122,0.019812889397144318,0.127203106880188,0.0003,148
50.0,7499,-19.850452609999998,7600,60,-4.257471561431885,3.8490185737609863,125,0.015875501558184624,0.12062911689281464,0.0003,152
50.0,7699,-19.46562255,7800,60,-3.4885406494140625,4.107122898101807,129,0.015054355375468731,0.11442668735980988,0.0003,156
50.0,7899,-19.026894990000002,8000,60,-3.451146364212036,4.5898542404174805,132,0.015497736632823944,0.10856986045837402,0.0003,160
50.0,8099,-18.58850855,8200,60,-3.547276258468628,4.580898761749268,136,0.02141594886779785,0.10308399796485901,0.0003,164
50.0,8299,-18.20140794,8400,60,-3.6812102794647217,4.429677486419678,139,0.014568261802196503,0.09787347167730331,0.0003,168
50.0,8499,-17.721201299999997,8600,60,-3.207180976867676,4.836286544799805,142,0.025764212012290955,0.09296626597642899,0.0003,172
50.0,8699,-17.258518359999997,8800,60,-3.5342822074890137,5.187912940979004,146,0.02779889851808548,0.08832737803459167,0.0003,176
50.0,8899,-16.816245770000002,9000,60,-3.592129945755005,5.105879306793213,149,0.016346875578165054,0.08395540714263916,0.0003,180
50.0,9099,-16.35422523,9200,60,-4.0395660400390625,5.44435977935791,152,0.014991085976362228,0.07977482676506042,0.0003,184
50.0,9299,-15.985864370000002,9400,60,-3.9224960803985596,5.797632694244385,156,0.016135964542627335,0.0758839100599289,0.0003,188
50.0,9499,-15.724929060000004,9600,60,-3.663846015930176,5.8849196434021,159,0.01783347874879837,0.07221242785453796,0.0003,192
