rollout/ep_len_mean,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/ent_coef_loss,train/actor_loss,time/time_elapsed,train/critic_loss,train/ent_coef,train/learning_rate,time/episodes
50.0,99,-43.9736135,200,57,-0.09876537322998047,-1.6714152097702026,3,0.21158111095428467,0.9708864092826843,0.0003,4
50.0,299,-42.056226249999995,400,47,-0.30467161536216736,-1.878051996231079,8,0.15678337216377258,0.9142225980758667,0.0003,8
50.0,499,-42.92674008333333,600,43,-0.5112046003341675,-2.1802003383636475,13,0.15109212696552277,0.8608690500259399,0.0003,12
50.0,699,-42.987473125,800,41,-0.7084054946899414,-2.0534744262695312,19,0.09372224658727646,0.810704231262207,0.0003,16
50.0,899,-42.72137925,1000,42,-0.8967161178588867,-2.1603055000305176,23,0.08765596151351929,0.7636371850967407,0.0003,20
50.0,1099,-42.153245875,1200,43,-1.0896003246307373,-2.2535436153411865,27,0.07477545738220215,0.7195572853088379,0.0003,24
50.0,1299,-41.45942153571428,1400,42,-1.2670660018920898,-2.2463197708129883,33,0.07850608229637146,0.6783474087715149,0.0003,28
50.0,1499,-40.380815999999996,1600,41,-1.404344916343689,-2.166463851928711,38,0.09735660254955292,0.6396894454956055,0.0003,32
50.0,1699,-39.712567083333326,1800,42,-1.5247418880462646,-2.1662542819976807,42,0.08283104002475739,0.6033809185028076,0.0003,36
50.0,1899,-38.984376350000005,2000,42,-1.802164077758789,-2.0744733810424805,46,0.07439947128295898,0.5692771673202515,0.0003,40
50.0,2099,-38.027071500000005,2200,43,-1.9575459957122803,-1.9409898519515991,50,0.0667271837592125,0.5371654629707336,0.0003,44
50.0,2299,-37.33660385416667,2400,44,-2.0307562351226807,-1.9376418590545654,54,0.033404640853405,0.5069396495819092,0.0003,48
50.0,2499,-36.78364894230769,2600,44,-2.170383930206299,-1.7462841272354126,58,0.03627476468682289,0.4785536825656891,0.0003,52
50.0,2699,-35.909548196428574,2800,44,-2.4389050006866455,-1.500516414642334,62,0.03900231048464775,0.4518207311630249,0.0003,56
50.0,2899,-35.30521018333334,3000,44,-2.604149103164673,-1.3487565517425537,67,0.03673114627599716,0.42673155665397644,0.0003,60
50.0,3099,-34.59011165625,3200,44,-2.698676824569702,-1.256697654724121,72,0.03678795322775841,0.4030713438987732,0.0003,64
50.0,3299,-34.03218308823529,3400,44,-2.7917213439941406,-1.0461242198944092,75,0.03125496953725815,0.3808240592479706,0.0003,68
50.0,3499,-33.58265715277778,3600,44,-2.797072410583496,-0.8675546646118164,80,0.02113591879606247,0.3599129617214203,0.0003,72
50.0,3699,-33.135901289473686,3800,45,-3.187753915786743,-0.4893559217453003,84,0.03110777959227562,0.340193510055542,0.0003,76
50.0,3899,-32.6985888375,4000,45,-3.2467200756073,-0.34694284200668335,88,0.022690683603286743,0.32162192463874817,0.0003,80
50.0,4099,-32.2726835,4200,45,-3.1209216117858887,-0.0587451308965683,92,0.018881723284721375,0.3041640520095825,0.0003,84
50.0,4299,-31.81900220454546,4400,45,-3.2377586364746094,0.045648593455553055,97,0.017968636006116867,0.2876487076282501,0.0003,88
50.0,4499,-31.392852304347826,4600,45,-3.415825366973877,0.3635505139827728,101,0.015453927218914032,0.2720798850059509,0.0003,92
50.0,4699,-30.930238833333334,4800,45,-3.3149938583374023,0.6879453063011169,105,0.025897279381752014,0.2574010193347931,0.0003,96
50.0,4899,-30.495212300000006,5000,45,-3.6968371868133545,0.9428486824035645,110,0.01719636097550392,0.24351803958415985,0.0003,100
50.0,5099,-29.534760209999998,5200,45,-3.7112185955047607,1.1543217897415161,115,0.03688734397292137,0.2304268777370453,0.0003,104
50.0,5299,-28.73760432999999,5400,45,-3.641009569168091,1.4642995595932007,119,0.012501364573836327,0.21804316341876984,0.0003,108
50.0,5499,-27.800983679999998,5600,45,-3.715475559234619,1.6701524257659912,123,0.01964409649372101,0.20637893676757812,0.0003,112
50.0,5699,-26.68767468,5800,45,-3.952657461166382,1.9189857244491577,127,0.03940116614103317,0.1953757256269455,0.0003,116
50.0,5899,-25.653768019999998,6000,45,-3.7811758518218994,2.161296844482422,131,0.015295609831809998,0.18495415151119232,0.0003,120
50.0,6099,-24.772116459999996,6200,45,-3.7987301349639893,2.4905853271484375,135,0.009994273073971272,0.17515422403812408,0.0003,124
50.0,6299,-23.91179915,6400,45,-3.663567066192627,2.6261892318725586,139,0.015872390940785408,0.16586491465568542,0.0003,128
50.0,6499,-23.194969500000003,6600,45,-4.0205793380737305,2.9158012866973877,143,0.026082977652549744,0.15709500014781952,0.0003,132
50.0,6699,-22.454004809999997,6800,46,-4.1718430519104,3.1366634368896484,147,0.019618216902017593,0.1488521546125412,0.0003,136
50.0,6899,-21.84636641,7000,46,-4.000626564025879,3.41436767578125,151,0.018832536414265633,0.1410730481147766,0.0003,140
50.0,7099,-21.31436397,7200,46,-4.082209587097168,3.5034685134887695,155,0.012941142544150352,0.13372500240802765,0.0003,144
50.0,7299,-20.856705789999996,7400,46,-4.117940425872803,3.88496732711792,159,0.0159270279109478,0.1267555058002472,0.0003,148
