train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,train/critic_loss,rollout/ep_len_mean,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/episodes,time/time_elapsed
699,800,20.705974578857422,-0.33166128396987915,68,0.2741517126560211,200.0,0.8128278255462646,-1300.29981125,0.0003,4,11
1499,1600,44.31330871582031,-0.5343336462974548,61,0.2542325556278229,200.0,0.6476153135299683,-1383.77808725,0.0003,8,26
2299,2400,64.7723388671875,-0.5601503252983093,59,0.528429388999939,200.0,0.5325007438659668,-1310.6899373333333,0.0003,12,40
3099,3200,78.46829223632812,-0.3348431885242462,58,1.4673770666122437,200.0,0.45264479517936707,-1179.7951748750002,0.0003,16,54
3899,4000,85.87975311279297,-0.4307960271835327,57,1.9889774322509766,200.0,0.3880805969238281,-1067.5852281500004,0.0003,20,69
4699,4800,98.84969329833984,-0.2558221220970154,57,1.9482927322387695,200.0,0.33687007427215576,-953.8490263333333,0.0003,24,83
5499,5600,103.5018081665039,-0.4850994348526001,57,3.8423495292663574,200.0,0.29614758491516113,-844.4785841071429,0.0003,28,97
6299,6400,84.04647827148438,-0.5302789211273193,57,3.546096086502075,200.0,0.25892043113708496,-759.0188778125,0.0003,32,112
7099,7200,71.20317077636719,-0.5385197401046753,56,1.2140653133392334,200.0,0.22838665544986725,-697.8196910555556,0.0003,36,126
7899,8000,76.8010025024414,-0.35199716687202454,56,5.929172515869141,200.0,0.2076420783996582,-640.1667583000001,0.0003,40,140
8699,8800,70.83277893066406,-0.5759915709495544,56,4.256105422973633,200.0,0.18813443183898926,-587.4944533863637,0.0003,44,154
9499,9600,71.6917953491211,0.04335479438304901,56,4.775440216064453,200.0,0.16804014146327972,-548.7354839374999,0.0003,48,169
10299,10400,75.43902587890625,-0.1486087441444397,56,5.0006103515625,200.0,0.1506902426481247,-518.8793927884615,0.0003,52,183
11099,11200,67.72916412353516,0.07369419187307358,56,2.6660165786743164,200.0,0.13290797173976898,-490.6235533392857,0.0003,56,198
11899,12000,58.329898834228516,0.0024232715368270874,56,7.749722480773926,200.0,0.11700313538312912,-469.8994058166666,0.0003,60,212
12699,12800,52.41191482543945,-0.6430912017822266,56,5.309643268585205,200.0,0.10312960296869278,-451.759845578125,0.0003,64,226
13499,13600,62.61509704589844,0.1653658151626587,56,1.6597284078598022,200.0,0.09046090394258499,-438.7242877794118,0.0003,68,240
14299,14400,43.80729293823242,-0.607086718082428,56,4.35065221786499,200.0,0.08182648569345474,-420.92242223611106,0.0003,72,254
15099,15200,63.01734924316406,0.9496532678604126,56,8.198325157165527,200.0,0.07403914630413055,-406.56862343421045,0.0003,76,269
15899,16000,60.40284729003906,-0.2673860192298889,56,1.5243167877197266,200.0,0.06907836347818375,-396.28742056249996,0.0003,80,283
16699,16800,59.785064697265625,-0.6359225511550903,56,1.3587191104888916,200.0,0.061984144151210785,-381.74724174999994,0.0003,84,297
17499,17600,34.864994049072266,-0.6866872906684875,56,2.5000076293945312,200.0,0.05411342531442642,-371.21670019318185,0.0003,88,311
18299,18400,42.933616638183594,-0.28817880153656006,56,2.4570248126983643,200.0,0.047220516949892044,-358.9183751847827,0.0003,92,325
19099,19200,47.96514129638672,1.6270257234573364,56,3.720475673675537,200.0,0.04114440083503723,-348.9646274583333,0.0003,96,339
19899,20000,54.463623046875,2.298042058944702,56,1.9070252180099487,200.0,0.03704310208559036,-342.10329293,0.0003,100,353
20699,20800,35.92158508300781,-1.3797029256820679,56,1.697089672088623,200.0,0.03338731452822685,-297.15377335,0.0003,104,367
21499,21600,53.5311164855957,0.5377182960510254,56,1.2245969772338867,200.0,0.030658826231956482,-243.23934649,0.0003,108,382
22299,22400,40.92007064819336,-1.4148638248443604,56,0.6366734504699707,200.0,0.02878016047179699,-202.60123886000005,0.0003,112,396
23099,23200,33.70831298828125,-0.3715859055519104,56,1.6596920490264893,200.0,0.027040939778089523,-176.96077886999998,0.0003,116,410
23899,24000,36.16706466674805,1.8774738311767578,56,0.903996467590332,200.0,0.02736620046198368,-156.8254723,0.0003,120,424
24699,24800,22.814912796020508,1.712655782699585,56,3.4037675857543945,200.0,0.031631145626306534,-146.28070526000002,0.0003,124,439
25499,25600,35.49846649169922,-0.46169108152389526,56,1.9065123796463013,200.0,0.030746718868613243,-141.16442227000002,0.0003,128,453
26299,26400,25.33091926574707,0.2352147251367569,56,0.393066942691803,200.0,0.032244712114334106,-139.29262707,0.0003,132,467
27099,27200,19.652246475219727,-1.5359121561050415,56,1.004267692565918,200.0,0.03513210266828537,-137.84478207,0.0003,136,481
27899,28000,36.16338348388672,-0.9172620177268982,56,1.7993700504302979,200.0,0.030716992914676666,-138.95372325,0.0003,140,495
28699,28800,29.444486618041992,-0.3713133931159973,56,0.7561259269714355,200.0,0.02596159651875496,-142.48883744,0.0003,144,509
29499,29600,29.16314697265625,0.3468683362007141,56,0.3790516257286072,200.0,0.028908636420965195,-144.66762121,0.0003,148,523
