rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/ent_coef,train/ent_coef_loss,train/learning_rate,train/actor_loss,train/critic_loss,time/episodes,time/fps,time/total_timesteps
857.25,-12.290611750000002,68,3328,0.36904025077819824,-1.6377183198928833,0.0003,-5.94205904006958,0.01581571064889431,4,50,3429
888.0,-14.23998225,148,7003,0.12403998523950577,-3.355990409851074,0.0003,-6.83466911315918,0.03666912764310837,8,47,7104
891.0,-6.561287416666667,226,10591,0.044690776616334915,-3.951246738433838,0.0003,-5.820861339569092,0.023238614201545715,12,47,10692
862.8125,4.518176999999999,296,13704,0.02271663211286068,-0.975666880607605,0.0003,-9.069790840148926,3.4857089519500732,16,46,13805
829.25,11.03429075,372,16484,0.021242784336209297,-1.7123241424560547,0.0003,-6.062803268432617,0.13863903284072876,20,44,16585
751.75,22.546859541666667,403,17941,0.020884675905108452,0.6508618593215942,0.0003,-10.458900451660156,2.20420503616333,24,44,18042
675.1785714285714,32.63646425,423,18804,0.020806865766644478,-0.048701196908950806,0.0003,-7.459682941436768,0.681117057800293,28,44,18905
609.4375,40.04619890625,435,19401,0.020992405712604523,-1.24433434009552,0.0003,-7.457608699798584,0.4511995017528534,32,44,19502
557.6388888888889,45.88846797222223,447,19974,0.02270723693072796,1.3828457593917847,0.0003,-15.840841293334961,1.5801595449447632,36,44,20075
512.825,50.684436075,456,20412,0.026062021031975746,1.209573745727539,0.0003,-11.870567321777344,1.3777897357940674,40,44,20513
476.1136363636364,54.57519836363636,465,20848,0.029649872332811356,-0.525195300579071,0.0003,-18.343286514282227,1.7943905591964722,44,44,20949
445.6041666666667,57.8714540625,476,21288,0.03268587216734886,0.9068993330001831,0.0003,-16.902299880981445,0.6755660176277161,48,44,21389
419.96153846153845,60.548839192307696,485,21737,0.03709300979971886,1.4166265726089478,0.0003,-20.785579681396484,31.958162307739258,52,44,21838
399.85714285714283,62.7714045,497,22291,0.043249547481536865,0.34896254539489746,0.0003,-15.831269264221191,0.5978602766990662,56,45,22392
386.01666666666665,64.59448830000001,513,23060,0.05175631493330002,1.6871079206466675,0.0003,-21.266197204589844,1.2794691324234009,60,45,23161
369.703125,66.36450775,523,23560,0.06032412126660347,1.583967924118042,0.0003,-24.549116134643555,0.7384918928146362,64,45,23661
356.6764705882353,67.80345779411766,537,24153,0.07125262916088104,1.1423580646514893,0.0003,-22.979127883911133,1.2665408849716187,68,45,24254
346.22222222222223,69.01003243055555,551,24827,0.08416877686977386,0.13543963432312012,0.0003,-30.850189208984375,0.7052439451217651,72,45,24928
336.5657894736842,70.19956419736842,565,25478,0.09499692916870117,0.4572386145591736,0.0003,-28.899538040161133,1.4336107969284058,76,45,25579
336.8,69.322341975,595,26843,0.11115662753582001,0.5974284410476685,0.0003,-35.22587585449219,0.48636192083358765,80,45,26944
329.07142857142856,70.24977238095238,610,27541,0.11911637336015701,0.42910194396972656,0.0003,-32.367218017578125,0.5591340065002441,84,45,27642
321.54545454545456,71.21998223863636,624,28195,0.12705300748348236,0.835221529006958,0.0003,-32.946285247802734,0.5976824760437012,88,45,28296
321.9782608695652,70.28592021739131,652,29521,0.13707351684570312,0.22425568103790283,0.0003,-30.455970764160156,0.6967621445655823,92,45,29622
312.1770833333333,71.26676107291667,659,29868,0.14156293869018555,0.3996003568172455,0.0003,-36.3201789855957,0.6800820827484131,96,45,29969
302.84,72.18660455,666,30183,0.14967763423919678,1.228657841682434,0.0003,-37.13260269165039,0.5515130758285522,100,45,30284
271.86,76.43928978,673,30514,0.15442544221878052,-0.18599022924900055,0.0003,-36.182533264160156,0.5593557953834534,104,45,30615
239.35,80.83304548,682,30938,0.1603277027606964,-0.26067259907722473,0.0003,-37.333370208740234,0.5137253999710083,108,45,31039
206.92,84.23341427999998,689,31283,0.1639569103717804,-0.13370846211910248,0.0003,-36.30364227294922,0.3722277581691742,112,45,31384
181.69,86.36953432000001,702,31873,0.1748749017715454,0.7490294575691223,0.0003,-41.68144607543945,0.5019186735153198,116,45,31974
158.16,88.60444670000001,713,32300,0.1811242550611496,0.5145437717437744,0.0003,-50.56803894042969,0.4930937886238098,120,45,32401
147.53,89.14625854,722,32694,0.18393033742904663,-0.7314722537994385,0.0003,-44.54796600341797,1.6809858083724976,124,45,32795
142.87,89.16895563999998,730,33091,0.18851406872272491,0.2612795829772949,0.0003,-41.7754020690918,1.0499838590621948,128,45,33192
140.25,89.27833113000003,737,33426,0.19322311878204346,0.19609719514846802,0.0003,-45.5028190612793,0.3597959280014038,132,45,33527
137.7,89.31456025,744,33744,0.19047687947750092,0.4833954870700836,0.0003,-44.15201187133789,0.3816832900047302,136,45,33845
136.42,89.36252463,751,34054,0.18769952654838562,-0.13310503959655762,0.0003,-44.16752624511719,0.5555055737495422,140,45,34155
135.23,89.4065923,758,34371,0.1805877834558487,0.4637381434440613,0.0003,-45.903717041015625,0.3577445149421692,144,45,34472
134.76,89.37728349999999,766,34764,0.16890424489974976,-0.23492050170898438,0.0003,-46.18642807006836,0.45323169231414795,148,45,34865
133.27,89.46603287000002,773,35064,0.16197678446769714,0.009320547804236412,0.0003,-48.836143493652344,0.7248820662498474,152,45,35165
130.62,89.56753712000001,779,35353,0.15570491552352905,-0.3799550533294678,0.0003,-46.40043258666992,0.4219275712966919,156,45,35454
126.75,89.71526770999999,787,35735,0.14211980998516083,-0.46639978885650635,0.0003,-48.22571563720703,0.2816367447376251,160,45,35836
125.51,89.76692507000001,795,36111,0.12749342620372772,-0.3830627202987671,0.0003,-52.29549026489258,0.6504824757575989,164,45,36212
123.14,89.88195231,802,36467,0.11477959901094437,-0.6668744087219238,0.0003,-47.07204055786133,0.3879191279411316,168,45,36568
121.06,90.02083559,812,36933,0.10214333236217499,-0.3242771625518799,0.0003,-49.107627868652344,0.3871850371360779,172,45,37034
117.64,90.16498806,818,37242,0.09391003847122192,-0.5050123929977417,0.0003,-48.56615447998047,0.36179405450820923,176,45,37343
109.37,91.76341086000004,830,37780,0.08326904475688934,-0.8784159421920776,0.0003,-46.34294128417969,0.35357657074928284,180,45,37881
108.05,91.91147847999997,842,38346,0.07397197186946869,-0.903164267539978,0.0003,-46.45195007324219,0.5337257385253906,184,45,38447
107.0,91.94851393000003,853,38895,0.0640583410859108,-0.7764953374862671,0.0003,-47.894378662109375,0.28856325149536133,188,45,38996
98.61,93.69988112000001,864,39382,0.06087462976574898,0.031069308519363403,0.0003,-46.88840103149414,0.41043877601623535,192,45,39483
100.42,93.65871791999999,875,39910,0.06023725867271423,-0.041616663336753845,0.0003,-49.75251770019531,0.2263694405555725,196,45,40011
102.03,93.64095050000002,884,40386,0.06569676101207733,-0.17981640994548798,0.0003,-49.30097198486328,0.35724008083343506,200,45,40487
103.67,93.63138375,896,40881,0.06940335780382156,0.02225010097026825,0.0003,-45.04356384277344,0.4512799382209778,204,45,40982
103.71,93.64656347,905,41309,0.07142643630504608,0.5038186311721802,0.0003,-48.26698303222656,0.3928266763687134,208,45,41410
105.3,93.64558604,915,41813,0.07281806319952011,-1.124077320098877,0.0003,-44.18250274658203,0.39355993270874023,212,45,41914
103.32,93.75467565,923,42205,0.07480692863464355,0.3959878087043762,0.0003,-48.842613220214844,0.5191053152084351,216,45,42306
103.76,93.76887847,933,42676,0.07944795489311218,0.018618816509842873,0.0003,-48.623008728027344,0.38199010491371155,220,45,42777
103.82,93.78533055000001,941,43076,0.08143968135118484,-0.7156265377998352,0.0003,-51.37383270263672,0.27628737688064575,224,45,43177
104.29,93.74993592999999,952,43520,0.07955833524465561,-1.3149092197418213,0.0003,-46.0129280090332,0.45293083786964417,228,45,43621
105.33,93.74473901999998,961,43959,0.07813485711812973,-0.9800477027893066,0.0003,-46.33860778808594,0.5075820684432983,232,45,44060
110.49,93.51718347000002,978,44793,0.07339940220117569,0.5505081415176392,0.0003,-50.335166931152344,0.23067894577980042,236,45,44894
111.11,93.48965915999997,986,45165,0.07365163415670395,-0.0995590090751648,0.0003,-42.488555908203125,0.3349212408065796,240,45,45266
110.79,93.48891049999996,992,45450,0.07182848453521729,-1.3812446594238281,0.0003,-46.56423568725586,0.46024760603904724,244,45,45551
110.08,93.54043156,999,45772,0.06834685057401657,0.08389785885810852,0.0003,-49.67945098876953,0.41748207807540894,248,45,45873
118.48,92.99045620999999,1025,46912,0.07042244076728821,0.9706310629844666,0.0003,-48.94125747680664,0.333768755197525,252,45,47013
118.57,93.03125707000001,1031,47210,0.07386545836925507,-0.22111742198467255,0.0003,-50.87898254394531,0.25925254821777344,256,45,47311
117.9,93.05684313,1038,47525,0.07464713603258133,-0.7555906176567078,0.0003,-48.90673065185547,0.3449540436267853,260,45,47626
117.26,93.08639705000002,1045,47837,0.07407330721616745,-0.479381263256073,0.0003,-53.56707000732422,0.21890439093112946,264,45,47938
116.65,93.12120286,1052,48132,0.07291512191295624,-0.09361083060503006,0.0003,-49.81394577026367,0.3871498703956604,268,45,48233
114.79,93.15954655,1058,48412,0.07133851945400238,-0.1566752791404724,0.0003,-51.86311721801758,0.2690536379814148,272,45,48513
119.13,93.03790349,1075,49155,0.06983530521392822,0.46004965901374817,0.0003,-51.89992904663086,0.5092960596084595,276,45,49256
118.05,93.08288779000003,1084,49585,0.07287492603063583,-0.09572446346282959,0.0003,-49.09136199951172,0.1537143588066101,280,45,49686
115.32,93.17035654000001,1090,49878,0.07215073704719543,-0.7421736717224121,0.0003,-55.070037841796875,0.18714384734630585,284,45,49979
112.8,93.24754709999999,1097,50175,0.0740414559841156,-0.059188663959503174,0.0003,-48.970420837402344,0.14875644445419312,288,45,50276
110.75,93.28581681,1103,50457,0.07278032600879669,0.34000325202941895,0.0003,-52.66719055175781,0.14448867738246918,292,45,50558
108.55,93.37458897999998,1109,50765,0.07219093292951584,0.20839428901672363,0.0003,-52.390708923339844,0.20603013038635254,296,45,50866
107.52,93.38602524000002,1117,51138,0.07183556258678436,-0.20922106504440308,0.0003,-51.10873794555664,0.253635972738266,300,45,51239
105.5,93.42683166999997,1124,51431,0.07043043524026871,-0.4112972021102905,0.0003,-52.0283317565918,0.1671905219554901,304,45,51532
104.24,93.44622469000002,1132,51733,0.071380116045475,-0.34728968143463135,0.0003,-51.86992263793945,0.28748059272766113,308,45,51834
103.83,93.43464365999998,1142,52196,0.07156641781330109,0.16015246510505676,0.0003,-51.60062026977539,0.1635337471961975,312,45,52297
103.28,93.47717683,1150,52533,0.07197555899620056,-0.13761688768863678,0.0003,-50.508853912353516,0.16752085089683533,316,45,52634
106.75,93.30444369999998,1167,53351,0.07116829603910446,-0.33637678623199463,0.0003,-55.33773422241211,0.15851131081581116,320,45,53452
107.3,93.30766479,1177,53806,0.07060020416975021,-0.0617646723985672,0.0003,-50.01893615722656,0.13861897587776184,324,45,53907
105.87,93.35919800000002,1184,54107,0.0720391646027565,-0.3807957172393799,0.0003,-51.78388595581055,0.117796391248703,328,45,54208
105.49,93.34591679999998,1193,54508,0.06994633376598358,-0.2998560667037964,0.0003,-51.859371185302734,0.17239674925804138,332,45,54609
100.2,93.64642269999999,1200,54813,0.07026512920856476,0.45942842960357666,0.0003,-51.24549102783203,0.15956491231918335,336,45,54914
99.46,93.66972355999998,1206,55111,0.07107926905155182,-0.09160743653774261,0.0003,-54.31460952758789,0.1170036569237709,340,45,55212
101.14,93.65399344999997,1216,55564,0.07096673548221588,-1.2070121765136719,0.0003,-50.71375274658203,0.18741466104984283,344,45,55665
100.81,93.65810303999999,1222,55853,0.07130755484104156,0.898370623588562,0.0003,-59.40761184692383,0.14763683080673218,348,45,55954
92.29,94.20331143,1229,56141,0.07198319584131241,0.8702867031097412,0.0003,-55.38776397705078,0.2624139189720154,352,45,56242
92.12,94.16256384,1235,56422,0.07310367375612259,0.144120991230011,0.0003,-52.40559768676758,0.08863651007413864,356,45,56523
92.0,94.18457927,1241,56725,0.07616740465164185,0.22634148597717285,0.0003,-55.394309997558594,0.10462965816259384,360,45,56826
