time/fps,train/ent_coef,train/n_updates,train/actor_loss,train/learning_rate,time/time_elapsed,rollout/ep_len_mean,train/ent_coef_loss,time/episodes,train/critic_loss,time/total_timesteps,rollout/ep_rew_mean
47,0.3700409531593323,3315,-6.149203300476074,0.0003,72,854.0,-1.656620979309082,4,0.002758381422609091,3416,-15.743986750000001
44,0.11313438415527344,7311,-7.130118370056152,0.0003,167,926.5,-3.5086848735809326,8,0.007881775498390198,7412,-32.446454125
44,0.035525817424058914,11307,-6.540943145751953,0.0003,257,950.6666666666666,-3.763941526412964,12,0.4113996624946594,11408,-36.35095341666666
44,0.013607042841613293,14886,-4.649023532867432,0.0003,338,936.6875,-4.456386566162109,16,0.09486587345600128,14987,-25.921885375000002
44,0.00772323040291667,18435,-3.34736967086792,0.0003,418,926.8,0.40544742345809937,20,0.25225183367729187,18536,-18.50414455
44,0.010726003907620907,21097,-1.148308515548706,0.0003,478,883.25,4.474793910980225,24,0.41193264722824097,21198,-10.242636
44,0.02034500427544117,22933,-3.231952667236328,0.0003,523,822.6428571428571,3.043424367904663,28,0.68205326795578,23034,2.7240344999999997
43,0.033201128244400024,24709,-2.422028064727783,0.0003,565,775.3125,3.049172878265381,32,1.0171847343444824,24810,11.568936187499999
43,0.04196825996041298,26052,-3.085226535797119,0.0003,596,726.4722222222222,0.1057232916355133,36,0.5327051281929016,26153,19.90442513888889
43,0.052081793546676636,27683,-6.8321638107299805,0.0003,632,694.6,0.7181698679924011,40,0.4814791977405548,27784,26.500120474999996
43,0.0546821691095829,29031,-7.331347465515137,0.0003,664,662.0909090909091,-0.19336047768592834,44,0.44455093145370483,29132,31.68757284090908
43,0.03896046802401543,30305,-3.6796212196350098,0.0003,693,633.4583333333334,-0.4992082417011261,48,0.8041505813598633,30406,36.24339652083333
43,0.03181019425392151,31227,-7.028542518615723,0.0003,715,602.4615384615385,-1.484846591949463,52,0.7295418977737427,31328,40.541232557692304
43,0.031043313443660736,31732,-5.215900421142578,0.0003,726,568.4464285714286,0.14832614362239838,56,0.6260563135147095,31833,44.39391848214286
43,0.031915333122015,32088,-6.770473003387451,0.0003,735,536.4833333333333,0.8121799230575562,60,0.6396735906600952,32189,47.71814163333333
43,0.03409567102789879,32464,-8.496439933776855,0.0003,744,508.828125,0.4964316189289093,64,0.6699860095977783,32565,50.657700500000004
43,0.036550164222717285,32776,-12.532690048217773,0.0003,752,483.4852941176471,1.4414523839950562,68,1.4676127433776855,32877,53.24670270588235
43,0.0480877049267292,33894,-8.756784439086914,0.0003,778,472.15277777777777,0.3982123136520386,72,0.7444852590560913,33995,54.94109486111111
43,0.05328725650906563,34203,-11.314807891845703,0.0003,785,451.36842105263156,0.7824642658233643,76,0.7958096265792847,34304,56.99392485526316
43,0.07585225999355316,35439,-10.938650131225586,0.0003,815,444.25,0.8855926990509033,80,0.4802805185317993,35540,56.684197212499996
43,0.09599216282367706,36931,-18.05608367919922,0.0003,851,440.85714285714283,0.586980938911438,84,0.8130555748939514,37032,56.38795985714286
43,0.10079639405012131,37299,-15.77431583404541,0.0003,860,425.0,-0.9302459955215454,88,0.5119413137435913,37400,58.11748620454546
43,0.10400737076997757,37617,-22.322834014892578,0.0003,868,409.9782608695652,0.5154541730880737,92,0.559997022151947,37718,59.69900043478262
43,0.1088077649474144,37929,-21.24498176574707,0.0003,876,396.1458333333333,-0.0941658765077591,96,0.5540038347244263,38030,61.15589400000001
43,0.127152219414711,39231,-20.661090850830078,0.0003,907,393.32,0.4281407594680786,100,0.5783596038818359,39332,60.92864998000001
43,0.131796196103096,39598,-25.86473846435547,0.0003,916,362.83,-0.26461896300315857,104,0.6652195453643799,39699,65.30717906000001
43,0.14924979209899902,41077,-25.367034912109375,0.0003,951,337.66,-0.20942538976669312,108,0.9958803057670593,41178,69.20785905
43,0.15641137957572937,41540,-30.621875762939453,0.0003,962,302.33,0.1009589284658432,112,0.7429475784301758,41641,74.68471425
43,0.16115713119506836,41875,-24.31975555419922,0.0003,971,269.89,0.3977632224559784,116,0.4961514472961426,41976,78.25927267
43,0.1640254557132721,42388,-31.466482162475586,0.0003,983,239.53,-0.06905713677406311,120,0.9743432402610779,42489,81.50492733
43,0.1657959222793579,42709,-32.42373275756836,0.0003,991,216.12,0.23646830022335052,124,0.4783443808555603,42810,84.04058633999999
43,0.167460098862648,43031,-36.45024490356445,0.0003,1000,200.98,0.5431149005889893,128,0.6288371682167053,43132,84.58811380000002
43,0.1707577109336853,43468,-32.577552795410156,0.0003,1010,187.59,-0.003458663821220398,132,0.652199387550354,43569,85.34911969999999
43,0.1706341803073883,43837,-31.202220916748047,0.0003,1019,177.85,-0.8049666285514832,136,1.620084285736084,43938,85.64341879999998
43,0.17018721997737885,44236,-36.740806579589844,0.0003,1029,165.53,-0.23664766550064087,140,1.3707187175750732,44337,85.98625785999997
43,0.16742374002933502,44557,-35.68299102783203,0.0003,1037,155.26,-0.12223368138074875,144,0.6296895742416382,44658,86.41223571999998
43,0.1656828671693802,44872,-32.58677673339844,0.0003,1045,145.67,-0.14742758870124817,148,0.7206724882125854,44973,86.75390939
