time/fps,train/ent_coef,train/n_updates,train/actor_loss,train/learning_rate,time/time_elapsed,rollout/ep_len_mean,train/ent_coef_loss,time/episodes,train/critic_loss,time/total_timesteps,rollout/ep_rew_mean
43,0.37067362666130066,3320,-6.219545364379883,0.0003,78,855.25,-1.6662559509277344,4,0.048989731818437576,3421,-12.4448035
41,0.13040779531002045,6834,-7.509090423583984,0.0003,165,866.875,-3.1795358657836914,8,0.09063621610403061,6935,0.28602937499999737
41,0.04333624988794327,10830,-7.988802433013916,0.0003,263,910.9166666666666,-2.390406847000122,12,0.49415791034698486,10931,-14.794667500000003
41,0.023406054824590683,14823,-3.6605234146118164,0.0003,360,932.75,0.5841701626777649,16,0.2679615616798401,14924,-20.457405875
41,0.012131034396588802,17894,-5.463862895965576,0.0003,437,899.75,-2.9722845554351807,20,1.150101900100708,17995,-12.04468365
41,0.016730373725295067,21041,-4.375758171081543,0.0003,512,880.9166666666666,1.8706598281860352,24,0.39441972970962524,21142,-9.058912708333336
41,0.01873989962041378,22018,-4.844733715057373,0.0003,534,789.9642857142857,1.0843594074249268,28,0.6208758354187012,22119,4.2511311428571394
41,0.01879722997546196,22959,-5.7527971267700195,0.0003,557,720.625,-0.4652960002422333,32,1.9470574855804443,23060,14.816149562499998
41,0.017797963693737984,23955,-10.288867950439453,0.0003,580,668.2222222222222,-0.4023238718509674,36,1.552018165588379,24056,23.01947672222222
41,0.019510822370648384,24371,-8.69067096710205,0.0003,591,611.8,1.3004698753356934,40,1.8437368869781494,24472,30.039719424999998
41,0.022803252562880516,24850,-12.090133666992188,0.0003,603,567.0681818181819,0.31126534938812256,44,1.384758710861206,24951,35.76864022727273
41,0.031830865889787674,26486,-16.551105499267578,0.0003,647,553.8958333333334,0.5153994560241699,48,1.0021692514419556,26587,36.858373541666666
40,0.03466581553220749,26976,-20.053342819213867,0.0003,662,520.7115384615385,1.8619303703308105,52,0.7186540365219116,27077,41.156399673076926
40,0.03751242905855179,27435,-18.0266056060791,0.0003,675,491.7142857142857,1.6616019010543823,56,0.5571610331535339,27536,44.86460339285714
40,0.0418405644595623,27860,-10.518950462341309,0.0003,686,466.01666666666665,0.7670468091964722,60,0.6834318041801453,27961,48.12976038333333
40,0.06757234781980515,29249,-22.697458267211914,0.0003,724,458.59375,3.195927619934082,64,0.488254189491272,29350,48.255249203125
40,0.07549673318862915,29617,-17.95708656311035,0.0003,737,437.02941176470586,-0.1690293699502945,68,1.1064828634262085,29718,50.933561676470575
39,0.0817655473947525,29927,-19.215551376342773,0.0003,751,417.05555555555554,2.4054477214813232,72,0.5423305034637451,30028,53.34847997222222
39,0.08771443367004395,30225,-20.509084701538086,0.0003,760,399.0263157894737,0.7689008712768555,76,0.7726083397865295,30326,55.53332014473685
39,0.09775996208190918,30673,-19.66512107849121,0.0003,771,384.675,0.292616605758667,80,0.4309672713279724,30774,57.44194694999999
