train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,train/critic_loss,rollout/ep_len_mean,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/episodes,time/time_elapsed
699,800,25.44600486755371,-0.3224078118801117,53,0.40422534942626953,200.0,0.8134174346923828,-1449.339144,0.0003,4,14
1499,1600,49.233489990234375,-0.5497388243675232,49,0.21007609367370605,200.0,0.6468545198440552,-1489.18137475,0.0003,8,32
2299,2400,70.75094604492188,-0.7024856805801392,48,0.17809823155403137,200.0,0.5278615951538086,-1379.4524093333332,0.0003,12,49
3099,3200,86.37236785888672,-0.6615988612174988,46,1.0745980739593506,200.0,0.44309836626052856,-1253.8129161250001,0.0003,16,68
3899,4000,95.71187591552734,-0.7110632061958313,46,0.591408371925354,200.0,0.37852126359939575,-1117.45433825,0.0003,20,85
4699,4800,85.88491821289062,-0.6716216802597046,46,2.2933807373046875,200.0,0.33236461877822876,-978.6376019166668,0.0003,24,103
5499,5600,84.9576187133789,-0.052179962396621704,46,1.3553448915481567,200.0,0.2896358072757721,-864.8358574642858,0.0003,28,120
6299,6400,81.7222900390625,-0.26401394605636597,46,1.7231494188308716,200.0,0.24967902898788452,-779.416359125,0.0003,32,138
7099,7200,86.57792663574219,-1.2420692443847656,45,1.3078210353851318,200.0,0.2184077799320221,-706.3790282499999,0.0003,36,156
7899,8000,98.85037994384766,0.12186718732118607,45,2.3304476737976074,200.0,0.19069048762321472,-650.9598855,0.0003,40,173
8699,8800,82.1351089477539,0.09521524608135223,45,2.699254035949707,200.0,0.16476640105247498,-594.7571145000001,0.0003,44,192
9499,9600,60.58225631713867,-0.5031591653823853,45,1.5790290832519531,200.0,0.14141908288002014,-555.5859922708333,0.0003,48,209
10299,10400,60.05571365356445,-0.7912943363189697,45,3.2785019874572754,200.0,0.12328051030635834,-528.0599795,0.0003,52,227
11099,11200,69.36027526855469,0.13709032535552979,45,2.365161895751953,200.0,0.11080045998096466,-501.06044539285716,0.0003,56,245
11899,12000,70.75049591064453,-0.5788220167160034,45,1.2975025177001953,200.0,0.09933651983737946,-475.90362876666666,0.0003,60,262
12699,12800,65.07286834716797,-0.6709064245223999,45,1.7648661136627197,200.0,0.09443430602550507,-455.30740217187497,0.0003,64,279
13499,13600,77.86860656738281,1.388128638267517,45,2.393369197845459,200.0,0.08767037838697433,-436.3726331764706,0.0003,68,297
14299,14400,56.90214920043945,-0.8621102571487427,45,0.8234840035438538,200.0,0.08459685742855072,-418.8193426111111,0.0003,72,315
15099,15200,63.1400146484375,0.9572993516921997,45,2.4866414070129395,200.0,0.08016625791788101,-407.4840548157895,0.0003,76,333
15899,16000,64.19575500488281,0.1562466323375702,45,2.076901912689209,200.0,0.07190516591072083,-396.08796116249994,0.0003,80,350
16699,16800,55.11791229248047,0.41932955384254456,45,1.0161969661712646,200.0,0.06412456929683685,-381.6175369761904,0.0003,84,368
17499,17600,40.707603454589844,-1.6582379341125488,45,1.2302355766296387,200.0,0.05590909719467163,-368.50271729545454,0.0003,88,386
18299,18400,53.0600471496582,0.9261334538459778,45,1.64101243019104,200.0,0.049218833446502686,-357.76583356521735,0.0003,92,404
19099,19200,40.624122619628906,-0.5098332762718201,45,1.6373028755187988,200.0,0.04422802850604057,-348.8710811979167,0.0003,96,422
19899,20000,33.60291290283203,-0.2294994741678238,45,1.4839075803756714,200.0,0.040685828775167465,-340.79924113,0.0003,100,439
20699,20800,40.652626037597656,-0.015967488288879395,45,0.9626696705818176,200.0,0.038110632449388504,-291.02609365999996,0.0003,104,457
21499,21600,37.10838317871094,0.42170989513397217,45,1.9153125286102295,200.0,0.0354030467569828,-239.0547149,0.0003,108,474
22299,22400,41.6978874206543,-0.6212548017501831,45,1.8859541416168213,200.0,0.03178853914141655,-199.74697451,0.0003,112,493
23099,23200,33.59928512573242,-0.6871611475944519,45,1.4921513795852661,200.0,0.030746199190616608,-168.34215132,0.0003,116,509
23899,24000,49.69801330566406,2.1072726249694824,45,1.2301063537597656,200.0,0.03103053569793701,-153.29149877,0.0003,120,527
24699,24800,33.702423095703125,0.20322829484939575,45,1.12104070186615,200.0,0.03152883052825928,-146.53892452999997,0.0003,124,545
25499,25600,36.58892822265625,1.1112916469573975,45,1.0296053886413574,200.0,0.030948147177696228,-145.36363332000002,0.0003,128,562
26299,26400,42.476463317871094,2.2481677532196045,45,1.563988208770752,200.0,0.028431260958313942,-141.74712836999998,0.0003,132,580
27099,27200,43.92719650268555,0.8298454284667969,45,0.6293858289718628,200.0,0.02642223984003067,-144.09362793,0.0003,136,597
27899,28000,29.23902702331543,-0.5929901599884033,45,0.40265512466430664,200.0,0.024966511875391006,-145.19792694,0.0003,140,615
28699,28800,49.94544982910156,0.6218538284301758,45,0.9924499988555908,200.0,0.022448988631367683,-148.67651162,0.0003,144,632
29499,29600,26.96169662475586,-0.2891257107257843,45,0.9545685648918152,200.0,0.021401463076472282,-151.00302328,0.0003,148,650
