rollout/ep_len_mean,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/ent_coef_loss,train/actor_loss,time/time_elapsed,train/critic_loss,train/ent_coef,train/learning_rate,time/episodes
50.0,99,-43.59338725,200,98,-0.09850780665874481,-1.7745425701141357,2,0.22097468376159668,0.9709347486495972,0.0003,4
50.0,299,-43.293071375,400,68,-0.30141034722328186,-2.0969443321228027,5,0.2141912281513214,0.9143142700195312,0.0003,8
50.0,499,-43.600945,600,60,-0.503015398979187,-2.26179838180542,9,0.2072349190711975,0.8609983325004578,0.0003,12
50.0,699,-43.4603718125,800,56,-0.6996466517448425,-2.500605583190918,14,0.1512683928012848,0.8107737302780151,0.0003,16
50.0,899,-43.071036050000004,1000,55,-0.8975253105163574,-2.498664617538452,18,0.13999348878860474,0.7636942863464355,0.0003,20
50.0,1099,-41.90070920833333,1200,53,-1.045691967010498,-2.649843215942383,22,0.09307713806629181,0.7195514440536499,0.0003,24
50.0,1299,-41.052567750000016,1400,52,-1.269352912902832,-2.5752100944519043,26,0.10489317774772644,0.678408682346344,0.0003,28
50.0,1499,-40.08543725,1600,51,-1.4451007843017578,-2.634472370147705,30,0.07991005480289459,0.6398264765739441,0.0003,32
50.0,1699,-39.20745422222222,1800,51,-1.5953199863433838,-2.5326926708221436,35,0.05233226716518402,0.603571355342865,0.0003,36
50.0,1899,-38.09272059999999,2000,51,-1.7428010702133179,-2.3083465099334717,39,0.0393470823764801,0.569394052028656,0.0003,40
50.0,2099,-37.49715290909091,2200,51,-1.9464432001113892,-2.4366629123687744,43,0.04878998547792435,0.5372718572616577,0.0003,44
50.0,2299,-36.85905954166666,2400,51,-2.009871244430542,-2.244283676147461,47,0.0644616037607193,0.5070550441741943,0.0003,48
50.0,2499,-36.36815115384615,2600,50,-2.265955924987793,-2.0094001293182373,51,0.04502614587545395,0.4785514175891876,0.0003,52
50.0,2699,-35.708655428571426,2800,50,-2.4451141357421875,-1.8487327098846436,55,0.0459708608686924,0.4517470598220825,0.0003,56
50.0,2899,-34.98929511666666,3000,50,-2.592928409576416,-1.657102108001709,59,0.021317925304174423,0.42653295397758484,0.0003,60
50.0,3099,-34.32565834375,3200,49,-2.583997964859009,-1.4710887670516968,64,0.03588798642158508,0.40285569429397583,0.0003,64
50.0,3299,-33.80896264705883,3400,49,-2.6353676319122314,-1.13675057888031,68,0.018658192828297615,0.38051122426986694,0.0003,68
50.0,3499,-33.20449248611111,3600,49,-2.8807268142700195,-0.8987551927566528,72,0.024767093360424042,0.35947760939598083,0.0003,72
50.0,3699,-32.66278347368421,3800,49,-3.1428029537200928,-0.9070544838905334,76,0.012713467702269554,0.3397518992424011,0.0003,76
50.0,3899,-32.128625112499996,4000,49,-3.290649890899658,-0.6322835087776184,80,0.026485243812203407,0.32114848494529724,0.0003,80
50.0,4099,-31.615362023809524,4200,49,-3.1962668895721436,-0.3314501941204071,84,0.029624920338392258,0.3035973608493805,0.0003,84
50.0,4299,-31.034757727272723,4400,49,-3.4443137645721436,0.1226491779088974,89,0.019130393862724304,0.2870888411998749,0.0003,88
50.0,4499,-30.523901586956516,4600,49,-3.3062973022460938,0.16526925563812256,93,0.020739244297146797,0.2715360224246979,0.0003,92
50.0,4699,-29.986136906249996,4800,49,-3.36083984375,0.4423654079437256,97,0.014499159529805183,0.25691860914230347,0.0003,96
50.0,4899,-29.545371749999994,5000,49,-3.44871187210083,0.5983515977859497,101,0.021250005811452866,0.24309740960597992,0.0003,100
50.0,5099,-28.563231889999994,5200,49,-3.6201982498168945,1.00002121925354,105,0.013766747899353504,0.23011305928230286,0.0003,104
50.0,5299,-27.52037562,5400,49,-3.5631847381591797,1.101406216621399,109,0.016475236043334007,0.21782031655311584,0.0003,108
50.0,5499,-26.470365410000003,5600,49,-3.9003686904907227,1.3055521249771118,114,0.017088796943426132,0.2062079906463623,0.0003,112
50.0,5699,-25.42648581,5800,48,-3.3803186416625977,1.6465984582901,118,0.02176918461918831,0.19529162347316742,0.0003,116
50.0,5899,-24.515313279999997,6000,48,-3.9882688522338867,1.94316828250885,122,0.017815981060266495,0.18500596284866333,0.0003,120
50.0,6099,-23.703924089999997,6200,48,-3.717984437942505,2.2531659603118896,127,0.017431780695915222,0.17526400089263916,0.0003,124
50.0,6299,-22.932451819999997,6400,48,-3.615039110183716,2.4383621215820312,131,0.02411344274878502,0.16606222093105316,0.0003,128
50.0,6499,-22.270365130000002,6600,48,-4.366482734680176,2.759294271469116,136,0.02210810035467148,0.15736696124076843,0.0003,132
50.0,6699,-21.602562539999997,6800,48,-3.6394128799438477,2.944159746170044,141,0.017638858407735825,0.1491379737854004,0.0003,136
50.0,6899,-21.19767059,7000,47,-3.5906732082366943,3.193323850631714,146,0.016016799956560135,0.14137020707130432,0.0003,140
50.0,7099,-20.5696757,7200,47,-4.054170608520508,3.441580057144165,152,0.022918928414583206,0.1340314894914627,0.0003,144
50.0,7299,-19.9449198,7400,47,-3.6931519508361816,3.459890842437744,157,0.01428523100912571,0.12706655263900757,0.0003,148
50.0,7499,-19.202248949999998,7600,46,-4.175878047943115,4.008501052856445,162,0.028440158814191818,0.12054884433746338,0.0003,152
50.0,7699,-18.641665180000004,7800,46,-3.6722300052642822,4.000171661376953,167,0.023165270686149597,0.11435744166374207,0.0003,156
50.0,7899,-18.218262660000004,8000,46,-3.5954318046569824,4.259404182434082,171,0.02245958149433136,0.10854537039995193,0.0003,160
50.0,8099,-17.803893770000002,8200,46,-3.492117404937744,4.568285942077637,176,0.024003874510526657,0.1030401885509491,0.0003,164
50.0,8299,-17.30458258,8400,46,-3.6993343830108643,4.737994194030762,180,0.022940702736377716,0.09782438725233078,0.0003,168
50.0,8499,-16.875123939999998,8600,46,-3.4445888996124268,4.764471530914307,184,0.013878664001822472,0.09287659078836441,0.0003,172
50.0,8699,-16.375005010000002,8800,46,-3.7526886463165283,4.989145755767822,188,0.01675245352089405,0.08823197335004807,0.0003,176
50.0,8899,-16.03825133,9000,46,-3.4702157974243164,5.374760627746582,192,0.01597904972732067,0.08383689820766449,0.0003,180
50.0,9099,-15.63242082,9200,46,-3.998662233352661,5.708022117614746,196,0.0200999453663826,0.07968062162399292,0.0003,184
50.0,9299,-15.437132830000001,9400,46,-4.034741401672363,5.683099746704102,200,0.015648964792490005,0.07573427259922028,0.0003,188
50.0,9499,-15.14870024,9600,46,-3.4979522228240967,5.847960472106934,205,0.011783049441874027,0.07202420383691788,0.0003,192
50.0,9699,-14.86209953,9800,46,-3.581953525543213,6.107058048248291,209,0.020563721656799316,0.06849101930856705,0.0003,196
50.0,9899,-14.65567429,10000,46,-3.5861175060272217,6.338438034057617,213,0.024911507964134216,0.06516678631305695,0.0003,200
