time/fps,train/ent_coef,train/n_updates,train/actor_loss,train/learning_rate,time/time_elapsed,rollout/ep_len_mean,train/ent_coef_loss,time/episodes,train/critic_loss,time/total_timesteps,rollout/ep_rew_mean
48,0.3698967397212982,3326,-6.282712936401367,0.0003,70,856.75,-1.6323966979980469,4,0.04224347323179245,3427,-13.500303000000002
47,0.11286389082670212,7322,-7.217635154724121,0.0003,157,927.875,-3.381762981414795,8,0.312118798494339,7423,-28.038929
46,0.03573945537209511,11318,-6.305381774902344,0.0003,247,951.5833333333334,-4.569110870361328,12,0.09842948615550995,11419,-35.09597208333333
45,0.015439951792359352,14428,-6.4818501472473145,0.0003,316,908.0625,-2.8205416202545166,16,0.0996997281908989,14529,-26.054788312499998
45,0.010849717073142529,18222,-4.178216457366943,0.0003,401,916.15,0.2719806730747223,20,0.06791304051876068,18323,-19.92744005
45,0.015156904235482216,20792,-3.6606359481811523,0.0003,460,870.5416666666666,-0.1653018295764923,24,0.1812540590763092,20893,-5.388252875000002
45,0.02489696443080902,22261,-3.3353676795959473,0.0003,493,798.6428571428571,0.8182384967803955,28,0.24977761507034302,22362,7.094523178571428
45,0.03203290328383446,24592,-6.005662441253662,0.0003,546,771.65625,0.26851046085357666,32,0.2675788402557373,24693,13.774633406249999
45,0.04121799021959305,27243,-13.227081298828125,0.0003,605,759.5555555555555,0.1624070405960083,36,0.2767464518547058,27344,12.876334166666668
45,0.03502368927001953,29003,-8.380617141723633,0.0003,645,727.6,-0.54307621717453,40,0.41405409574508667,29104,16.2448308
45,0.028362007811665535,29805,-13.71267318725586,0.0003,664,679.6818181818181,-0.5272042155265808,44,5.18282413482666,29906,22.96169356818182
44,0.02495979145169258,30779,-9.396435737609863,0.0003,686,643.3333333333334,-0.7343891859054565,48,0.730816662311554,30880,28.574964770833333
44,0.03200273588299751,31525,-10.736845016479492,0.0003,703,608.1923076923077,0.6508715152740479,52,0.5808852910995483,31626,33.43783351923077
44,0.04065927863121033,32125,-19.177278518676758,0.0003,718,575.4642857142857,3.785932779312134,56,1.407508373260498,32226,37.646181071428565
44,0.04602343961596489,32526,-13.905750274658203,0.0003,727,543.7833333333333,2.8035926818847656,60,1.1317236423492432,32627,41.354238016666656
44,0.055323898792266846,33068,-18.431455612182617,0.0003,739,518.265625,2.2617459297180176,64,0.6891032457351685,33169,44.57164471875
44,0.06228466331958771,33435,-14.837286949157715,0.0003,748,493.1764705882353,3.285801410675049,68,0.48311325907707214,33536,47.51230213235294
44,0.07233377546072006,34019,-15.478050231933594,0.0003,761,473.8888888888889,0.5109105706214905,72,2.7108263969421387,34120,50.032122541666666
44,0.07749682664871216,34315,-17.7235107421875,0.0003,770,452.8421052631579,1.769653558731079,76,3.9925148487091064,34416,52.380393302631575
44,0.08280216157436371,34630,-18.43589210510254,0.0003,777,434.1375,2.0040316581726074,80,0.9076326489448547,34731,54.50997381249999
44,0.09151546657085419,35065,-12.548919677734375,0.0003,787,418.64285714285717,0.3986737132072449,84,0.5395139455795288,35166,56.38756194047619
