train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,train/critic_loss,rollout/ep_len_mean,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/episodes,time/time_elapsed
699,800,25.994140625,-0.3390052318572998,68,0.25455018877983093,200.0,0.8135088086128235,-1504.61984425,0.0003,4,11
1499,1600,51.33775329589844,-0.5982850193977356,62,0.19209125638008118,200.0,0.6455850601196289,-1531.66322475,0.0003,8,25
2299,2400,72.12997436523438,-0.6921014189720154,59,0.4230920672416687,200.0,0.5240200161933899,-1401.439679,0.0003,12,40
3099,3200,86.65497589111328,-0.6752761602401733,58,0.7181233167648315,200.0,0.43699485063552856,-1279.7068669999999,0.0003,16,54
3899,4000,105.67652893066406,-0.6163464784622192,57,1.3244121074676514,200.0,0.37174177169799805,-1156.7688301,0.0003,20,69
4699,4800,101.31842041015625,-0.3691653907299042,57,1.006798267364502,200.0,0.32208022475242615,-1021.6826208749999,0.0003,24,83
5499,5600,112.95643615722656,-0.27187299728393555,57,1.7518465518951416,200.0,0.28192535042762756,-902.5366021785713,0.0003,28,98
6299,6400,111.22561645507812,-0.6842793226242065,56,1.7013059854507446,200.0,0.24507537484169006,-801.1490298125,0.0003,32,112
7099,7200,112.1710433959961,-0.477681964635849,56,1.6860852241516113,200.0,0.2132726013660431,-726.02077575,0.0003,36,126
7899,8000,108.42725372314453,-0.3009355962276459,56,3.0519118309020996,200.0,0.1903417706489563,-671.4217183,0.0003,40,141
8699,8800,96.6614990234375,-0.5295361280441284,56,2.1175029277801514,200.0,0.17123062908649445,-615.9223010000001,0.0003,44,155
9499,9600,77.6533203125,-0.6891990900039673,56,2.7476089000701904,200.0,0.15339219570159912,-577.6436576458333,0.0003,48,169
10299,10400,82.5141372680664,-1.1033393144607544,55,2.4941349029541016,200.0,0.1425008475780487,-549.6990351923077,0.0003,52,188
11099,11200,78.92791748046875,-0.382451593875885,54,4.084062576293945,200.0,0.13046427071094513,-517.0390336428571,0.0003,56,205
11899,12000,92.16991424560547,-0.28147074580192566,53,1.5371272563934326,200.0,0.11940907686948776,-494.53930281666663,0.0003,60,222
12699,12800,53.816219329833984,-1.1584200859069824,53,2.5900769233703613,200.0,0.11212252080440521,-479.7412333125,0.0003,64,240
13499,13600,66.06153869628906,-0.8590425848960876,53,1.5639137029647827,200.0,0.10646530240774155,-464.5468978235294,0.0003,68,256
14299,14400,62.48944854736328,-0.6423854827880859,52,2.4083566665649414,200.0,0.09739364683628082,-443.9182842638889,0.0003,72,274
15099,15200,75.33872985839844,-0.6772007942199707,51,2.319427967071533,200.0,0.09263768047094345,-431.22562130263157,0.0003,76,293
15899,16000,58.69302749633789,0.5265430212020874,51,10.854904174804688,200.0,0.08809017390012741,-415.76278811249995,0.0003,80,311
16699,16800,68.24383544921875,0.43399661779403687,51,2.545816659927368,200.0,0.08282080292701721,-402.3409121904761,0.0003,84,328
17499,17600,60.47113037109375,-0.6342706084251404,51,6.923483848571777,200.0,0.07694452255964279,-388.1841342613636,0.0003,88,344
18299,18400,49.754356384277344,-0.6654344201087952,51,3.141664981842041,200.0,0.07072359323501587,-377.7868374891305,0.0003,92,360
19099,19200,52.499271392822266,-0.5594252347946167,50,4.122267723083496,200.0,0.06724594533443451,-365.75794688541663,0.0003,96,376
19899,20000,47.35272979736328,-0.5491997003555298,50,5.398332118988037,200.0,0.06324522197246552,-357.20527022999994,0.0003,100,394
20699,20800,37.57379913330078,-2.0448110103607178,50,4.54861307144165,200.0,0.05821250379085541,-302.86665471,0.0003,104,410
21499,21600,44.912166595458984,0.22883307933807373,50,4.138799667358398,200.0,0.05438828095793724,-245.38163370999996,0.0003,108,426
22299,22400,54.37129592895508,-0.01595252752304077,50,1.7998378276824951,200.0,0.04886423051357269,-204.51948133999997,0.0003,112,442
23099,23200,47.16332244873047,1.0649555921554565,50,1.529651165008545,200.0,0.046360909938812256,-172.83826526000001,0.0003,116,459
23899,24000,40.20416259765625,1.3846787214279175,50,4.9974188804626465,200.0,0.04460327699780464,-152.05970461,0.0003,120,475
24699,24800,35.812259674072266,0.19975140690803528,50,2.5315380096435547,200.0,0.04253578931093216,-144.24907374,0.0003,124,491
25499,25600,41.82664108276367,-0.41888362169265747,50,1.7346396446228027,200.0,0.04023155942559242,-142.64877724,0.0003,128,507
26299,26400,30.572200775146484,-1.0028420686721802,50,1.6646888256072998,200.0,0.03744884952902794,-143.76789889,0.0003,132,521
27099,27200,37.16638946533203,-0.8062573671340942,50,1.9083881378173828,200.0,0.03381495922803879,-144.89058823000002,0.0003,136,536
27899,28000,37.198089599609375,0.12689590454101562,50,2.5299630165100098,200.0,0.030261050909757614,-145.13173314000002,0.0003,140,551
28699,28800,30.272014617919922,0.07402010262012482,50,2.675536632537842,200.0,0.028539523482322693,-146.26685949,0.0003,144,569
29499,29600,37.952362060546875,-0.1752745509147644,50,1.5859577655792236,200.0,0.02811986394226551,-144.84861416,0.0003,148,587
