train/actor_loss,time/time_elapsed,train/critic_loss,train/ent_coef_loss,train/n_updates,train/learning_rate,time/fps,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/ent_coef,time/episodes
-6.539588928222656,81,0.0010387580841779709,-1.9937492609024048,3895,0.0003,48,-42.50623225,3996,999.0,0.3109355568885803,4
-6.665248394012451,168,0.0005603657336905599,-3.8336453437805176,7891,0.0003,47,-46.645412375,7992,999.0,0.09422483295202255,8
-5.570065021514893,254,3.435965845710598e-05,-5.024733066558838,11887,0.0003,47,-44.085468416666664,11988,999.0,0.02947317250072956,12
-4.4507737159729,341,4.270643330528401e-06,-4.250460624694824,15883,0.0003,46,-45.8215791875,15984,999.0,0.009929600171744823,16
-3.8091039657592773,426,0.0010289221536368132,1.482775330543518,19822,0.0003,46,-40.2356334,19923,996.15,0.00537797762081027,20
-3.204456329345703,514,0.0023788560647517443,3.7893481254577637,23818,0.0003,46,-38.76273175,23919,996.625,0.006392410956323147,24
-2.6162331104278564,588,0.013405410572886467,-3.1226577758789062,27214,0.0003,46,-34.46252739285715,27315,975.5357142857143,0.00984225980937481,28
-2.1529877185821533,656,0.042319461703300476,0.6651452779769897,30350,0.0003,46,-29.070902500000003,30451,951.59375,0.008566412143409252,32
-2.6243581771850586,701,0.0632886290550232,0.35874173045158386,32381,0.0003,46,-18.068983750000005,32482,902.2777777777778,0.009856721386313438,36
-2.1072497367858887,727,0.43371546268463135,0.8850433826446533,33596,0.0003,46,-8.162933900000002,33697,842.425,0.00897403433918953,40
-2.2844207286834717,739,0.23903268575668335,0.8758355379104614,34136,0.0003,46,1.1351891590909076,34237,778.1136363636364,0.009662222117185593,44
-3.542783260345459,752,0.23844170570373535,0.10382071137428284,34668,0.0003,46,8.796129083333334,34769,724.3541666666666,0.010091380216181278,48
-2.740518808364868,770,0.42372262477874756,1.1063072681427002,35523,0.0003,46,15.104990057692307,35624,685.0769230769231,0.01050289161503315,52
-3.261209487915039,781,0.4256657361984253,2.3825454711914062,36036,0.0003,46,20.69092019642857,36137,645.3035714285714,0.012342981994152069,56
-6.617984771728516,792,0.8575931787490845,0.6564263105392456,36480,0.0003,46,25.5436225,36581,609.6833333333333,0.013186015188694,60
-7.35477352142334,811,10.14876937866211,1.0509767532348633,37223,0.0003,46,29.638365296874998,37324,583.1875,0.01585025154054165,64
-10.520123481750488,820,0.6610932350158691,0.8384875059127808,37698,0.0003,46,33.42053897058823,37799,555.8676470588235,0.01888998970389366,68
-5.068085670471191,830,0.31471776962280273,1.1344014406204224,38155,0.0003,46,36.75151968055555,38256,531.3333333333334,0.021943042054772377,72
-4.367140769958496,839,0.42176559567451477,0.7167582511901855,38627,0.0003,46,39.7294674868421,38728,509.57894736842104,0.025475885719060898,76
-12.641532897949219,862,0.4198068082332611,1.5649877786636353,39714,0.0003,46,42.1703858875,39815,497.6875,0.03507574275135994,80
-11.218599319458008,884,0.3817223906517029,-0.890105128288269,40775,0.0003,46,44.34931513095238,40876,486.6190476190476,0.041758935898542404,84
-15.03048324584961,896,0.6604176759719849,0.04080948233604431,41309,0.0003,46,46.570504897727275,41410,470.5681818181818,0.044318344444036484,88
-17.51529312133789,924,0.6571053266525269,-1.468057632446289,42667,0.0003,46,46.904586978260866,42768,464.8695652173913,0.038032934069633484,92
-21.561059951782227,936,8.78541374206543,-1.2568153142929077,43212,0.0003,46,48.88394183333333,43313,451.1770833333333,0.03556143492460251,96
-22.80953598022461,947,5.4138078689575195,2.4590189456939697,43718,0.0003,46,50.68979659000001,43819,438.19,0.03956333547830582,100
-20.65822982788086,956,0.659859299659729,1.6780482530593872,44158,0.0003,46,56.13271367,44259,402.63,0.04702885448932648,104
-22.215538024902344,969,0.591513991355896,1.4729654788970947,44788,0.0003,46,61.80590207,44889,368.97,0.058287471532821655,108
-20.538118362426758,975,3.0498499870300293,2.7658207416534424,45093,0.0003,46,67.14758375000001,45194,332.06,0.06561913341283798,112
-17.607067108154297,983,0.8740164041519165,2.090686082839966,45468,0.0003,46,72.92039079,45569,295.85,0.07523477077484131,116
-23.607751846313477,992,0.8796699047088623,1.349286675453186,45860,0.0003,46,77.39289760000001,45961,260.38,0.08481700718402863,120
-19.71524429321289,1000,1.577543020248413,1.747501254081726,46248,0.0003,46,82.42551223999999,46349,224.3,0.09560368210077286,124
-23.540002822875977,1007,2.0040669441223145,1.8958617448806763,46619,0.0003,46,86.52185975,46720,194.05,0.10417670011520386,128
-28.99944496154785,1022,0.4346560835838318,0.9451395273208618,47314,0.0003,46,89.83939335999999,47415,169.64,0.11964857578277588,132
-29.99494743347168,1030,1.9331623315811157,1.2604175806045532,47707,0.0003,46,90.78910419999998,47808,153.26,0.1287032961845398,136
-35.732120513916016,1037,0.5540823340415955,1.2434667348861694,48076,0.0003,46,91.29944972,48177,144.8,0.13706091046333313,140
-36.287376403808594,1048,10.976827621459961,0.878246545791626,48574,0.0003,46,91.26952826,48675,144.38,0.14486761391162872,144
-26.79347038269043,1055,0.5140223503112793,0.7471447587013245,48894,0.0003,46,91.35776099,48995,142.26,0.15050175786018372,148
-26.409061431884766,1063,0.6020791530609131,0.05525898188352585,49259,0.0003,46,91.50821584999998,49360,137.36,0.15534311532974243,152
-32.103050231933594,1072,2.4455485343933105,-0.19178128242492676,49707,0.0003,46,91.52553719,49808,136.71,0.15580403804779053,156
-31.935693740844727,1079,0.48797082901000977,0.40674570202827454,50043,0.0003,46,91.57826058,50144,135.63,0.15825346112251282,160
-30.65127944946289,1085,0.42827409505844116,-0.27602049708366394,50334,0.0003,46,91.72310393999999,50435,131.11,0.15834839642047882,164
-28.30204200744629,1092,0.5496111512184143,-0.33011093735694885,50651,0.0003,46,91.7646651,50752,129.53,0.1609717160463333,168
-34.19023513793945,1100,0.4378741979598999,-0.43998831510543823,51030,0.0003,46,91.78572632999997,51131,128.75,0.1591973900794983,172
-35.762420654296875,1119,0.5741744041442871,0.9941465854644775,51940,0.0003,46,91.55699799000001,52041,133.13,0.15063123404979706,176
-39.000118255615234,1135,1.0943915843963623,-0.22206279635429382,52670,0.0003,46,91.64057996,52771,129.56,0.14048080146312714,180
-35.02289962768555,1144,6.089074611663818,-0.6983360648155212,53147,0.0003,46,91.8518082,53248,123.72,0.13597612082958221,184
-39.61198425292969,1153,0.38821566104888916,-0.6623292565345764,53540,0.0003,46,91.89491428999997,53641,122.31,0.13043344020843506,188
-39.614295959472656,1159,1.0035600662231445,-0.4819530248641968,53824,0.0003,46,93.51403387,53925,111.57,0.12490981817245483,192
-40.69780731201172,1166,1.3318402767181396,-0.12046781182289124,54154,0.0003,46,93.51916306999999,54255,109.42,0.12198580056428909,196
-42.319095611572266,1183,0.4092833399772644,-0.14237889647483826,54953,0.0003,46,93.28312357,55054,112.35,0.11140955984592438,200
-38.89252853393555,1197,0.631014347076416,0.025146037340164185,55603,0.0003,46,93.22462138,55704,114.45,0.10325384885072708,204
-39.63842010498047,1204,0.4524211585521698,-0.17857886850833893,55917,0.0003,46,93.35642291,56018,111.29,0.10412472486495972,208
-39.89816665649414,1212,0.48366236686706543,0.05355435609817505,56288,0.0003,46,93.29225365,56389,111.95,0.10487125813961029,212
-41.19196701049805,1218,1.4002065658569336,0.1747046411037445,56608,0.0003,46,93.33996235,56709,111.4,0.10760769993066788,216
-42.91035461425781,1225,0.5584510564804077,-0.4984319806098938,56903,0.0003,46,93.36615542000001,57004,110.43,0.10960284620523453,220
-42.96723175048828,1232,1.8882784843444824,0.3578431308269501,57205,0.0003,46,93.37371718,57306,109.57,0.10802224278450012,224
-43.124691009521484,1239,0.5624331831932068,0.31459730863571167,57505,0.0003,46,93.42414547,57606,108.86,0.10570090264081955,228
-41.2852783203125,1245,2.201413154602051,0.232026144862175,57820,0.0003,46,93.56155934000002,57921,105.06,0.10821954905986786,232
-42.356300354003906,1253,0.5533182621002197,0.5445201396942139,58194,0.0003,46,93.56809755,58295,104.87,0.10938345640897751,236
-42.40171432495117,1261,0.3084602952003479,-0.2436792105436325,58542,0.0003,46,93.57269768,58643,104.66,0.11272028833627701,240
-42.73699951171875,1267,0.405778706073761,0.006178848445415497,58838,0.0003,46,93.63697612,58939,102.64,0.11403647065162659,244
-43.96492004394531,1279,0.31897425651550293,-0.40513986349105835,59390,0.0003,46,93.52494297,59491,104.96,0.11409959197044373,248
-42.4680290222168,1285,0.3271651268005371,-0.2831133306026459,59681,0.0003,46,93.52420528,59782,104.22,0.11528532952070236,252
-46.456356048583984,1293,0.42475223541259766,0.5059312582015991,59996,0.0003,46,93.57497873999999,60097,102.89,0.11755775660276413,256
-42.057838439941406,1300,0.20968414843082428,0.6512271165847778,60361,0.0003,46,93.55352598999998,60462,103.18,0.11581455171108246,260
-46.204139709472656,1309,0.28465691208839417,-1.102249264717102,60763,0.0003,46,93.53865913,60864,104.29,0.11569803208112717,264
