train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,train/critic_loss,rollout/ep_len_mean,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/episodes,time/time_elapsed
699,800,24.197277069091797,-0.30926090478897095,69,0.27389177680015564,200.0,0.8131053447723389,-1474.69140225,0.0003,4,11
1499,1600,53.67819595336914,-0.6026186943054199,62,0.16426289081573486,200.0,0.6444154977798462,-1593.756907375,0.0003,8,25
2299,2400,71.8613510131836,-0.6755794882774353,60,0.5572212934494019,200.0,0.5241858959197998,-1451.1525818333332,0.0003,12,39
3099,3200,86.68045043945312,-0.5910419821739197,59,1.5439121723175049,200.0,0.4435473382472992,-1324.6808418125001,0.0003,16,53
3899,4000,104.00501251220703,-0.7668769359588623,58,1.1361448764801025,200.0,0.37672480940818787,-1257.2348147500002,0.0003,20,67
4699,4800,106.43238830566406,-0.2797802984714508,58,1.5713019371032715,200.0,0.32460421323776245,-1106.583746,0.0003,24,82
5499,5600,117.1171875,-0.6448479890823364,58,2.444687843322754,200.0,0.2838696837425232,-978.4146082142855,0.0003,28,96
6299,6400,121.64064025878906,-0.5051184296607971,57,1.8873114585876465,200.0,0.2526213228702545,-864.0311341562499,0.0003,32,110
7099,7200,115.7863998413086,0.1471973955631256,57,1.940639853477478,200.0,0.23079626262187958,-792.0370475555554,0.0003,36,124
7899,8000,107.58312225341797,0.3718183636665344,57,2.513667106628418,200.0,0.21242046356201172,-722.7145373249999,0.0003,40,138
8699,8800,113.30790710449219,-0.2388497292995453,57,2.0414185523986816,200.0,0.1946616917848587,-679.7520110681818,0.0003,44,153
9499,9600,96.56885528564453,-0.8527262806892395,57,2.348385810852051,200.0,0.1742275059223175,-628.233999125,0.0003,48,167
10299,10400,92.2668685913086,-1.0178840160369873,57,2.006402015686035,200.0,0.15669484436511993,-589.2447388461538,0.0003,52,181
11099,11200,94.40312957763672,0.12350228428840637,57,4.134316921234131,200.0,0.14351312816143036,-553.4625825,0.0003,56,196
11899,12000,108.1561279296875,0.8698892593383789,57,6.395566940307617,200.0,0.1336604207754135,-526.2843607166667,0.0003,60,209
12699,12800,68.2789306640625,-1.5510239601135254,57,0.8432749509811401,200.0,0.1269679218530655,-506.404549140625,0.0003,64,224
13499,13600,71.36402130126953,-0.8363761901855469,56,2.1183900833129883,200.0,0.11695301532745361,-478.4500284558824,0.0003,68,238
14299,14400,62.57560729980469,-0.4592391848564148,56,1.383934736251831,200.0,0.11010487377643585,-461.90396755555554,0.0003,72,252
15099,15200,83.16120910644531,-0.06730188429355621,56,2.215552806854248,200.0,0.10353171080350876,-446.84259106578946,0.0003,76,266
15899,16000,69.14572143554688,-0.11365039646625519,56,2.901529312133789,200.0,0.09360500425100327,-435.0878956625,0.0003,80,280
16699,16800,74.03545379638672,-0.6866692304611206,56,2.5581772327423096,200.0,0.0929960161447525,-420.25666579761906,0.0003,84,295
17499,17600,72.4568862915039,0.03767317533493042,56,1.94837486743927,200.0,0.09582112729549408,-403.9495273522727,0.0003,88,309
18299,18400,54.75559616088867,-0.019678741693496704,56,3.1542372703552246,200.0,0.09136933088302612,-392.9337339456521,0.0003,92,323
19099,19200,57.91021728515625,-0.5233523845672607,56,2.3154144287109375,200.0,0.08478280156850815,-382.6803205416666,0.0003,96,336
19899,20000,50.949615478515625,-0.3485216796398163,56,5.575889587402344,200.0,0.07742281258106232,-373.38639819,0.0003,100,351
20699,20800,44.66452407836914,-0.8484727144241333,56,1.0393668413162231,200.0,0.06771313399076462,-317.97364386,0.0003,104,365
21499,21600,60.06132888793945,-0.3143826723098755,56,2.4629316329956055,200.0,0.05962101370096207,-257.14124932000004,0.0003,108,379
22299,22400,63.039791107177734,-0.14062011241912842,56,2.2439382076263428,200.0,0.05347521975636482,-218.77290166,0.0003,112,393
23099,23200,58.272857666015625,0.17976239323616028,56,2.110236883163452,200.0,0.04857737571001053,-189.42020895999997,0.0003,116,407
23899,24000,43.947959899902344,-1.0483500957489014,56,2.0291287899017334,200.0,0.04352576285600662,-154.66495453,0.0003,120,422
24699,24800,46.35953140258789,-0.6232022047042847,56,1.0983917713165283,200.0,0.04126141220331192,-145.28665414,0.0003,124,436
25499,25600,44.41082000732422,-0.41670864820480347,56,0.8756556510925293,200.0,0.0389065183699131,-144.09007932,0.0003,128,449
26299,26400,40.646766662597656,-0.34584563970565796,56,1.0076448917388916,200.0,0.03589894622564316,-147.44696751,0.0003,132,464
27099,27200,40.880619049072266,-0.21751298010349274,56,2.442288398742676,200.0,0.03334266319870949,-143.7185905,0.0003,136,478
27899,28000,38.96401596069336,-0.6091094613075256,56,2.6672494411468506,200.0,0.030797965824604034,-148.20931138,0.0003,140,492
28699,28800,42.23948287963867,-0.20281380414962769,56,3.3959543704986572,200.0,0.02872742898762226,-145.46848764,0.0003,144,506
29499,29600,44.921630859375,-0.21079428493976593,56,3.9171814918518066,200.0,0.027196086943149567,-149.97145034000002,0.0003,148,520
