rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/ent_coef,train/ent_coef_loss,train/learning_rate,train/actor_loss,train/critic_loss,time/episodes,time/fps,time/total_timesteps
885.75,-14.259925,66,3442,0.35640063881874084,-1.7123847007751465,0.0003,-6.18225622177124,0.028800688683986664,4,53,3543
925.25,-20.125669125,160,7301,0.11401496082544327,-3.3969149589538574,0.0003,-6.720176696777344,0.31318026781082153,8,45,7402
940.9166666666666,-18.65207541666667,245,11190,0.03869924321770668,-3.6716699600219727,0.0003,-5.611328125,0.07061205804347992,12,45,11291
924.3125,-12.661166062500001,315,14688,0.016645992174744606,-1.6136928796768188,0.0003,-6.921930313110352,0.40759190917015076,16,46,14789
939.25,-21.258659950000002,396,18684,0.030303215608000755,3.732368230819702,0.0003,-10.476465225219727,0.3635026514530182,20,47,18785
906.8333333333334,-19.626730124999998,456,21663,0.058701109141111374,-1.1400055885314941,0.0003,-7.280839443206787,0.15161243081092834,24,47,21764
841.6071428571429,-9.133778928571427,494,23464,0.03822023421525955,-0.14743992686271667,0.0003,-16.449234008789062,0.49085330963134766,28,47,23565
751.78125,3.683624562499999,505,23956,0.0370352603495121,1.1270872354507446,0.0003,-20.87157440185547,0.7275184988975525,32,47,24057
682.2777777777778,13.67524272222222,515,24461,0.04270462319254875,1.3991987705230713,0.0003,-18.772689819335938,0.7698332071304321,36,47,24562
621.5,21.714212775,522,24759,0.048284076154232025,2.1635897159576416,0.0003,-22.080820083618164,0.537469744682312,40,47,24860
572.1363636363636,28.373437250000006,529,25073,0.05465787649154663,2.963388442993164,0.0003,-26.57571792602539,0.3970078229904175,44,47,25174
532.0625,33.814090791666665,537,25438,0.06281275302171707,2.419004440307617,0.0003,-22.57038116455078,0.6245642900466919,48,47,25539
496.71153846153845,38.48960876923077,544,25728,0.06960795074701309,4.152502536773682,0.0003,-26.571842193603516,0.46211057901382446,52,47,25829
467.35714285714283,42.470296160714284,551,26071,0.07745938748121262,1.3128019571304321,0.0003,-22.627662658691406,0.937492847442627,56,47,26172
443.1333333333333,45.862717233333335,559,26487,0.08764044940471649,1.6876587867736816,0.0003,-28.25237464904785,1.0455912351608276,60,47,26588
421.375,48.885290578125,567,26867,0.09731895476579666,1.6506469249725342,0.0003,-22.998075485229492,0.6404712200164795,64,47,26968
401.2352941176471,51.57970730882353,574,27183,0.10569684952497482,1.2026493549346924,0.0003,-28.422649383544922,1.2534239292144775,68,47,27284
384.40277777777777,53.93280408333333,581,27576,0.11548800021409988,1.6742860078811646,0.0003,-35.73442077636719,0.7428619265556335,72,47,27677
368.5131578947368,56.07657338157894,588,27906,0.1258639544248581,0.914220929145813,0.0003,-33.56560134887695,0.8466951847076416,76,47,28007
354.2,57.9957826375,596,28235,0.13612642884254456,1.5787910223007202,0.0003,-38.207740783691406,1.6185171604156494,80,47,28336
341.01190476190476,59.73367925,602,28544,0.1455690562725067,0.8567063808441162,0.0003,-34.691097259521484,0.7492910623550415,84,47,28645
329.1818181818182,61.34469870454545,609,28867,0.15605711936950684,0.22802889347076416,0.0003,-39.49870681762695,0.9527626037597656,88,47,28968
321.7717391304348,62.61174481521739,622,29502,0.17472034692764282,0.8219802379608154,0.0003,-41.77152633666992,1.7093596458435059,92,47,29603
312.7708333333333,63.87629920833333,630,29925,0.19049540162086487,0.7396783828735352,0.0003,-41.76253890991211,0.5852349400520325,96,47,30026
303.9,65.09177724,638,30289,0.20231713354587555,0.39104482531547546,0.0003,-38.87963104248047,0.6196550130844116,100,47,30390
273.33,69.36134791,648,30775,0.21790216863155365,0.7281396985054016,0.0003,-41.88922119140625,0.7431151866912842,104,47,30876
243.52,73.87497292,667,31653,0.2363024353981018,0.39252036809921265,0.0003,-44.90306091308594,1.1110836267471313,108,47,31754
207.88,78.27216824,673,31978,0.2409203052520752,0.18399083614349365,0.0003,-50.16790771484375,4.502150535583496,112,47,32079
176.94,81.80885659999998,681,32382,0.2412337362766266,0.018512651324272156,0.0003,-52.57927703857422,0.6119139790534973,116,47,32483
146.82,87.45709495,701,33366,0.221531480550766,-0.5264578461647034,0.0003,-49.95625305175781,0.40183502435684204,120,47,33467
120.83,91.68606906,709,33746,0.20658372342586517,-0.24376524984836578,0.0003,-46.47181701660156,0.4990149140357971,124,47,33847
106.82,93.29145742000003,718,34146,0.1921863704919815,-0.7659856677055359,0.0003,-48.336544036865234,0.4232834577560425,128,47,34247
106.59,93.26992767000002,728,34615,0.16713052988052368,0.14852575957775116,0.0003,-52.55873107910156,0.4274173080921173,132,47,34716
105.5,93.28757345999999,736,35011,0.1528833657503128,-0.3572739362716675,0.0003,-51.75680160522461,0.4676254987716675,136,47,35112
108.23,93.22109100999998,748,35582,0.1291828155517578,-0.7330173254013062,0.0003,-51.934226989746094,0.7913761138916016,140,47,35683
108.0,93.19766687,754,35873,0.11682137101888657,-0.7149127721786499,0.0003,-50.09068298339844,0.44643479585647583,144,47,35974
109.44,93.17462569999999,764,36382,0.09998373687267303,-0.8407547473907471,0.0003,-49.84215545654297,0.36627280712127686,148,47,36483
109.7,93.17990506,771,36698,0.09275293350219727,-0.13151325285434723,0.0003,-52.9298095703125,0.3523440957069397,152,47,36799
109.42,93.20697419,778,37013,0.0877813771367073,-1.4927680492401123,0.0003,-48.714569091796875,0.42542529106140137,156,47,37114
108.89,93.23623844999999,786,37376,0.08253312855958939,-0.7616180181503296,0.0003,-50.49689865112305,0.37007373571395874,160,47,37477
109.86,93.18830372000001,795,37853,0.07841566950082779,-0.9336079955101013,0.0003,-47.58742904663086,0.23106196522712708,164,47,37954
110.99,93.13034133,804,38282,0.07513630390167236,-0.21065440773963928,0.0003,-51.24668502807617,0.42898231744766235,168,47,38383
120.11,91.52057707999998,831,39587,0.07395827025175095,0.11130701005458832,0.0003,-49.22467041015625,0.3150862455368042,172,47,39688
123.53,91.39173132,846,40259,0.07917262613773346,0.3345244526863098,0.0003,-51.63434982299805,0.28496456146240234,176,47,40360
125.55,91.29115502999997,857,40790,0.08420402556657791,0.20586729049682617,0.0003,-50.151912689208984,0.21041548252105713,180,47,40891
126.63,91.23608280999998,865,41207,0.08684093505144119,-0.5544383525848389,0.0003,-51.71580505371094,0.3543792963027954,184,47,41308
127.69,91.12063979,874,41636,0.08486282825469971,-0.09140177071094513,0.0003,-45.517208099365234,0.31887131929397583,188,47,41737
126.3,91.22003239000001,884,42132,0.08359046280384064,-0.13853740692138672,0.0003,-49.25242233276367,0.5042818188667297,192,47,42233
126.12,91.25360242999999,894,42537,0.07961844652891159,-1.1360679864883423,0.0003,-46.783058166503906,0.23300358653068542,196,47,42638
127.72,91.22438480999998,904,43061,0.07715609669685364,0.7758994102478027,0.0003,-51.65319061279297,0.4921041429042816,200,47,43162
127.19,91.25842079,913,43494,0.07667631655931473,-1.1800991296768188,0.0003,-49.417236328125,0.21971580386161804,204,47,43595
122.38,91.55084780000001,922,43891,0.07375626266002655,0.18119433522224426,0.0003,-43.98992156982422,0.2311030626296997,208,47,43992
125.06,91.48318097,934,44484,0.06733598560094833,-1.1258585453033447,0.0003,-45.6304817199707,0.31151387095451355,212,47,44585
126.0,91.45914740000002,944,44982,0.0651816874742508,-0.07249125838279724,0.0003,-49.328041076660156,0.23605646193027496,216,47,45083
119.35,91.83059475,951,45301,0.06529653817415237,-0.03521731123328209,0.0003,-50.09125900268555,0.20653003454208374,220,47,45402
118.49,91.84938889999998,958,45595,0.06556046009063721,0.3846273422241211,0.0003,-51.60017776489258,0.26747775077819824,224,47,45696
117.52,91.86123769999999,964,45898,0.0671241283416748,-0.09813497215509415,0.0003,-49.43938446044922,0.17263121902942657,228,47,45999
115.8,91.94596781999999,971,46195,0.06720616668462753,-0.3749392628669739,0.0003,-50.402732849121094,0.2198059856891632,232,47,46296
115.49,91.93675795000003,978,46560,0.06643969565629959,-0.23864564299583435,0.0003,-50.6124153137207,0.27051958441734314,236,47,46661
114.35,91.98767106000001,988,47017,0.06572960317134857,-0.47475922107696533,0.0003,-48.374908447265625,0.17784464359283447,240,47,47118
115.98,91.94270489,997,47471,0.06564431637525558,0.0477273166179657,0.0003,-50.081050872802734,0.2719699740409851,244,47,47572
113.96,92.00273465000002,1003,47778,0.0658121183514595,-1.217275619506836,0.0003,-51.237361907958984,0.1611599177122116,248,47,47879
114.41,92.00186348999999,1011,48139,0.06363437324762344,0.0196312814950943,0.0003,-51.00022888183594,0.4218001961708069,252,47,48240
115.11,91.97253091,1020,48524,0.06599365919828415,-0.873863935470581,0.0003,-50.68111038208008,0.22695392370224,256,47,48625
115.33,91.97654991000002,1028,48909,0.06533532589673996,0.9893543124198914,0.0003,-53.62800979614258,0.16763202846050262,260,47,49010
113.63,92.04952866000002,1034,49216,0.06592193245887756,-0.6450579762458801,0.0003,-50.77904510498047,0.13642153143882751,264,47,49317
112.27,92.11246421000001,1040,49509,0.06591436266899109,0.2697605788707733,0.0003,-51.559417724609375,0.12735390663146973,268,47,49610
102.18,93.7553522,1047,49805,0.0650252252817154,1.1334927082061768,0.0003,-53.603206634521484,0.11705950647592545,272,47,49906
98.42,93.90476727000001,1053,50101,0.06503857672214508,0.6517886519432068,0.0003,-50.71268844604492,0.10010990500450134,276,47,50202
96.77,93.98336119,1061,50467,0.06497493386268616,-0.2549628019332886,0.0003,-49.13861846923828,0.15623989701271057,280,47,50568
96.27,94.02828873,1068,50834,0.0645098090171814,0.4148540198802948,0.0003,-50.264854431152344,0.1307685822248459,284,47,50935
94.92,94.11636253,1076,51128,0.06587573885917664,0.7792941927909851,0.0003,-50.127567291259766,0.13654112815856934,288,47,51229
92.96,94.19716281,1082,51428,0.06660241633653641,0.6823826432228088,0.0003,-54.90575408935547,0.17494302988052368,292,47,51529
93.72,94.19467560999999,1092,51909,0.06741027534008026,-0.4382179081439972,0.0003,-49.546905517578125,0.11982615292072296,296,47,52010
