time/fps,train/ent_coef,train/n_updates,train/actor_loss,train/learning_rate,time/time_elapsed,rollout/ep_len_mean,train/ent_coef_loss,time/episodes,train/critic_loss,time/total_timesteps,rollout/ep_rew_mean
45,0.3120371103286743,3883,-6.517961502075195,0.0003,87,996.0,-2.024949073791504,4,0.005751696415245533,3984,-19.436063750000002
43,0.09542050212621689,7879,-6.69732666015625,0.0003,181,997.5,-3.665921211242676,8,0.0007682341383770108,7980,-31.267163625000002
42,0.033025067299604416,11603,-5.726291656494141,0.0003,275,975.3333333333334,-4.8659772872924805,12,0.015085591934621334,11704,-26.092929750000007
41,0.02182610332965851,14813,-6.632594108581543,0.0003,357,932.125,1.343361496925354,16,0.056458961218595505,14914,-15.397306
41,0.023871807381510735,18260,-4.674124717712402,0.0003,444,918.05,-0.5896464586257935,20,0.15732982754707336,18361,-2.6081059000000004
41,0.02163250744342804,20089,-6.158331394195557,0.0003,489,841.25,-0.7390186190605164,24,0.20654889941215515,20190,12.242197791666664
41,0.026127781718969345,21439,-9.05472183227539,0.0003,523,769.2857142857143,-0.4867997169494629,28,14.573389053344727,21540,23.024091
40,0.021531525999307632,22747,-5.960143566131592,0.0003,560,714.0,-0.6389315128326416,32,0.538677453994751,22848,31.191107406249998
40,0.025123704224824905,23785,-7.9855475425720215,0.0003,585,663.5,1.7467851638793945,36,0.8954784870147705,23886,37.36259086111111
40,0.02975177951157093,24381,-7.157362461090088,0.0003,599,612.05,1.0974887609481812,40,0.29768529534339905,24482,42.707438075000006
40,0.03801208361983299,25282,-7.429487228393555,0.0003,621,576.8863636363636,0.06286736577749252,44,1.1510298252105713,25383,47.123103227272736
40,0.04983428493142128,26714,-11.429304122924805,0.0003,656,558.6458333333334,0.5663248896598816,48,1.0399367809295654,26815,47.536456791666666
40,0.05737651512026787,27306,-14.028064727783203,0.0003,672,527.0576923076923,0.5878623127937317,52,0.34974321722984314,27407,51.00174311538463
40,0.061201583594083786,27910,-14.641462326049805,0.0003,688,500.19642857142856,0.4579649567604065,56,1.0570796728134155,28011,54.056505428571434
40,0.0637708380818367,29323,-15.768600463867188,0.0003,723,490.4,-1.393293857574463,60,0.6641112565994263,29424,53.84725885000001
40,0.061668068170547485,29831,-22.371519088745117,0.0003,738,467.6875,-0.24554958939552307,64,4.444884300231934,29932,56.273781984375
40,0.06002882868051529,30466,-19.124515533447266,0.0003,754,449.5147058823529,0.043386310338974,68,0.456479549407959,30567,58.26548442647058
40,0.061777979135513306,31142,-31.68796730041504,0.0003,772,433.93055555555554,1.0029499530792236,72,2.146064281463623,31243,60.03185784722223
40,0.07530510425567627,32034,-31.445232391357422,0.0003,796,422.82894736842104,1.6781529188156128,76,0.6148130893707275,32135,61.64039057894736
40,0.08592033386230469,32504,-21.967681884765625,0.0003,809,407.5625,1.1324968338012695,80,0.8365606069564819,32605,63.24445896249999
40,0.09854204952716827,33017,-26.31399154663086,0.0003,823,394.26190476190476,0.2489866316318512,84,4.537946701049805,33118,64.66598657142856
