rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/ent_coef,train/ent_coef_loss,train/learning_rate,train/actor_loss,train/critic_loss,time/episodes,time/fps,time/total_timesteps
999.0,-53.918881,84,3895,0.31098154187202454,-1.9512853622436523,0.0003,-6.399473667144775,0.0021179893519729376,4,47,3996
973.625,-37.82833575,171,7688,0.10168743878602982,-3.4652557373046875,0.0003,-7.218040466308594,0.06708282977342606,8,45,7789
982.0833333333334,-42.06497058333333,262,11684,0.031833864748477936,-4.791667461395264,0.0003,-5.948320388793945,0.007554448209702969,12,44,11785
919.9375,-27.49971525,331,14618,0.013989772647619247,-5.045749187469482,0.0003,-4.740674018859863,0.02964271977543831,16,44,14719
935.75,-30.764281599999997,420,18614,0.011093920096755028,0.25056809186935425,0.0003,-4.180846214294434,0.05998050421476364,20,44,18715
938.0833333333334,-28.822331625,509,22413,0.006355898454785347,1.9326658248901367,0.0003,-1.892090082168579,0.036153316497802734,24,44,22514
906.0714285714286,-19.136724964285715,573,25269,0.013675563037395477,1.932492971420288,0.0003,-2.194244146347046,0.11348898708820343,28,44,25370
883.46875,-14.508587749999998,640,28170,0.010379510000348091,1.84381103515625,0.0003,-1.8008921146392822,0.2925323247909546,32,44,28271
862.75,-11.59658711111111,705,30958,0.011110437102615833,-1.015535593032837,0.0003,-2.334946393966675,0.15666112303733826,36,43,31059
811.075,-1.823285749999998,735,32342,0.007623732555657625,-1.3297733068466187,0.0003,-1.6471803188323975,0.29736417531967163,40,44,32443
762.3409090909091,6.66792806818182,761,33442,0.007133154198527336,0.5186006426811218,0.0003,-2.686282157897949,1.4099385738372803,44,44,33543
720.9791666666666,13.527313479166667,787,34506,0.009951109997928143,1.7350021600723267,0.0003,-2.536123275756836,0.11431129276752472,48,43,34607
683.0,19.328845153846153,810,35415,0.012928588315844536,3.687910795211792,0.0003,-9.485003471374512,0.6897389888763428,52,43,35516
647.2857142857143,24.633200767857144,827,36147,0.015263840556144714,1.8571813106536865,0.0003,-7.235286712646484,0.4449968934059143,56,43,36248
611.5833333333334,29.27872065,837,36594,0.017434455454349518,1.0587599277496338,0.0003,-6.72978401184082,0.19816559553146362,60,43,36695
581.671875,33.262425640625,849,37126,0.019772538915276527,-0.12901444733142853,0.0003,-10.443445205688477,0.21938565373420715,64,43,37227
555.8970588235294,36.62591555882353,863,37700,0.023029271513223648,2.6145849227905273,0.0003,-11.065802574157715,0.3307849168777466,68,43,37801
538.4722222222222,39.51888572222222,884,38669,0.032581448554992676,4.125877380371094,0.0003,-21.306833267211914,1.8831236362457275,72,43,38770
519.9736842105264,42.2455782631579,901,39417,0.04119586572051048,1.2561081647872925,0.0003,-10.85950756072998,0.47121167182922363,76,43,39518
514.15,44.2113385,941,41031,0.06680756062269211,2.7212746143341064,0.0003,-20.66484832763672,0.7204917073249817,80,43,41132
495.8095238095238,46.51990345238095,953,41547,0.07582482695579529,1.3436973094940186,0.0003,-16.930561065673828,0.6347256898880005,84,43,41648
477.70454545454544,48.63365602272727,963,41937,0.08334505558013916,1.4348868131637573,0.0003,-12.59752368927002,0.28683727979660034,88,43,42038
461.3369565217391,50.59406447826087,972,42342,0.09117045998573303,1.5322426557540894,0.0003,-16.468544006347656,1.2267241477966309,92,43,42443
445.0520833333333,52.41973861458333,980,42624,0.09692302346229553,1.4661898612976074,0.0003,-26.034957885742188,0.9174078702926636,96,43,42725
431.56,54.06407024999999,991,43055,0.10578583925962448,1.2050483226776123,0.0003,-22.356740951538086,0.5735225081443787,100,43,43156
394.73,59.99251144000001,997,43368,0.11236289143562317,0.7118527889251709,0.0003,-17.76665687561035,0.7583794593811035,104,43,43469
362.51,64.57277067,1010,43939,0.12642978131771088,0.6189817190170288,0.0003,-22.939353942871094,0.8484556674957275,108,43,44040
325.74,70.38347266,1017,44258,0.1343354433774948,-0.019038677215576172,0.0003,-18.650712966918945,0.8160923719406128,112,43,44359
301.14,73.45465576,1028,44732,0.14412561058998108,0.09821414202451706,0.0003,-24.417966842651367,0.7110991477966309,116,43,44833
264.32,78.9774812,1035,45046,0.1546974629163742,1.2222265005111694,0.0003,-26.650419235229492,1.119058609008789,120,43,45147
229.52,83.50501489,1043,45365,0.16544391214847565,1.647559642791748,0.0003,-28.867977142333984,0.4308969974517822,124,43,45466
208.28,85.48339047000002,1060,46097,0.18254554271697998,-0.2959592342376709,0.0003,-31.748409271240234,0.792852520942688,128,43,46198
183.53,88.50089471000001,1070,46523,0.18977758288383484,0.1867140531539917,0.0003,-28.958797454833984,0.646662712097168,132,43,46624
158.87,91.79790921000001,1078,46845,0.19380687177181244,0.46785789728164673,0.0003,-30.436054229736328,0.45626604557037354,136,43,46946
148.11,92.11886763999998,1085,47153,0.19442184269428253,0.05294404178857803,0.0003,-28.062641143798828,0.6531489491462708,140,43,47254
140.21,92.21504755000002,1093,47463,0.19594034552574158,-0.5341442227363586,0.0003,-31.120893478393555,0.5246811509132385,144,43,47564
133.34,92.40562751000002,1103,47840,0.1893037110567093,0.004938863217830658,0.0003,-34.54431915283203,0.8185893297195435,148,43,47941
128.18,92.57925326,1113,48233,0.18559353053569794,-0.21370448172092438,0.0003,-32.38526153564453,0.6984550356864929,152,43,48334
128.2,92.39571386,1130,48967,0.16824577748775482,-0.2119874805212021,0.0003,-32.5824089050293,0.6743673086166382,156,43,49068
129.96,92.28364396,1145,49590,0.14953288435935974,-0.4148413836956024,0.0003,-37.442176818847656,1.5973793268203735,160,43,49691
127.84,92.33940811000001,1152,49910,0.13968852162361145,0.06659406423568726,0.0003,-33.90534973144531,0.45673680305480957,164,43,50011
124.98,92.50519732,1160,50198,0.1300729364156723,-0.5485419034957886,0.0003,-31.60265350341797,0.37789422273635864,168,43,50299
119.14,92.71447296999999,1169,50583,0.11653792858123779,-0.46058738231658936,0.0003,-37.24946975708008,0.37749895453453064,172,43,50684
114.73,92.84343396,1176,50890,0.10727891325950623,-0.25032833218574524,0.0003,-38.650238037109375,0.2770932912826538,176,43,50991
102.42,93.34761457,1186,51273,0.09535261988639832,-1.9936609268188477,0.0003,-35.27416229248047,0.35631412267684937,180,43,51374
100.83,93.39407702,1194,51630,0.08712855726480484,-0.16660094261169434,0.0003,-38.81775665283203,0.5529700517654419,184,43,51731
101.25,93.42032997000003,1205,52062,0.07961810380220413,-1.4570789337158203,0.0003,-35.3060188293457,0.2922244668006897,188,43,52163
101.45,93.38992402999999,1215,52487,0.07274734973907471,-0.9824893474578857,0.0003,-43.32884216308594,2.2250475883483887,192,43,52588
102.02,93.40276284000001,1225,52826,0.06733319163322449,-0.7785083055496216,0.0003,-37.89487838745117,0.5011501908302307,196,43,52927
104.87,93.29897542,1242,53542,0.0620964877307415,0.07215506583452225,0.0003,-42.3344841003418,0.4950648248195648,200,43,53643
105.42,93.27229303999998,1251,53910,0.0627225860953331,-0.011893540620803833,0.0003,-41.10376739501953,0.2996661961078644,204,43,54011
103.79,93.30199882999999,1260,54318,0.0633121132850647,0.3345823884010315,0.0003,-36.82527542114258,0.28613752126693726,208,43,54419
104.98,93.23005460999998,1270,54756,0.06531844288110733,-0.4072251319885254,0.0003,-40.444847106933594,1.017529010772705,212,43,54857
105.3,93.21662397,1283,55262,0.07090295851230621,1.1909555196762085,0.0003,-44.2103157043457,0.25164228677749634,216,43,55363
109.17,93.09767303000001,1299,55963,0.07834648340940475,-0.5874592661857605,0.0003,-43.23207473754883,0.4840331971645355,220,43,56064
110.35,93.05184460000001,1310,56400,0.0834004133939743,0.23512586951255798,0.0003,-42.568058013916016,0.23562729358673096,224,43,56501
107.46,93.24598088,1321,56843,0.08627903461456299,-0.690859854221344,0.0003,-39.743167877197266,0.3665643334388733,228,43,56944
107.31,93.21816186,1332,57254,0.08749733120203018,0.2550716996192932,0.0003,-37.79084014892578,1.2033718824386597,232,43,57355
108.69,93.19826044999998,1345,57714,0.08804778754711151,1.017888069152832,0.0003,-46.07649612426758,0.2691262364387512,236,42,57815
109.65,93.16498321,1355,58118,0.08644089102745056,0.179554745554924,0.0003,-42.324806213378906,0.25512439012527466,240,42,58219
110.26,93.14122185000002,1364,58489,0.0863199234008789,0.7423964142799377,0.0003,-43.18965148925781,0.2891753315925598,244,42,58590
110.21,93.15454516,1373,58861,0.08567745983600616,-0.011731944978237152,0.0003,-48.13146209716797,0.23409220576286316,248,42,58962
109.8,93.17767232000001,1381,59213,0.08577554672956467,0.06997866928577423,0.0003,-43.37287139892578,0.28402066230773926,252,42,59314
105.63,93.40675091000001,1389,59530,0.08938119560480118,0.9677120447158813,0.0003,-46.344303131103516,0.3160962462425232,256,42,59631
103.24,93.53800765000001,1400,59914,0.09348244965076447,0.21221527457237244,0.0003,-41.92205810546875,0.2861948609352112,260,42,60015
103.19,93.53827233000001,1408,60229,0.09733317792415619,-0.609817624092102,0.0003,-45.5203742980957,0.26829057931900024,264,42,60330
103.37,93.55255686999999,1416,60535,0.10103509575128555,0.061323508620262146,0.0003,-43.56385040283203,0.1839216649532318,268,42,60636
102.58,93.58629547000002,1424,60841,0.1045737937092781,-0.5189378261566162,0.0003,-47.6988639831543,0.28851205110549927,272,42,60942
102.42,93.59749048000002,1431,61132,0.10696913301944733,-0.2580443024635315,0.0003,-43.66895294189453,0.18604254722595215,276,42,61233
110.76,92.06204312,1463,62349,0.10044697672128677,0.8123031854629517,0.0003,-53.22368621826172,0.256414532661438,280,42,62450
110.31,92.09741566999999,1471,62661,0.09896986186504364,0.2408297210931778,0.0003,-47.94200134277344,0.14486263692378998,284,42,62762
109.03,92.13964785999998,1479,62965,0.09669937938451767,-0.15079772472381592,0.0003,-47.598548889160156,1.041764259338379,288,42,63066
109.97,92.12455489,1492,63484,0.09236940741539001,0.33164992928504944,0.0003,-50.02946853637695,0.1423981785774231,292,42,63585
110.27,92.11442009000001,1502,63853,0.08912739157676697,0.1604674756526947,0.0003,-48.36758041381836,0.201520174741745,296,42,63954
