train/n_updates,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/fps,train/critic_loss,rollout/ep_len_mean,train/ent_coef,rollout/ep_rew_mean,train/learning_rate,time/episodes,time/time_elapsed
699,800,22.358922958374023,-0.30597132444381714,57,0.3863319158554077,200.0,0.813270092010498,-1390.063758,0.0003,4,13
1499,1600,46.727439880371094,-0.5938319563865662,51,0.22547687590122223,200.0,0.648331880569458,-1413.9002933749998,0.0003,8,31
2299,2400,61.853904724121094,-0.7040187120437622,49,0.7118949890136719,200.0,0.5283054113388062,-1297.8704045,0.0003,12,48
3099,3200,77.5652847290039,-0.9310927391052246,49,0.7246551513671875,200.0,0.44234898686408997,-1223.4535126875,0.0003,16,65
3899,4000,84.7938232421875,-0.6328065991401672,48,1.544222354888916,200.0,0.37768569588661194,-1137.0032062000002,0.0003,20,82
4699,4800,86.97264862060547,-0.49647629261016846,48,2.577369213104248,200.0,0.32952624559402466,-968.6431555416666,0.0003,24,99
5499,5600,103.32418823242188,-0.6687073111534119,47,1.666008472442627,200.0,0.28313907980918884,-853.3245332857142,0.0003,28,116
6299,6400,85.77703857421875,0.06919242441654205,47,3.469024658203125,200.0,0.2442292869091034,-770.0099931249999,0.0003,32,134
7099,7200,81.75402069091797,-0.2749694585800171,47,2.183375358581543,200.0,0.2116985321044922,-701.7040715555554,0.0003,36,152
7899,8000,69.0740737915039,-0.933280885219574,47,1.3724770545959473,200.0,0.1885988414287567,-649.76200415,0.0003,40,169
8699,8800,73.05792236328125,-0.5139479041099548,47,1.298917293548584,200.0,0.16764181852340698,-598.8762042272728,0.0003,44,186
9499,9600,71.137451171875,-0.6181060075759888,47,2.8606977462768555,200.0,0.1504596620798111,-563.8562203125001,0.0003,48,202
10299,10400,64.97006225585938,-0.31641721725463867,47,4.357525825500488,200.0,0.13647831976413727,-537.9081369807692,0.0003,52,220
11099,11200,74.07133483886719,-0.5323426723480225,47,1.1365971565246582,200.0,0.1221795380115509,-510.31176233928574,0.0003,56,238
11899,12000,55.82474899291992,-0.47057124972343445,46,1.7975929975509644,200.0,0.10995165258646011,-487.06808816666666,0.0003,60,256
12699,12800,56.22444534301758,-0.46946167945861816,46,2.4729373455047607,200.0,0.09772486984729767,-465.98357925000005,0.0003,64,275
13499,13600,64.02146911621094,-0.14483816921710968,46,1.495497465133667,200.0,0.08797958493232727,-451.34997258823535,0.0003,68,293
14299,14400,50.01906204223633,-1.1128910779953003,46,1.8930737972259521,200.0,0.07945957034826279,-432.9949044027778,0.0003,72,311
15099,15200,51.668914794921875,-0.46536028385162354,46,2.1058428287506104,200.0,0.07194855064153671,-413.35567290789476,0.0003,76,330
15899,16000,52.44041442871094,0.6536805629730225,45,1.9096930027008057,200.0,0.06532015651464462,-394.26951935000005,0.0003,80,348
16699,16800,56.27698516845703,0.026266515254974365,45,2.0992112159729004,200.0,0.061780013144016266,-382.5893607142858,0.0003,84,366
17499,17600,45.25133514404297,-1.0503593683242798,45,0.5547734498977661,200.0,0.055460505187511444,-370.6822808409091,0.0003,88,385
18299,18400,34.99867630004883,-0.6694628000259399,45,1.2600795030593872,200.0,0.04875897988677025,-359.6953669239131,0.0003,92,403
19099,19200,41.24541473388672,-0.9967758655548096,45,0.8477687239646912,200.0,0.04302141070365906,-349.60129855208334,0.0003,96,421
19899,20000,61.79955291748047,0.9234793186187744,45,1.0719445943832397,200.0,0.0409250482916832,-340.2417608200001,0.0003,100,439
20699,20800,28.544931411743164,-0.8291321992874146,45,1.304023027420044,200.0,0.039066653698682785,-291.5896907900001,0.0003,104,458
21499,21600,40.879539489746094,-0.91164231300354,45,0.7741450071334839,200.0,0.036787424236536026,-237.82689660000008,0.0003,108,477
22299,22400,34.30661392211914,-0.694377064704895,45,0.5574224591255188,200.0,0.03577757254242897,-200.41285979000003,0.0003,112,495
23099,23200,27.85544776916504,-0.383647084236145,45,0.513573169708252,200.0,0.034831102937459946,-166.39489825,0.0003,116,514
23899,24000,33.840858459472656,-1.7320778369903564,45,0.6214067935943604,200.0,0.03129404038190842,-140.65729581,0.0003,120,532
24699,24800,31.629396438598633,-0.6449185609817505,45,0.7477331161499023,200.0,0.02685214765369892,-142.80179021,0.0003,124,550
25499,25600,34.17144775390625,0.16977667808532715,45,2.0465288162231445,200.0,0.025013670325279236,-146.2668714,0.0003,128,568
26299,26400,31.98771095275879,-1.3767650127410889,45,0.9467794895172119,200.0,0.02154901809990406,-142.57513383999998,0.0003,132,586
27099,27200,25.711292266845703,-2.617927074432373,45,0.34135007858276367,200.0,0.018561022356152534,-144.52080514000002,0.0003,136,604
27899,28000,35.811073303222656,-1.1540130376815796,45,0.946736216545105,200.0,0.01606353186070919,-144.24785695999998,0.0003,140,621
28699,28800,36.39900588989258,1.1183935403823853,45,1.2574795484542847,200.0,0.019295232370495796,-147.83379445999998,0.0003,144,639
29499,29600,18.961835861206055,-3.2845101356506348,44,0.9552943706512451,200.0,0.017178405076265335,-147.83138745000002,0.0003,148,658
